date,buyhold,BASE_MA15,A_REB,B_triple_C,B_FLOW_top
2017-08-09,28.235736583014482,78.0071850125417,70.04603160032818,66.81696210830752,3.7409738061497753
2017-08-10,27.901519383026546,77.08383941901764,69.21691958184408,66.0260715316837,3.7409738061497753
2017-08-11,27.663637695997163,76.96821365988912,68.6267926652747,65.92703242438617,3.7409738061497753
2017-08-14,28.260088026424715,76.96821365988912,70.10644164026503,65.92703242438617,3.7409738061497753
2017-08-15,28.619754124251642,77.83233567893696,70.99868621762474,66.667195118302,3.7409738061497753
2017-08-16,29.129742358101847,79.21926497389208,72.26384364813981,67.85516776637306,3.7409738061497753
2017-08-17,29.271726554798548,79.60539553289075,72.6160720909617,68.18590744022907,3.7409738061497753
2017-08-18,29.046781065167284,78.99364908732616,72.05803675057885,67.66191674544103,3.7409738061497753
2017-08-21,29.560725528751394,80.39133747543546,73.33300862996245,68.85910508203472,3.7409738061497753
2017-08-22,29.568593167755957,80.4127337710621,73.35252633897328,68.87743205376063,3.7409738061497753
2017-08-23,29.719208029646538,80.82233569978625,73.72616537418843,69.22827610160893,3.7409738061497753
2017-08-24,29.571928113809026,80.42180326339759,73.3607995333322,68.88520051669933,3.7409738061497753
2017-08-25,30.300211531895645,82.40239328593341,75.1674945054045,70.58167255919889,3.7409738061497753
2017-08-28,31.248854115996565,84.98225710043457,77.52084725850119,72.79145185979027,3.8524851930742727
2017-08-29,31.454324861996287,85.54104135851806,78.03057047131432,73.27007785549927,3.8778164581387617
2017-08-30,31.296177100874452,85.110953469675,77.63824413548481,72.90168658272806,3.858319362156358
2017-08-31,32.1181073775735,87.34621911601795,79.67725430848527,74.81630072974139,3.959650252849773
2017-09-01,32.27356204329025,87.76898304586841,80.06289972613533,75.17841867409531,3.978815333132237
2017-09-04,32.214730927734514,87.60898994759019,79.91695396101659,75.04137677489682,3.9715623951291605
2017-09-05,32.38884325010982,88.0824939707946,80.34888451112818,75.44695608623198,3.9930276668281723
2017-09-06,32.45964341045091,88.27503726875119,80.52452258077724,75.6118788204866,4.001756197108638
2017-09-07,32.661463917227934,88.82389458465146,81.02519043315414,76.08200190560342,4.026637445909989
2017-09-08,32.728948291417126,89.00742049623591,81.19260283952387,76.23920080822064,4.034957192655347
2017-09-11,33.38176060037869,90.78276442637063,82.81207224802205,77.75986955290043,4.115438535900623
2017-09-12,32.85197218921686,89.34198791664454,81.49779536770673,76.52577413667139,4.050124076628387
2017-09-13,33.18599575311358,90.25037566997797,82.32642702189345,77.30385259296195,4.091303853309903
2017-09-14,33.191825462430984,90.26622975071301,82.34088912037164,77.31743238707405,4.092022563466181
2017-09-15,32.9969413861528,89.73623627915799,81.85742887398324,76.86346710553174,4.085884529620983
2017-09-18,33.2205076889808,90.34423198214914,82.41204278556361,77.38424510620234,4.085884529620983
2017-09-19,33.346260780864455,90.68622153306072,82.72400578401502,77.6771758517615,4.085884529620983
2017-09-20,33.884327600899184,92.14951144019356,84.05881939401,78.93055509192567,4.085884529620983
2017-09-21,33.66927019323375,91.56465594943747,83.52531399283411,78.42959781269039,4.085884529620983
2017-09-22,33.96803961314199,92.37716893190206,84.26648864455875,79.12555484732914,4.085884529620983
2017-09-25,33.8422623497444,92.03511364578611,83.9544656824289,78.83256779635838,4.085884529620983
2017-09-26,33.18857342594508,90.2573857335942,82.33282160459117,77.30985705466567,4.085884529620983
2017-09-27,33.676890711319274,90.12199965499381,82.20932237218429,77.19389226908368,4.085884529620983
2017-09-28,33.6538099490157,89.92505072616262,82.02966548437529,77.02519589691143,4.085884529620983
2017-09-29,33.979490471094124,90.79528911857032,82.82349727701163,77.77059756319832,4.085884529620983
2017-10-09,34.433241792585015,92.00774056653262,83.92949594911977,78.80912141768216,4.085884529620983
2017-10-10,35.18086939771737,94.0054475250511,85.75180499670758,80.52025495146331,4.085884529620983
2017-10-11,34.92698251174463,93.32704614540361,85.13296700009546,79.93917105168099,4.085884529620983
2017-10-12,34.95357095262213,93.39809209527559,85.19777514259809,80.00002537605869,4.085884529620983
2017-10-13,35.47493516793566,94.79120935539865,86.46857723729357,81.1932983183794,4.085884529620983
2017-10-16,34.518995692817555,92.23688026394161,84.13851726827241,79.00539075462623,4.085884529620983
2017-10-17,34.85388225829218,93.13171777070352,84.9547883823814,79.77186276323403,4.085884529620983
2017-10-18,34.36659680420369,91.82966105726116,83.76705175301204,78.6565876245278,4.085884529620983
2017-10-19,34.12121220726105,91.17397831700336,83.1689377078945,78.09496334845845,4.085884529620983
2017-10-20,34.54900148100407,91.03721734952786,83.04418430133266,77.97782090343577,4.085884529620983
2017-10-23,35.050417069694916,92.22190028506918,84.12485252584587,78.99255967143125,4.085884529620983
2017-10-24,34.73122794079597,91.38207495691786,83.35876354199483,78.27320827938112,4.085884529620983
2017-10-25,35.385248137301716,93.10288145193455,84.92848388142959,79.74716304848057,4.085884529620983
2017-10-26,35.65277840884543,93.80678605816172,85.5705859310304,80.35009170684174,4.085884529620983
2017-10-27,35.52374155432644,93.4672744367483,85.26088330080994,80.05928342886499,4.085884529620983
2017-10-30,34.28416276629315,90.20579223645994,82.28575799687657,77.26566470568521,4.085884529620983
2017-10-31,34.864164643730994,90.07048354810526,82.16232935988126,77.14976620862669,4.085884529620983
2017-11-01,35.344771888865246,90.07048354810526,82.16232935988126,77.14976620862669,4.085884529620983
2017-11-02,35.13090638762,89.39037588665558,81.54193489236002,76.56722079518373,4.085884529620983
2017-11-03,34.946224086448204,88.92045290376387,81.11327096858409,76.16470881969519,4.085884529620983
2017-11-06,35.613514412314366,90.61836904622143,82.66211071970577,77.61905688436937,4.085884529620983
2017-11-07,35.83044059708256,91.17033639321023,83.16561554362482,78.09184386293865,4.085884529620983
2017-11-08,36.13875759334456,91.95484709965238,83.88124650850831,78.76381558115254,4.085884529620983
2017-11-09,36.420648716737404,92.67211733461784,84.53554068972915,79.37819255300967,4.085884529620983
2017-11-10,36.741597366407845,93.48876920570264,85.28049083722776,80.07769474780338,4.085884529620983
2017-11-13,37.102658540435385,94.40748714905104,86.11854569467624,80.86462151613969,4.085884529620983
2017-11-14,36.70941258777799,93.40687523383048,85.20578712492942,80.00754856300513,4.036449977104827
2017-11-15,36.293490056784314,92.34856290408212,84.24039421509822,79.10105238801583,3.990716461574105
2017-11-16,35.70331285611116,90.84686063583382,82.87054083467976,77.81477108534642,3.9847303868817443
2017-11-17,33.68665773299951,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-11-20,33.97074676748534,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-11-21,33.69366226502724,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-11-22,33.68559149956488,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-11-23,32.7864008612026,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-11-24,32.67913615699039,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-11-27,32.04066679987798,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-11-28,32.685812127895424,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-11-29,32.51149074689326,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-11-30,32.574342735795945,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-12-01,32.9170079570828,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
