date,nav
2013-08-31,1.029074
2013-09-30,1.055179
2013-10-31,1.068798
2013-11-30,1.139635
2013-12-31,1.151893
2014-01-31,1.184482
2014-02-28,1.211571
2014-03-31,1.197622
2014-04-30,1.198718
2014-05-31,1.216354
2014-06-30,1.242041
2014-07-31,1.25017
2014-08-31,1.277031
2014-09-30,1.361321
2014-10-31,1.384465
2014-11-30,1.435701
2014-12-31,1.389224
2015-01-31,1.445231
2015-02-28,1.497615
2015-03-31,1.647213
2015-04-30,1.754153
2015-05-31,2.020601
2015-06-30,1.929296
2015-07-31,1.915056
2015-08-31,1.894445
2015-09-30,1.902882
2015-10-31,1.934763
2015-11-30,1.966596
2015-12-31,1.984155
2016-01-31,1.917338
2016-02-29,1.915876
2016-03-31,1.926781
2016-04-30,1.961446
2016-05-31,1.966211
2016-06-30,2.068118
2016-07-31,2.080842
2016-08-31,2.108447
2016-09-30,2.116932
2016-10-31,2.112926
2016-11-30,2.085444
2016-12-31,2.070287
2017-01-31,2.053397
2017-02-28,2.077462
2017-03-31,2.090194
2017-04-30,2.080096
2017-05-31,2.065117
2017-06-30,2.044208
2017-07-31,2.041921
2017-08-31,2.066585
2017-09-30,2.073526
2017-10-31,2.086062
2017-11-30,2.04912
2017-12-31,2.052026
2018-01-31,2.048164
2018-02-28,2.049499
2018-03-31,2.077846
2018-04-30,2.078433
2018-05-31,2.082322
2018-06-30,2.073299
2018-07-31,2.077761
2018-08-31,2.073062
2018-09-30,2.073208
2018-10-31,2.071613
2018-11-30,2.078533
2018-12-31,2.1227
2019-01-31,2.12058
2019-02-28,2.138121
2019-03-31,2.151031
2019-04-30,2.160813
2019-05-31,2.209157
2019-06-30,2.328988
2019-07-31,2.333892
2019-08-31,2.431818
2019-09-30,2.448243
2019-10-31,2.445403
2019-11-30,2.410154
2019-12-31,2.4345
2020-01-31,2.453362
2020-02-29,2.429652
2020-03-31,2.458113
2020-04-30,2.499251
2020-05-31,2.539397
2020-06-30,2.570047
2020-07-31,2.762507
2020-08-31,2.830673
2020-09-30,2.734341
2020-10-31,2.728064
2020-11-30,2.768369
2020-12-31,2.704407
2021-01-31,2.638153
2021-02-28,2.654793
2021-03-31,2.677029
2021-04-30,2.680751
2021-05-31,2.699282
2021-06-30,2.736718
2021-07-31,2.717858
2021-08-31,2.792796
2021-09-30,2.797092
2021-10-31,2.785496
2021-11-30,2.8883
2021-12-31,2.927292
2022-01-31,2.874947
2022-02-28,2.920745
2022-03-31,2.881022
2022-04-30,2.840707
2022-05-31,2.873026
2022-06-30,2.884356
2022-07-31,2.894203
2022-08-31,2.886841
2022-09-30,2.861093
2022-10-31,2.890089
2022-11-30,2.96907
2022-12-31,2.956886
2023-01-31,3.011067
2023-02-28,3.050086
2023-03-31,3.143608
2023-04-30,3.101924
2023-05-31,3.203522
2023-06-30,3.23248
2023-07-31,3.281292
2023-08-31,3.293295
2023-09-30,3.278113
2023-10-31,3.270236
2023-11-30,3.272207
2023-12-31,3.283205
2024-01-31,3.214797
2024-02-29,3.222483
2024-03-31,3.408505
2024-04-30,3.42765
2024-05-31,3.473349
2024-06-30,3.401304
2024-07-31,3.386681
2024-08-31,3.397536
2024-09-30,3.517105
2024-10-31,3.645387
2024-11-30,3.669689
2024-12-31,3.614017
2025-01-31,3.685975
2025-02-28,3.7631
2025-03-31,4.061213
2025-04-30,4.174307
2025-05-31,4.243472
2025-06-30,4.305754
2025-07-31,4.429968
2025-08-31,4.519516
2025-09-30,4.5821
2025-10-31,4.76519
2025-11-30,4.841534
2025-12-31,4.813814
2026-01-31,5.184021
2026-02-28,5.372
2026-03-31,5.252206
2026-04-30,5.366018
2026-05-31,5.214412
2026-06-30,5.051595
2026-07-31,5.045115
