ym,n,n3,ic_raw,rho_vol20,rho_vol120,r2_v1,r2_v2,ic_res_v1,ic_res_v2,r2_v3,ic_res_v3
2009-01,1338,1338,-0.12895449088903713,0.6831400442958638,0.24242926976209722,0.4829749677750158,0.5206229529869126,-0.05936427518013153,-0.05350139227839873,0.5594885650088941,-0.05170044868990376
2009-02,1359,1359,-0.046509376447796284,0.3607597733022873,0.19279345198661463,0.11914935966165563,0.1221930741220959,-0.17726006186028492,-0.16540783522341992,0.24691181020547304,-0.1340625784862963
2009-03,1360,1360,-0.06915704300677787,0.5888014601034396,0.3136615500779008,0.37965629006084456,0.3963204510375403,0.01999579178576762,0.015256483264713596,0.48533110652779843,0.022383978267969864
2009-04,1366,1366,-0.09489833463511066,0.6645358379601825,0.31177355513553207,0.442748811798225,0.45658086976913037,-0.18216158283360934,-0.15897711534669823,0.5131430722981246,-0.13869501629891942
2009-05,1348,1348,-0.14751667519473863,0.7315594744292131,0.3712857836298118,0.5496641551205441,0.5578574878393809,-0.0811031047540949,-0.10805458029683053,0.5978504709872086,-0.056025807275277985
2009-06,1333,1333,-0.10143995504530065,0.8225227436556877,0.33191341881321845,0.7407797475798068,0.7428183228061189,-0.08533379430666696,-0.06982216083905447,0.7574338976494768,-0.019578707448374436
2009-07,1303,1303,-0.0641173340890282,0.5915816230732358,0.32279207683443656,0.3229748807234787,0.323914337243141,0.12402820045447412,0.11792106482006422,0.4568790813644247,-0.017017821449101952
2009-08,1274,1274,-0.1772514637081141,0.3824530968010514,0.2530006885180851,0.17404268132126632,0.18106880891067334,-0.1510811224055956,-0.1446629476220627,0.5343367153796943,-0.20162722940618888
2009-09,1272,1272,-0.038550324707076186,0.6332349487306652,0.3187563345512783,0.4571040359839398,0.49375748568170563,-0.15179553920971758,-0.10287827619367532,0.552277428307401,-0.09331651524474313
2009-10,1256,1256,-0.12072287245699825,0.5969254476907925,0.295268164849454,0.42043194631802283,0.48909045639907023,-0.07667237087296934,-0.06077838919978928,0.5802458655988584,-0.06860512130162526
2009-11,1302,1302,-0.10026132592545417,0.6446036000600568,0.23083454608117532,0.4253021179899137,0.4299820686857547,-0.18470201760398067,-0.20629838161085515,0.481922946619596,-0.20948480698291658
2009-12,1340,1340,-0.02367772743419808,0.6627814574573297,0.28809128409276236,0.512472327968017,0.5282323884347944,0.05731308871342505,0.02977234280924195,0.5468579489139591,-0.007927509526445577
2010-01,1362,1362,0.12607727269447078,0.7494197688961267,0.30763136969629057,0.6080559891465156,0.6166068073140769,0.08990956757686511,0.0952950584452157,0.6286243695730406,0.07158990770918681
2010-02,1359,1359,-0.1116948202389627,0.738287132252038,0.3997061896132891,0.6584608537970698,0.6712315210455955,-0.08412041798534295,-0.05014476737200574,0.7000489414971054,-0.04617546263917619
2010-03,1373,1373,-0.08256201001021835,0.7465629648998341,0.409770096154888,0.6545518013001731,0.6648956845644378,-0.027290273894850156,-0.03473749712364858,0.6907182959753887,-0.051538085449077765
2010-04,1364,1364,0.10027140711066608,0.7341891561971083,0.45023394927560967,0.5558516797579078,0.5588984830431567,0.03039107339096436,0.03179566619571692,0.5850161235895148,-0.03744495415556738
2010-05,1392,1392,-0.16369762919469089,0.49955293548245405,0.4165179777252816,0.2632131067781458,0.26491809709235226,-0.10857772250733558,-0.10902430743648715,0.4462809824447622,-0.10189193373825196
2010-06,1372,1372,-0.11389160645555478,0.558448827264371,0.33149769331348145,0.3381848029085712,0.3673520977401482,-0.1950524252743037,-0.17012260468447352,0.45319678536032204,-0.04947372258641349
2010-07,1435,1435,0.056993135734442604,0.7208087925557741,0.40500295007100756,0.5937378538055028,0.6118045448856788,0.01660216917561242,0.04521740588842534,0.659379240783518,-0.05765978804229634
2010-08,1473,1473,-0.037993940158367163,0.6925160559567801,0.3608940491282901,0.54630711157471,0.5549137483398761,-0.049432222763825834,-0.06997792907602876,0.5834211257418627,-0.09295276020942839
2010-09,1464,1464,-0.02786886341801174,0.7918303338022894,0.39784271104835245,0.6655379245232902,0.6847317562615198,-0.1427069275590636,-0.12804084505657262,0.6933123013031541,-0.06636363429328782
2010-10,1496,1496,-0.11416830588854715,0.7493082694375959,0.4697977396917642,0.5527453850012596,0.5575511308927501,0.020305938459012306,0.02961665350039804,0.5747271612760577,-0.03264992371749754
2010-11,1546,1546,-0.1230818181212401,0.6549094404000132,0.391692658655976,0.4252168390126857,0.456566309449402,-0.07722086735497334,-0.07481390165179548,0.5203579083773924,0.005120694945349388
2010-12,1576,1576,-0.1931789517353689,0.7426089165610598,0.3940971480626853,0.5807395618119431,0.6157914376597347,0.05700737768037676,-0.00985461532199319,0.6377268842000317,0.049077694441640764
2011-01,1558,1558,0.06730297743862874,0.7143308017201397,0.44238992835612295,0.5853810766735797,0.6165341675619602,-0.11228326950561981,-0.005820151835916708,0.6649209742794375,0.028418569783747183
2011-02,1533,1533,-0.24287651892126527,0.7972906400175214,0.45566143537605835,0.6796011451492221,0.6935941180257192,0.0030823060586251025,-0.01710025952021045,0.7311781119713066,0.03812568521315169
2011-03,1600,1600,-0.15411079667737818,0.7947212288767563,0.379484276798472,0.6997829110902309,0.7247528750705226,0.046746763398793745,-0.039446708196888766,0.7554114019846736,-0.03147217396021949
2011-04,1570,1570,-0.11407075092418589,0.7969533231313649,0.37678053296940917,0.6532519097878648,0.6604019048575946,0.0012825510966771978,-0.01692272541438147,0.6849831635838126,-0.04282556356045547
2011-05,1622,1622,0.043205462772928,0.7832402347403646,0.4727757670609341,0.6894272831270958,0.6946752830215592,-0.13352328175751313,-0.08814780531910175,0.7409298592142872,-0.07571070223558374
2011-06,1532,1532,-0.06359733922667758,0.7740464809020913,0.4931898594481944,0.6921312598998911,0.7067717248141955,-0.05450117832185741,-0.05051286574205107,0.7341283446712454,-0.10899920895553837
2011-07,1595,1595,-0.08136865569691334,0.7266953805955958,0.41147918742899264,0.5925812358229943,0.6086187994094852,-0.07948833673806247,-0.10539504534113339,0.6599202331853907,-0.15467437006714
2011-08,1550,1550,-0.28635533967449234,0.5098472842448067,0.35015700396104876,0.38423179356348236,0.3857938821241742,-0.17609471489535516,-0.18829981370750454,0.5800735153692599,-0.08219520818945927
2011-09,1631,1631,-0.046521046037608496,0.7333174901030887,0.46219832442185743,0.6385621980281694,0.6550300496660313,-0.07886699679416741,-0.0862826367788018,0.6997588390130487,-0.08182452682297717
2011-10,1618,1618,-0.09377887061166106,0.7671272645655488,0.4789742624285603,0.6367077763134099,0.6520465834392266,0.02273778842745961,0.02055395738333478,0.6905902983378609,-0.06899904777074754
2011-11,1825,1825,-0.17269313281221652,0.678625704166807,0.44327550507113594,0.5412113683322957,0.5559078366321043,-0.02562543323953199,-0.05683769942745337,0.6494304842628226,-0.010670889842014872
2011-12,1856,1856,-0.13210161088424635,0.7128764284339032,0.4459772331231684,0.5813800327494776,0.6104505145321004,-0.14483876609541418,-0.16202159076061143,0.6557445113975535,-0.027866981705078765
2012-01,1837,1837,0.12819118623014217,0.629026051345602,0.44625682083368035,0.36852315343256903,0.37324764532421206,-0.09814796500875395,-0.08856608945760437,0.5005271202000068,-0.11775053520259139
2012-02,1943,1943,-0.16015090265021886,0.7965289088690246,0.42208026409854843,0.69761789159187,0.7093347498793128,0.06460520637938348,0.033119616978574164,0.7345876284384907,-0.009665097431439607
2012-03,1969,1969,-0.17584147262897803,0.680366855770318,0.3772659711162144,0.5132650860741799,0.5327740336529944,-0.21352576379442215,-0.23364233436541812,0.636647180528991,-0.08662292740532102
2012-04,1961,1961,-0.057190489675318736,0.7455325618395817,0.49506000462460875,0.6173779646101241,0.6294546030161505,-0.13939440048009402,-0.11182759707183076,0.687942648222052,-0.13225123453018425
2012-05,1999,1999,-0.12599022332921048,0.8396037217902494,0.4712011866524531,0.7746358268688862,0.7868340552728339,0.041528824134401225,0.014528602681777197,0.8023890415070007,-0.05214389516605422
2012-06,2009,2009,-0.10493942157246423,0.7536743994632454,0.4148601227943202,0.6658758196707191,0.6885585878848558,0.036929830360103576,-0.009202206916063419,0.7376634713284107,-0.019736289340483593
2012-07,2006,2006,0.09514907749689079,0.752952507260376,0.5126288460302239,0.6426160892255883,0.6568991171968547,-0.05341391824782727,-0.030413769743362188,0.7012549971034736,-0.06680333338386751
2012-08,1900,1900,-0.12304225294497984,0.7981710306902842,0.5092856443607434,0.7157115993740791,0.730580477587844,-0.20140129174516352,-0.19025629296483113,0.7525826376316807,-0.1441699651787906
2012-09,1915,1915,-0.13784875728427776,0.68423170857779,0.4764278001765129,0.6025916184193982,0.6090350856093427,0.03875975573550786,0.0390374090092962,0.7159467918823617,-0.01444487167665295
2012-10,1827,1827,-0.19785499564686887,0.7626964853202863,0.4236057273049492,0.7305905546821037,0.7538190669272733,0.03847161083592959,-0.04763702853279556,0.7908165822873127,-0.029673343206504065
2012-11,1915,1915,0.028974645080401488,0.7160068593100278,0.46931405105544616,0.6897359050924092,0.7117972768264635,-0.19371253724640158,-0.1368018661438142,0.7455727867359545,-0.08227343632721064
2012-12,1976,1976,-0.14226010897124788,0.7715246496931452,0.4946058280523016,0.6593371734330318,0.665793731965445,-0.021395149552677004,-0.007248058450869979,0.73349311748219,-0.03427850567579963
2013-01,2058,2058,0.03145885329324753,0.8105599991118494,0.4620918170347721,0.6619007619109489,0.67186908780442,-0.12973011615445695,-0.11940398547110975,0.70230240095421,-0.16574753589763044
2013-02,2020,2020,-0.03448561718264579,0.7828076954644512,0.41368810092949393,0.6475492715805153,0.654146416813076,0.15876205233923682,0.14072900820365905,0.7099297623561862,0.045083487429314714
2013-03,2092,2092,-0.07005116477057052,0.7001161157675353,0.3775869548957248,0.5320852129775961,0.5492972248621826,-0.09660391970388292,-0.09977765108182401,0.6676615843338651,-0.10750613587562684
2013-04,2057,2057,0.11732337211573621,0.7903806640277324,0.4568424761532836,0.6272202450144686,0.6441222139658771,-0.11944197161662302,-0.07424278040102895,0.6826324982767003,-0.11192944135570257
2013-05,2068,2068,0.07738869087986949,0.8547109729131875,0.5262537878111152,0.7080524442397034,0.7187022185982836,0.021468506226264263,-0.02379714269114077,0.7262179236228106,-0.05819932587751863
2013-06,1973,1973,0.04220490542148685,0.6975012982970279,0.42964558542960823,0.4574878871156538,0.46402077182093027,-0.10577473448983858,-0.089524673527056,0.5592977216543489,-0.186799747864607
2013-07,1989,1989,-0.20622157741530586,0.6688747556981004,0.4719198146706376,0.4242696044849886,0.4267627954743676,-0.07675040251080888,-0.08477572918726434,0.5251271378762703,-0.009985645957415128
2013-08,1986,1986,-0.06517474331025769,0.7524249937868717,0.358768950414185,0.6026630719588562,0.6402549140354443,-0.1883444619743085,-0.18876008839622763,0.6489587160607376,-0.20559590169032885
2013-09,1913,1913,-0.18106558311655782,0.7989890637694572,0.3839571422852685,0.6478397965592284,0.6620366960779205,0.026539250546920325,-0.023472583127633506,0.6768928840126489,-0.023655559180314298
2013-10,1871,1871,0.07184954785971455,0.8273260268573157,0.4998217201710308,0.6297662432180928,0.645627879176657,-0.17366681253898666,-0.15406811465324588,0.6661197196612288,-0.18864401074763343
2013-11,1918,1918,-0.1831921774341134,0.8439083914229994,0.49704843192492093,0.685430069894148,0.6945630324822789,-0.009761733472708181,-0.0343177926860063,0.7165166960701226,-0.06663057486173088
2013-12,1912,1912,0.19758559195292782,0.8325604555838003,0.4688238769508579,0.7027910904068988,0.7134470302883984,0.00403610627098202,0.05774025264375147,0.7418109643660933,-0.0415579967588586
2014-01,1836,1836,-0.05071324911056177,0.8058549733624457,0.5294764856008183,0.6209778634922692,0.6279700673156017,0.09133850103388305,0.08386504633494546,0.6571851727496951,0.04406982813671178
2014-02,1621,1621,-0.32584352349936835,0.7481480982833022,0.5184515966457589,0.5260061503050233,0.527113971418424,0.028376633448880542,0.02390504658835136,0.545751204585639,0.0524387072108311
2014-03,1740,1740,-0.08711569391343646,0.7777062511632998,0.4904364649109366,0.6075878837820892,0.6116825106277006,0.013041792959790145,0.005887707786095089,0.6650637094667083,-0.009652600777932828
2014-04,1817,1817,0.0023993408199219674,0.7870245578289317,0.47470611113319544,0.5943714327321792,0.5952660767647052,-0.1617371610966075,-0.15150929376837116,0.6460785675320879,-0.1809156156335408
2014-05,1800,1800,-0.00892377972601837,0.7863943289724692,0.4486799319650491,0.6448611526306312,0.6463827660814674,-0.15759007684391804,-0.14336864541165972,0.6861598432937437,-0.1867622125929579
2014-06,1676,1676,-0.29449836053681794,0.8307630271278147,0.5613173960146076,0.6999234405071391,0.7042660069439843,-0.06945512891353235,-0.09488768692600708,0.7264473322348118,-0.022245335577443726
2014-07,1708,1708,-0.04978606901952433,0.874163283628603,0.5312383711715405,0.7478149055975118,0.7543357270626315,-0.039144618693133335,-0.015887565396809886,0.7809133958169225,-0.07732774782226837
2014-08,1680,1680,-0.040868266280750555,0.8509940564813268,0.4525280298853979,0.7302954964238018,0.7315704702824581,-0.1013987965377637,-0.10929494071642556,0.7872255953551148,-0.15157231413003153
2014-09,1478,1478,-0.1555008716084601,0.8065602688555621,0.45410732983253826,0.6555505743247618,0.6563538225975024,0.006673011777405284,-0.00046401252349933327,0.7299434960441744,-0.004310190963829398
2014-10,1296,1296,-0.11916845354890844,0.8418252655150013,0.45422670902272516,0.6606142324677209,0.6618246293881138,-0.06273736839802375,-0.07786731029514778,0.7112785433003315,-0.009830085544836812
2014-11,1277,1277,-0.10209629090881651,0.7559687986564919,0.4337076639089301,0.5532560177995582,0.5532924174536422,-0.05602356620896459,-0.060403160333168886,0.5775567914789308,0.0018215286151214937
2014-12,1248,1248,-0.11667509187207054,0.5819367604469027,0.3923735362601796,0.26970615545927445,0.26975919443495344,-0.03968816550207543,-0.04186917549341315,0.3315332897600598,-0.14170464669763394
2015-01,1765,1765,0.10846221287229381,0.5912364615541588,0.41926225413114787,0.34118179159075124,0.34591672204416024,0.0666885161875318,0.050944400949797075,0.5015406101649694,-0.07282717040093506
2015-02,1709,1709,-0.006426940902107267,0.8435092361495363,0.4479059574057908,0.6691848438495401,0.6778839422269134,-0.06590436592196089,-0.066705578661259,0.7105406822450655,-0.1260901500891599
2015-03,1872,1872,-0.05981486834966342,0.8516574396344859,0.39269399987935966,0.6212798277145457,0.6330079550718373,-0.04248835697453508,-0.041809555363618654,0.6485772993079402,-0.01682912461708974
2015-04,1841,1841,0.03711076051208778,0.6765181486359454,0.36247230006644227,0.3419156198466955,0.34191567518681687,-0.06687044614432609,-0.06684734741739347,0.3622282450392994,-0.14669204814534964
2015-05,1945,1945,-0.3215918999093546,0.5602917455050715,0.35155678871523743,0.20739163694687557,0.2101861143468715,-0.16059214931831758,-0.15075892839341498,0.3344643967344725,-0.0318821929666095
2015-06,2030,2030,-0.14176130536905063,0.37817817762323797,0.23183731633530127,0.044524311762706326,0.05430190555969494,-0.08525317907432432,-0.08800606384848568,0.3030636558876405,-0.13992024024066854
2015-07,2096,2096,-0.16323872140841456,-0.06254398491412107,0.06652010144880016,0.005717316049520971,0.011728717040915826,-0.14719783112232995,-0.13901389638165743,0.10569986023643874,-0.0604147056815973
2015-08,2156,2156,-0.09399408031875048,0.2940132919023656,0.24397582175997923,0.028791590450269466,0.04897519704349851,-0.0926326186066939,-0.11127702314713533,0.18041100604625682,-0.19848514122704308
2015-09,2262,2262,-0.005264411839681105,0.2840334102179672,0.19117994820928724,0.05440961232244168,0.05442230756781763,-0.15622188002619766,-0.15555187161372944,0.13211344898289434,-0.18504248190322237
2015-10,2253,2253,-0.00624834251474599,0.5768688903372646,0.3183006066112711,0.23293623747181436,0.24400699317209917,-0.10534730986461628,-0.10094404716533249,0.3166449994780317,-0.16430321650917515
2015-11,2366,2366,-0.18771619067766615,0.6284442911055698,0.21777975177892753,0.28614255814862777,0.309986424083333,-0.2015166738656764,-0.20444786923220254,0.37585344388821107,-0.1831866179251388
2015-12,2371,2371,-0.2765860957863468,0.830136768197571,0.22196471583131056,0.6158406479518144,0.6306024477753727,0.0574093264580985,0.0217642146327842,0.6464996241389512,0.0637747709507653
2016-01,2337,2337,-0.06677812682362984,0.440286046586632,0.2830983910872961,0.03354816323493748,0.06160032797031745,-0.04930329020715239,-0.0306914928111944,0.31534831186693,-0.015326132550616763
2016-02,2313,2313,-0.17394270708487938,0.3408333952460098,0.23925120693282936,0.0255252278612077,0.0505396597672918,-0.23886536411108605,-0.27762814105931194,0.31308970475842235,-0.2818369529386101
2016-03,2492,2492,-0.10371429039553332,0.6463234218911583,0.3710150058873977,0.35653648607965915,0.36482906123774383,-0.0014079581815922822,-0.0040601169045573916,0.4503911609197777,-0.014935867001781289
2016-04,2472,2472,-0.0878613532308919,0.6991778306305653,0.3874567868867165,0.4066854267594958,0.4071380358862349,-0.03987159252345863,-0.040346696089906105,0.462670613905355,-0.033350542492497755
2016-05,2426,2426,0.02211264154026276,0.6360953453653152,0.4073684497023341,0.3548783070557726,0.35553943404450605,-0.12009842006798203,-0.12456166449525445,0.44827159498306224,-0.09089116880430056
2016-06,2449,2449,-0.4003076981860692,0.751384153911821,0.4808416099703956,0.5203276169210005,0.5206894746728038,-0.08357007863112821,-0.09002773866091147,0.5698540003811352,-0.08108660382297138
2016-07,2479,2479,-0.12035595239240308,0.754335381462885,0.36632702756096097,0.5404325604932223,0.5523281266687421,-0.13829858385174257,-0.14461712393040624,0.6144464325254341,-0.10027391206849388
2016-08,2402,2402,-0.05264269254375711,0.8500877931015671,0.34085884565765173,0.7470564804717208,0.7541633242680209,0.16913134254695067,0.14521533614666388,0.7781780603587218,0.14815429920197398
2016-09,2305,2305,-0.11224821790784853,0.7656487554113702,0.3784040386870863,0.6474220981270946,0.6578004758399144,-0.17190955787035325,-0.16393940407604404,0.6994960939986337,-0.11768294145018648
2016-10,2190,2190,-0.18013194313128147,0.8689944574598781,0.3862759789019501,0.7709189307520601,0.7784078862053967,-0.0671749323975226,-0.1005483642675388,0.799423352400805,-0.06107302835427658
2016-11,2184,2184,-0.07141549789812301,0.8745393004663446,0.446263555967931,0.7860725999396139,0.7908397750814459,0.09770139428515502,0.05521776207969279,0.8167046995844935,0.0002715226163471869
2016-12,1942,1942,-0.1486955712807427,0.6106821311904428,0.4032261143094595,0.45628343949177996,0.4590849922363799,0.08069508957669243,0.0636363012357315,0.5799815720746435,0.04782357448355065
2017-01,1728,1728,-0.08012946718415521,0.5492770984674668,0.4277187709659903,0.46319112352436065,0.4673874180346521,-0.15962021787840744,-0.15344506058323182,0.5129663020729498,-0.12772881539941372
2017-02,1735,1735,-0.09286056859989843,0.8455625301738405,0.4921700249877046,0.7865026883308477,0.7934345164174508,-0.0178119405951984,-0.05092943729951398,0.8102737029457713,-0.05717736739725385
2017-03,1860,1860,-0.1377944241277694,0.7994951975304646,0.4613381100049838,0.7009830682996241,0.7099696135495726,0.07519586722588202,0.02560325863462063,0.7426935465769504,0.012356522509878797
2017-04,1697,1697,-0.08671395164646872,0.7608405309027854,0.526936445095503,0.6720364136946702,0.6737106640717917,0.13023287697078484,0.11967343778681018,0.7444432963719381,0.06176524780891722
2017-05,1917,1917,-0.17680749451565306,0.6808091613181604,0.5260647947238721,0.540206418651674,0.5410892595004835,-0.21501466519723988,-0.2140537730654053,0.6113946289033201,-0.20019680822886557
2017-06,2047,2047,-0.19517257061178372,0.7609173454334248,0.4881829776494017,0.6391438477837856,0.6616904664793617,0.04876650994362356,0.010697180286849087,0.704061691566588,0.038367683359896744
2017-07,2066,2066,-0.16836706619909253,0.5448811062638245,0.367641224423749,0.3172869580555253,0.3190178564852748,-0.2931559019735549,-0.2845387501060746,0.4192602515208258,-0.2617068193464127
2017-08,2120,2120,-0.032310082034830066,0.8176060116129554,0.4939394727225911,0.6493492459563526,0.6494075974101743,0.017811015014513144,0.0165635648961722,0.6828723198055251,0.007808916877059332
2017-09,2174,2174,-0.2712520189793133,0.8840543198904767,0.5353067330958525,0.7707906566549841,0.7774237332601674,0.06365914964835483,0.04563216470422353,0.7964343698316274,-0.007009350294418268
2017-10,2059,2059,-0.1690290902382725,0.7666182574588298,0.46228851408886024,0.6342431468772629,0.6505960833638329,0.030746169797354065,0.012770533024296229,0.6874871618893683,0.019622461971668396
2017-11,2198,2198,-0.0251355032672026,0.7135252763958703,0.4725183305004512,0.5773719138926161,0.5880472324964479,-0.02154758207758976,-0.03514005335070031,0.6312159138618969,-0.03067156609489292
