ym,code,vol20,vol120,idio120
2005-08,000070,0.045090246596876195,0.035317257,
2005-08,000078,0.02456898783171116,0.02631751,
2005-08,000088,0.018597095838941747,0.030159125,
2005-08,000089,0.014589840447033047,0.021061983,
2005-08,000090,0.027482549521798263,0.025266808,
2005-08,000096,0.03792837754257971,0.030388445,
2005-08,000099,0.02965046776299064,0.027880276,
2005-08,000100,0.022617085931908063,0.03057895,
2005-08,000151,0.02510925264708696,0.027589563,
2005-08,000153,0.0327272153187497,0.032442734,
2005-08,000155,0.018444095136615192,0.02369143,
2005-08,000156,0.03780892368629953,0.033570774,
2005-08,000157,0.022972222878615126,0.025579596,
2005-08,000158,0.036908632535755805,0.030136075,
2005-08,000159,0.028171635024858966,0.035708882,
2005-08,000301,0.03668352573283902,0.029786926,
2005-08,000400,0.026577589524878816,0.030053977,
2005-08,000401,0.028132996493517946,0.028874384,
2005-08,000402,0.016422378772713304,0.023893282,
2005-08,000404,0.04274069218726725,0.033862956,
2005-08,000407,0.026449455501379057,0.028215745,
2005-08,000408,0.0263891294523389,0.026980247,
2005-08,000410,0.02211444414588331,0.02495895,
2005-08,000411,0.029671968559469155,0.026728945,
2005-08,000415,0.03146682441224434,0.036596496,
2005-08,000417,0.029578498774731215,0.022918181,
2005-08,000419,0.016608195664403493,0.019961456,
2005-08,000420,0.025698893553159748,0.031849682,
2005-08,000421,0.04330616426125536,0.026837323,
2005-08,000422,0.027400553022357332,0.030310875,
2005-08,000423,0.01952154955777412,0.026677527,
2005-08,000425,0.040707404266618,0.03533687,
2005-08,000426,0.024682050148080472,0.024958545,
2005-08,000428,0.028651326809749238,0.02632864,
2005-08,000429,0.016052434638424717,0.02225545,
2005-08,000430,0.02830677914750905,0.034569744,
2005-08,000488,0.016438657120700577,0.024770875,
2005-08,000498,0.029122976561270584,0.03277922,
2005-08,000501,0.021183382112574867,0.027706936,
2005-08,000503,0.0342718511395832,0.03736553,
2005-08,000504,0.03360496533947661,0.036464468,
2005-08,000505,0.03131674170877974,0.029650496,
2005-08,000506,0.035313318229568035,0.033040036,
2005-08,000507,0.02940001620878075,0.033228982,
2005-08,000509,0.024827766983783594,0.032193955,
2005-08,000510,0.026340568453269996,0.025059108,
2005-08,000513,0.026407050761150165,0.025928235,
2005-08,000514,0.02763956577033993,0.030940242,
2005-08,000516,0.027351781319296352,0.025105076,
2005-08,000517,0.04057458890833468,0.04035341,
2005-08,000518,0.028456293939599746,0.028798833,
2005-08,000519,0.028504676629756746,0.020324456,
2005-08,000520,0.03433701101202849,0.03741884,
2005-08,000521,0.02477722020094837,0.027076414,
2005-08,000523,0.030477012627458985,0.028151354,
2005-08,000524,0.03717873042714391,0.031305704,
2005-08,000525,0.025689472507456748,0.026212603,
2005-08,000526,0.040950641895881656,0.0413505,
2005-08,000528,0.03273217793591081,0.02724177,
2005-08,000530,0.023584108111099785,0.022406032,
2005-08,000531,0.020825895264688695,0.022391135,
2005-08,000532,0.03227804756027765,0.037962124,
2005-08,000533,0.024390708918430315,0.03271252,
2005-08,000534,0.032423681577041126,0.032798927,
2005-08,000536,0.0400759262301856,0.030858474,
2005-08,000538,0.01866544978740014,0.028307267,
2005-08,000539,0.017878404682389076,0.020518651,
2005-08,000541,0.016928949915112915,0.022515003,
2005-08,000543,0.019284112059322542,0.026650893,
2005-08,000544,0.030241738555400362,0.025925813,
2005-08,000545,0.03814344127964745,0.03361612,
2005-08,000546,0.031911772217328105,0.034712136,
2005-08,000547,0.029805345558733994,0.027772801,
2005-08,000548,0.033094971278992524,0.02756263,
2005-08,000550,0.05050371193353964,0.03238878,
2005-08,000551,0.028274338843805768,0.030585898,
2005-08,000553,0.02226422481607855,0.027484354,
2005-08,000554,0.02921138525861593,0.03149014,
2005-08,000558,0.03230699513776065,0.03541261,
2005-08,000559,0.02603210792782925,0.022657571,
2005-08,000560,0.027812940364875267,0.026219442,
2005-08,000563,0.024884921648530765,0.035574876,
2005-08,000564,0.032949238405807574,0.030242493,
2005-08,000565,0.03281884126430037,0.031468615,
2005-08,000566,0.02804604006686531,0.030947816,
2005-08,000567,0.03411442892670103,0.031349406,
2005-08,000568,0.030734236025605353,0.025000045,
2005-08,000570,0.024078831496083034,0.026899166,
2005-08,000571,0.032829593348431586,0.02924711,
2005-08,000572,0.02469748497736804,0.022344975,
2005-08,000573,0.027010916550957637,0.02391209,
2005-08,000576,0.05329689098515837,0.037553817,
2005-08,000581,0.021898743663243753,0.02749541,
2005-08,000582,0.0234211788804264,0.02913817,
2005-08,000586,0.03599404349703802,0.033474855,
2005-08,000589,0.031966509572071936,0.027751788,
2005-08,000590,0.025298495724005537,0.032721132,
2005-08,000591,0.02875491481469055,0.027346317,
2005-08,000592,0.03485473088801045,0.028658744,
2005-08,000593,0.030616509661252983,0.03423452,
2005-08,000595,0.0328872637600361,0.032032896,
2005-08,000596,0.03274978016443747,0.02785088,
2005-08,000597,0.026629632589392747,0.028372582,
2005-08,000598,0.03489745072796933,0.030416198,
2005-08,000599,0.028999601253565398,0.023091158,
2005-08,000600,0.024301446999224843,0.029581862,
2005-08,000601,0.01543165112245054,0.021140493,
2005-08,000605,0.03384031368633096,0.03470155,
2005-08,000607,0.026103124885658736,0.03298307,
2005-08,000608,0.019547675531839732,0.029321743,
2005-08,000609,0.023577633452262894,0.029191002,
2005-08,000610,0.02657045820629863,0.029918335,
2005-08,000612,0.027784574475301117,0.03362154,
2005-08,000615,0.023338171041301786,0.03268324,
2005-08,000617,0.024871785309267456,0.031141825,
2005-08,000619,0.018496013534699953,0.014422798,
2005-08,000623,0.03708370996899693,0.027702328,
2005-08,000625,0.017110403639383254,0.027912585,
2005-08,000628,0.02808666580732711,0.03321417,
2005-08,000629,0.014021059346743883,0.01720864,
2005-08,000630,0.019867606360839167,0.0248924,
2005-08,000631,0.03777836102571455,0.035417836,
2005-08,000633,0.026675972407989957,0.03184939,
2005-08,000636,0.025467396992770445,0.033954225,
2005-08,000650,0.029874523111485012,0.03189164,
2005-08,000651,0.017273537196150893,0.019327335,
2005-08,000652,0.027765077306423462,0.028496658,
2005-08,000655,0.022378007866299125,0.031479295,
2005-08,000657,0.02367404768060077,0.02667704,
2005-08,000659,0.024211282193743758,0.027167859,
2005-08,000661,0.03891449487940466,0.040356394,
2005-08,000663,0.024045547245138923,0.02905189,
2005-08,000665,0.029942366488253856,0.02865114,
2005-08,000668,0.031645289689182635,0.029104453,
2005-08,000669,0.03487441853101349,0.03507833,
2005-08,000670,0.04378212108443443,0.03866226,
2005-08,000672,0.03710684577169967,0.033292413,
2005-08,000677,0.02957380607309917,0.035383973,
2005-08,000678,0.026846661956747692,0.024255956,
2005-08,000679,0.024294866735119283,0.02389859,
2005-08,000680,0.03383793366717873,0.029944248,
2005-08,000681,0.036267832768020376,0.037135866,
2005-08,000682,0.03296686962315396,0.03287386,
2005-08,000685,0.034164707509719984,0.030789346,
2005-08,000686,0.033610677035705444,0.033645805,
2005-08,000688,0.041753394947750114,0.041740708,
2005-08,000690,0.021912437305524512,0.019841325,
2005-08,000691,0.03311419675759532,0.029287564,
2005-08,000692,0.0240354720631005,0.03006936,
2005-08,000695,0.025557255417853086,0.02948748,
2005-08,000697,0.031570479621778745,0.035702534,
2005-08,000698,0.029779771616776383,0.030845089,
2005-08,000700,0.028139086589231505,0.02361161,
2005-08,000701,0.029419359559825768,0.036095478,
2005-08,000702,0.023276777461278278,0.02935112,
2005-08,000703,0.041216005861307865,0.03554263,
2005-08,000705,0.023734693670097014,0.023300592,
2005-08,000707,0.03284720529177575,0.02768645,
2005-08,000708,0.0364124430120798,0.035692014,
2005-08,000709,0.011145568274090786,0.01621975,
2005-08,000710,0.03360521211819623,0.02754223,
2005-08,000711,0.020079590879200207,0.028927062,
2005-08,000712,0.02213884190710399,0.023928737,
2005-08,000713,0.02298014776770861,0.02602169,
2005-08,000715,0.02441538609938312,0.021909608,
2005-08,000716,0.031750739943496094,0.03468792,
2005-08,000717,0.04513015791275461,0.027348183,
2005-08,000719,0.0364906294396203,0.03201095,
2005-08,000720,0.02850531749700567,0.028601944,
2005-08,000721,0.026704871864004286,0.030111706,
2005-08,000722,0.025378768362312072,0.029645544,
2005-08,000723,0.03132027587013798,0.04236307,
2005-08,000725,0.019182749893708665,0.03575774,
2005-08,000726,0.023189961731329662,0.026080603,
2005-08,000727,0.027487832720041235,0.03254618,
2005-08,000728,0.045269127173733714,0.038994472,
2005-08,000729,0.026535891282445417,0.025966546,
2005-08,000731,0.019001823748968673,0.024698911,
2005-08,000733,0.023496276249199595,0.027372409,
2005-08,000735,0.025902882488628147,0.023212211,
2005-08,000737,0.02431481123610783,0.027134685,
2005-08,000738,0.040499710200130185,0.03361233,
2005-08,000739,0.025821338526507052,0.02925574,
2005-08,000750,0.02367311489763077,0.033741936,
2005-08,000751,0.0318913017713627,0.026137756,
2005-08,000752,0.03863962131674918,0.03403023,
2005-08,000753,0.027065836114916128,0.026351256,
2005-08,000755,0.02166268104831342,0.030255217,
2005-08,000756,0.02567901073074261,0.027629418,
2005-08,000757,0.029464704500562044,0.042955097,
2005-08,000758,0.028468530568723432,0.027095703,
2005-08,000759,0.02330793320770088,0.021494566,
2005-08,000761,0.029908814392515096,0.021583222,
2005-08,000762,0.03450362094473972,0.034159195,
2005-08,000767,0.017545205002320437,0.02187114,
2005-08,000768,0.022599150630929685,0.023041418,
2005-08,000776,0.02508652073054302,0.03491362,
2005-08,000777,0.030580807289660894,0.031041399,
2005-08,000778,0.021787677255487605,0.022060947,
2005-08,000779,0.03409032081053175,0.03903919,
2005-08,000782,0.030446605156699606,0.032529764,
2005-08,000783,0.0376951077118104,0.035269972,
2005-08,000785,0.027087849520162417,0.029930584,
2005-08,000786,0.03797571783743573,0.029185206,
2005-08,000788,0.02827380390557053,0.029818198,
2005-08,000789,0.033244367068671794,0.038321987,
2005-08,000790,0.044162477339678284,0.03675151,
2005-08,000791,0.03314456436554318,0.035649057,
2005-08,000792,0.020383866145227428,0.02813726,
2005-08,000793,0.01849668372978152,0.017291833,
2005-08,000795,0.023708902812039093,0.033937495,
2005-08,000796,0.020440420047556643,0.022849418,
2005-08,000797,0.024478418522284513,0.028349793,
2005-08,000798,0.024868018152547734,0.02467627,
2005-08,000799,0.020383599335796528,0.03025036,
2005-08,000800,0.019909031591548318,0.024682041,
2005-08,000802,0.026468396485511195,0.022300323,
2005-08,000807,0.025484640022405327,0.021913717,
2005-08,000809,0.044496802627878966,0.036352936,
2005-08,000810,0.02570239302535951,0.029130587,
2005-08,000811,0.04034023973508529,0.032571398,
2005-08,000812,0.020033875854230738,0.02645952,
2005-08,000813,0.03657242142177246,0.03398201,
2005-08,000815,0.021993889991002054,0.021458007,
2005-08,000816,0.022492794171189757,0.023540461,
2005-08,000818,0.025722729780324128,0.023861064,
2005-08,000819,0.03117393693482739,0.030520933,
2005-08,000820,0.032091303217807676,0.030196825,
2005-08,000821,0.020086254099353634,0.022739166,
2005-08,000822,0.020013022340284535,0.0270981,
2005-08,000823,0.03010775305775303,0.034693442,
2005-08,000825,0.013247599190638233,0.017071998,
2005-08,000826,0.02624477087856551,0.029275294,
2005-08,000828,0.01879854796598353,0.021044625,
2005-08,000829,0.0360611017553938,0.0317718,
2005-08,000830,0.08075397238938069,0.039168313,
2005-08,000831,0.020514300641550368,0.026394792,
2005-08,000833,0.04052565594802529,0.029944334,
2005-08,000837,0.02910488680629416,0.028517999,
2005-08,000838,0.028183777571845675,0.027401756,
2005-08,000839,0.028889625934045104,0.029655306,
2005-08,000848,0.02470949245213507,0.023185642,
2005-08,000850,0.02029846491298836,0.027114844,
2005-08,000852,0.01898695393521547,0.023804748,
2005-08,000856,0.03343511102615722,0.028532218,
2005-08,000858,0.017776825759207443,0.019507788,
2005-08,000859,0.034329040145894094,0.027026901,
2005-08,000860,0.024498137672616355,0.022427453,
2005-08,000863,0.03514248349961683,0.037009988,
2005-08,000868,0.03144516265535293,0.025479158,
2005-08,000869,0.014167010615902559,0.025627285,
2005-08,000875,0.0232730901073591,0.022528602,
2005-08,000876,0.03050656792226038,0.024778463,
2005-08,000877,0.04142922241641471,0.035871934,
2005-08,000878,0.017474808479533345,0.021982647,
2005-08,000881,0.021577544430366073,0.029638194,
2005-08,000882,0.03452759294183775,0.03190356,
2005-08,000883,0.02284462494528053,0.025251925,
2005-08,000885,0.03511003642850845,0.028335841,
2005-08,000886,0.025700389899923654,0.02563024,
2005-08,000887,0.038043547235531744,0.037041962,
2005-08,000888,0.022250782348319325,0.030504733,
2005-08,000889,0.03536277932119654,0.032943424,
2005-08,000890,0.03447394765709549,0.031440962,
2005-08,000892,0.03940044088247457,0.042289335,
2005-08,000893,0.038979754777211634,0.029734042,
2005-08,000895,0.0161614351575455,0.023645079,
2005-08,000897,0.018519877630708146,0.022757832,
2005-08,000898,0.023138686718615385,0.022534557,
2005-08,000899,0.026799205806510417,0.02427351,
2005-08,000900,0.01877988015546209,0.0226224,
2005-08,000901,0.03408936827395063,0.032966286,
2005-08,000902,0.03393383204215457,0.03456504,
2005-08,000903,0.02174796461379088,0.021741724,
2005-08,000905,0.01797136774484679,0.023584226,
2005-08,000906,0.03951454523680886,0.034912065,
2005-08,000908,0.03698338376411347,0.033158604,
2005-08,000909,0.03051809742143138,0.03892017,
2005-08,000910,0.02407178898642217,0.024674982,
2005-08,000911,0.04584099359052955,0.03471122,
2005-08,000912,0.024061466922382892,0.024375835,
2005-08,000913,0.021782230884977473,0.023075972,
2005-08,000915,0.029496244118322315,0.02914355,
2005-08,000917,0.02514373095586775,0.03362773,
2005-08,000919,0.020421307760939204,0.024256073,
2005-08,000920,0.03740418285337539,0.040462937,
2005-08,000921,0.03101449311599735,0.038537372,
2005-08,000922,0.043155260794897905,0.036553144,
2005-08,000923,0.03004235512755786,0.033328876,
2005-08,000925,0.039794066423032744,0.04159785,
2005-08,000926,0.022187661290424845,0.020703573,
2005-08,000927,0.01960596752029525,0.030141462,
2005-08,000928,0.02689049463870378,0.033049244,
2005-08,000929,0.025100038328175547,0.026090315,
2005-08,000930,0.033136502779987746,0.03112415,
2005-08,000931,0.027720515553437,0.031864543,
2005-08,000932,0.014991993182087788,0.017001737,
2005-08,000933,0.02766162242869012,0.028359465,
2005-08,000935,0.023665949874825943,0.02677005,
2005-08,000936,0.03538063699790756,0.031223854,
2005-08,000938,0.02661611206473254,0.03654624,
2005-08,000948,0.028863473451563693,0.029444074,
2005-08,000949,0.03602375830662468,0.033665914,
2005-08,000951,0.02906039329637257,0.032383334,
2005-08,000952,0.023339775886755235,0.026866425,
2005-08,000953,0.024217536767549924,0.029603224,
2005-08,000955,0.02503986329565761,0.028663002,
2005-08,000957,0.042643072466197585,0.03171412,
2005-08,000958,0.022127271687462834,0.0268902,
2005-08,000959,0.03142178988900892,0.019816825,
2005-08,000960,0.0235687800333129,0.028520422,
2005-08,000962,0.028369366495070752,0.034080844,
2005-08,000963,0.017435731619401255,0.023565913,
2005-08,000965,0.02744433620784502,0.029985521,
2005-08,000966,0.037374421610964846,0.034272715,
2005-08,000967,0.03179634922707453,0.027691204,
2005-08,000968,0.03524871007453519,0.034785163,
2005-08,000969,0.032740501884595805,0.036988746,
2005-08,000970,0.02728027309551374,0.029096775,
2005-08,000972,0.035610213347527425,0.03324815,
2005-08,000973,0.02482037749818929,0.024829136,
2005-08,000975,0.02970307308800341,0.02559903,
2005-08,000977,0.03522055404557501,0.03944972,
2005-08,000978,0.017764270887962973,0.02369568,
2005-08,000980,0.021956134330976717,0.026804851,
2005-08,000981,0.024007340752598593,0.030506296,
2005-08,000983,0.02704276871194331,0.032255452,
2005-08,000985,0.028077091956920208,0.0316464,
2005-08,000987,0.02347180608517783,0.024863489,
2005-08,000988,0.02374159897975737,0.029259436,
2005-08,000989,0.026795770349908824,0.028121104,
2005-08,000990,0.02146225874864831,0.03353509,
2005-08,000993,0.03176705119259752,0.023567766,
2005-08,000995,0.045669089604084764,0.03205435,
2005-08,000998,0.015515888039413927,0.022600677,
2005-08,000999,0.029420909241209985,0.028106758,
2005-08,001696,0.023343712589892686,0.022469422,
2005-08,001896,0.027279124659883885,0.03596028,
2005-08,001914,0.033695673580405,0.030025741,
2005-08,002001,0.04669733173985224,0.03209643,
2005-08,002003,0.0,0.02982951,
2005-08,002004,0.038385000833090835,0.034877896,
2005-08,002005,0.037033398312863494,0.03661237,
2005-08,002006,0.03403595453608045,0.031516366,
2005-08,002007,0.04150419317295181,0.033617653,
2005-08,002008,0.03784857907320104,0.033796,
2005-08,002009,0.043367002707240344,0.036107667,
2005-08,002010,0.037555935210303516,0.027886685,
2005-08,002011,0.031173180237603054,0.02962975,
2005-08,002012,0.04153191371361698,0.04209078,
2005-08,002014,0.0,0.024278956,
2005-08,002015,0.031049996211899158,0.033229552,
2005-08,002016,0.032304223149442785,0.032363683,
2005-08,002017,0.026123087983885768,0.03351746,
2005-08,002019,0.04201652781256558,0.0365157,
2005-08,002020,0.03731033130988589,0.03214768,
2005-08,002021,0.0,0.02678839,
2005-08,002022,0.03736125337175485,0.031334877,
2005-08,002023,0.05139600353649091,0.031062562,
2005-08,002024,0.023519719046147167,0.030144377,
2005-08,002025,0.028988901535613995,0.02822766,
2005-08,002026,0.03246563176946806,0.028549358,
2005-08,002027,0.03775120559613583,0.036890402,
2005-08,002028,0.047179114865897154,0.042498,
2005-08,002029,0.04279441919744565,0.030328205,
2005-08,002030,0.03265177062898754,0.033139937,
2005-08,002031,0.037934866716446164,0.03800188,
2005-08,002032,0.03534207500791123,0.024116836,
2005-08,002033,0.02251437549264895,0.028566424,
2005-08,002034,0.044704678573473995,0.038576778,
2005-08,002035,0.035373152131972584,0.033923205,
2005-08,002036,0.038201501448678836,0.03303189,
2005-08,002037,0.0383783840754219,0.032931536,
2005-08,002038,0.03138310353926246,0.029701304,
2005-08,600000,0.01635106499666847,0.01919139,
2005-08,600004,0.016077614209750905,0.020016408,
2005-08,600006,0.016063192403235834,0.022553893,
2005-08,600007,0.019284920477874692,0.01982203,
2005-08,600008,0.018225731345835373,0.020858757,
2005-08,600009,0.015775601853150835,0.019463386,
2005-08,600010,0.021919836226323566,0.01764514,
2005-08,600011,0.029855272288279115,0.024971884,
2005-08,600012,0.022970666640335133,0.024757754,
2005-08,600015,0.01616813913481994,0.01733262,
2005-08,600016,0.023416721730235193,0.020030053,
2005-08,600019,0.024843879612560262,0.020108998,
2005-08,600020,0.01771493579254404,0.02258473,
2005-08,600021,0.02610177382354518,0.023698105,
2005-08,600022,0.01817333602264654,0.015957806,
2005-08,600026,0.02680270600382323,0.034562483,
2005-08,600028,0.02233282397539396,0.022052998,
2005-08,600029,0.01954748052140543,0.026840493,
2005-08,600030,0.03964018440879044,0.03449602,
2005-08,600033,0.017457927210087813,0.021168035,
2005-08,600035,0.02927351972887702,0.027985785,
2005-08,600036,0.017442921202092378,0.01795991,
2005-08,600037,0.015161119113814231,0.024382751,
2005-08,600038,0.033562468418734726,0.028330397,
2005-08,600039,0.023617975394924186,0.029296217,
2005-08,600050,0.01672870315344156,0.017256284,
2005-08,600051,0.030445813826737885,0.02710673,
2005-08,600052,0.025204059190340904,0.024520112,
2005-08,600054,0.029544714576750345,0.027868511,
2005-08,600055,0.028557645744774297,0.028354725,
2005-08,600056,0.026877336558983056,0.026642008,
2005-08,600057,0.03532709641906524,0.036287963,
2005-08,600058,0.026078864765770177,0.029829567,
2005-08,600059,0.020099454676018095,0.024596287,
2005-08,600060,0.024086331277382446,0.030191328,
2005-08,600061,0.036181072745577685,0.030375067,
2005-08,600062,0.031438645963935086,0.030934539,
2005-08,600063,0.02791853424198619,0.030617617,
2005-08,600064,0.019286613459557445,0.020240251,
2005-08,600066,0.01668425715724267,0.02069476,
2005-08,600067,0.024429294721082122,0.015922753,
2005-08,600071,0.03623310469323993,0.03362131,
2005-08,600072,0.027458025049109682,0.02810101,
2005-08,600073,0.023818804923566025,0.030702714,
2005-08,600075,0.023085257553468373,0.028377643,
2005-08,600076,0.035730620815120566,0.033876125,
2005-08,600078,0.03194935086797144,0.026865298,
2005-08,600079,0.06279458312314337,0.032200824,
2005-08,600080,0.031727579305027044,0.027085053,
2005-08,600081,0.034251095711995375,0.034630932,
2005-08,600082,0.030877962407773844,0.03231326,
2005-08,600085,0.014384937788574097,0.018380195,
2005-08,600088,0.03528502398886734,0.03472441,
2005-08,600089,0.02517484249373384,0.031184226,
2005-08,600094,0.026520450891993588,0.02991967,
2005-08,600095,0.02781982938253405,0.02921908,
2005-08,600096,0.02396371593265396,0.025173588,
2005-08,600097,0.031331890191579066,0.029367764,
2005-08,600098,0.04448526045191626,0.03076016,
2005-08,600099,0.029744619022165946,0.035043236,
2005-08,600100,0.034059085806100314,0.033214085,
2005-08,600101,0.022959922242261493,0.023338074,
2005-08,600103,0.016451607073781686,0.023189059,
2005-08,600104,0.0223659547271781,0.024957467,
2005-08,600105,0.030347744488700368,0.03312359,
2005-08,600106,0.033038442915467016,0.029815085,
2005-08,600107,0.025905233072096974,0.03234307,
2005-08,600108,0.02340844039006187,0.028591497,
2005-08,600109,0.028873711315296438,0.029577447,
2005-08,600110,0.02826286793386606,0.0323359,
2005-08,600111,0.04204700067792803,0.033152763,
2005-08,600113,0.021614734642597635,0.024863977,
2005-08,600114,0.03147182845619551,0.032630097,
2005-08,600115,0.018197990271818367,0.027688881,
2005-08,600116,0.023298444309513788,0.029886542,
2005-08,600117,0.035404697356186274,0.030772587,
2005-08,600118,0.034135404235846586,0.031246012,
2005-08,600119,0.04270935798836129,0.031171175,
2005-08,600120,0.02413787618286014,0.02646832,
2005-08,600121,0.06259259436650624,0.03391413,
2005-08,600123,0.026162410095652153,0.02904458,
2005-08,600125,0.01805855163224835,0.027872689,
2005-08,600126,0.023086499297959445,0.01996439,
2005-08,600127,0.035060969060489985,0.030473953,
2005-08,600128,0.03067027481428606,0.027776206,
2005-08,600129,0.03356362311973367,0.029742382,
2005-08,600130,0.03737834664477433,0.033816766,
2005-08,600131,0.025499678627583462,0.024026275,
2005-08,600132,0.030857078750469426,0.030692298,
2005-08,600133,0.0392146883370067,0.030809777,
2005-08,600135,0.03410583205938234,0.03596378,
2005-08,600136,0.03774840443694612,0.044143237,
2005-08,600138,0.03291304706312336,0.036228202,
2005-08,600141,0.021420703294670933,0.026746774,
2005-08,600143,0.038902734353209616,0.026705319,
2005-08,600148,0.04366646432363701,0.035723902,
2005-08,600149,0.037192110654667446,0.03570159,
2005-08,600150,0.02360188358855215,0.024744917,
2005-08,600151,0.037630713440220946,0.033579983,
2005-08,600152,0.031852064517314024,0.027156373,
2005-08,600153,0.020541003816752966,0.022689776,
2005-08,600155,0.019257356862783126,0.022160392,
2005-08,600156,0.02336427055724419,0.02924596,
2005-08,600157,0.03681100430196987,0.03239803,
2005-08,600158,0.033530939625741926,0.027614407,
2005-08,600160,0.02662726933669039,0.025244176,
2005-08,600161,0.032267528707768126,0.03109365,
2005-08,600162,0.032232461261693594,0.03387038,
2005-08,600163,0.025909923801322853,0.025586069,
2005-08,600165,0.03642825762284299,0.030225467,
2005-08,600166,0.02541756841827284,0.0316084,
2005-08,600167,0.031084391368937807,0.036146455,
2005-08,600168,0.026286781827702752,0.024510862,
2005-08,600169,0.03730473393934115,0.038204852,
2005-08,600170,0.024480852495156524,0.020418955,
2005-08,600171,0.03578898842467249,0.03112196,
2005-08,600172,0.020002014248255123,0.025632467,
2005-08,600173,0.03777285990028281,0.033951897,
2005-08,600176,0.024312485058893,0.026971092,
2005-08,600177,0.02895621722425834,0.025262248,
2005-08,600178,0.017996825845649413,0.02205022,
2005-08,600179,0.03628173342853691,0.032880764,
2005-08,600180,0.027711036489185378,0.029068239,
2005-08,600182,0.022001279387990968,0.033351596,
2005-08,600183,0.034008192436927744,0.03479792,
2005-08,600184,0.02732272341433176,0.030901114,
2005-08,600185,0.02446274780538381,0.028183889,
2005-08,600186,0.02909551376622485,0.02997087,
2005-08,600187,0.033907931547845986,0.036172796,
2005-08,600188,0.027815032190564262,0.023620961,
2005-08,600189,0.021853597617579792,0.021749401,
2005-08,600191,0.03679788140688279,0.030147191,
2005-08,600192,0.032675397381466145,0.028078826,
2005-08,600195,0.024926583090418546,0.028461754,
2005-08,600196,0.020993980154837055,0.022445178,
2005-08,600197,0.01895405486860946,0.023380077,
2005-08,600198,0.03558042891303172,0.038681272,
2005-08,600199,0.03190892655321571,0.028318522,
2005-08,600201,0.027207164920608658,0.027454007,
2005-08,600202,0.020400407775229897,0.027301284,
2005-08,600203,0.029808113963567324,0.02617263,
2005-08,600206,0.025318289343953772,0.030292757,
2005-08,600207,0.03136791312868296,0.030042356,
2005-08,600208,0.0402616778301179,0.03666037,
2005-08,600211,0.031354071339867146,0.02881759,
2005-08,600212,0.02803960996742865,0.023968315,
2005-08,600215,0.027791966859980317,0.03000845,
2005-08,600216,0.035209702069008725,0.036795456,
2005-08,600217,0.02482819020465849,0.029366927,
2005-08,600218,0.025585898319985163,0.031081425,
2005-08,600219,0.020485988792377636,0.023647932,
2005-08,600221,0.01825796041383686,0.025854731,
2005-08,600222,0.03223688058260305,0.02450274,
2005-08,600223,0.031055276495453917,0.028336657,
2005-08,600226,0.031558613320612695,0.024712851,
2005-08,600227,0.02313593950794593,0.025371535,
2005-08,600228,0.03142380679564945,0.03347132,
2005-08,600229,0.022693973754217757,0.023563847,
2005-08,600230,0.030774585549375684,0.029245527,
2005-08,600231,0.02025254405262301,0.022044383,
2005-08,600232,0.037570553321536256,0.031201016,
2005-08,600233,0.02240114426824405,0.022066401,
2005-08,600235,0.027307332429057356,0.034948185,
2005-08,600236,0.020950974403399887,0.022803875,
2005-08,600237,0.027833986286819285,0.033998303,
2005-08,600238,0.024532934174862412,0.026696738,
