ym,code,resid_z
2005-08,000541,0.25195338085061186
2005-08,000543,-0.4354257356251665
2005-08,000544,-1.6826854061919159
2005-08,000545,0.20217176400146958
2005-08,000546,2.0060883753244725
2005-08,000547,-0.07422650781002071
2005-08,000548,0.4157561650270797
2005-08,000550,-0.024639403707950536
2005-08,000551,-0.5103431107894653
2005-08,000553,-0.03178431018882678
2005-08,000554,0.2596471133491115
2005-08,000558,-0.5174853491660093
2005-08,000559,-0.11916283691849373
2005-08,000560,0.1765875024992813
2005-08,000563,1.0400282352892432
2005-08,000564,2.5031167423097584
2005-08,000565,1.8126530946100978
2005-08,000566,0.9814869736537885
2005-08,000567,1.4252023953161688
2005-08,000568,-0.626399087360907
2005-08,000570,0.3514681824991863
2005-08,000571,0.3632568048912896
2005-08,000572,-0.04903820864854248
2005-08,000573,-0.6312191311815558
2005-08,000576,-0.5117366492495274
2005-08,000581,-0.664353901248317
2005-08,000582,-0.31265302880824175
2005-08,000586,-1.9442077040757122
2005-08,000589,0.7971459254485769
2005-08,000590,0.04010160597539379
2005-08,000591,-1.5433219627638228
2005-08,000592,-0.8952007345405131
2005-08,000593,0.9661887137354953
2005-08,000595,-0.3385229783811578
2005-08,000596,0.019461229675181206
2005-08,000597,-0.16941064691846958
2005-08,000598,1.1183341632364647
2005-08,000599,0.3392402117907381
2005-08,000600,1.2677615057373035
2005-08,000601,0.12327605245616748
2005-08,000605,0.7946545659314722
2005-08,000607,-0.8054802545246734
2005-08,000608,1.9955591625191622
2005-08,000609,-1.0695090249679615
2005-08,000610,-0.014790829057832763
2005-08,000612,-0.39803787420945813
2005-08,000615,-0.2580325782386005
2005-08,000617,1.2472503209848582
2005-08,000619,-0.037125120219639825
2005-08,000623,2.965546526740527
2005-08,000625,1.0613782081967345
2005-08,000628,-0.7521778962982446
2005-08,000629,-0.03338242077822748
2005-08,000630,-0.18560085338015567
2005-08,000631,-0.33568840997078736
2005-08,000633,0.014194702467499008
2005-08,000636,-0.25103622912775725
2005-08,000650,0.6091853227362618
2005-08,000651,2.036046756496937
2005-08,000652,-0.8480835783551501
2005-08,000655,1.225577393553407
2005-08,000657,-0.08334793473141446
2005-08,000659,-0.9476585773181715
2005-08,000661,-0.44480987339861855
2005-08,000663,0.20809657096693668
2005-08,000665,0.578123753077528
2005-08,000668,0.21350567286173133
2005-08,000669,-0.7380275514207489
2005-08,000670,1.9586014987206966
2005-08,000672,-0.3791938708750092
2005-08,000677,-0.6821411106227746
2005-08,000678,-0.32836488589289314
2005-08,000679,-0.4337015279953575
2005-08,000680,-0.5621786955577626
2005-08,000681,-1.2654600656712485
2005-08,000682,0.21837395839649085
2005-08,000685,-1.1349365252427035
2005-08,000686,-0.12134847414231494
2005-08,000688,-0.3613115296375874
2005-08,000690,0.492597791798225
2005-08,000691,-1.0427424936056167
2005-08,000692,0.9253413654571205
2005-08,000695,0.347909640198986
2005-08,000697,-0.5624237781421475
2005-08,000698,1.2898300203330715
2005-08,000700,0.3784455469295972
2005-08,000701,0.5610840298777844
2005-08,000702,0.23045900503930328
2005-08,000703,0.6888702999142704
2005-08,000705,-0.6542271557455777
2005-08,000707,-0.6098779793485416
2005-08,000708,0.39334134068831195
2005-08,000709,0.028028078369656647
2005-08,000710,-0.24019853070549185
2005-08,000711,-0.147823936558658
2005-08,000712,-0.41213951528790477
2005-08,000713,-1.0432190655117193
2005-08,000715,0.03315788299715154
2005-08,000716,0.7393535767796164
2005-08,000717,1.6311870443857432
2005-08,000719,0.11213949243926037
2005-08,000720,0.5317048439500032
2005-08,000721,-1.1194962805755024
2005-08,000722,-0.47796352528009256
2005-08,000723,0.6641986527178211
2005-08,000725,2.3841396138827187
2005-08,000726,-0.36962727808496176
2005-08,000727,-0.12171178874325629
2005-08,000728,2.76362358184928
2005-08,000729,0.41021946349102867
2005-08,000731,-0.5980763979563862
2005-08,000733,-1.1383064570593964
2005-08,000735,-1.3250491407435379
2005-08,000737,-1.0563365821015953
2005-08,000738,0.20329671031916277
2005-08,000739,0.676163455070997
2005-08,000750,0.602995479157197
2005-08,000751,0.07950652528428717
2005-08,000752,0.16434051691589394
2005-08,000753,-1.2136743117890143
2005-08,000755,0.10890390536426377
2005-08,000756,0.4010428095329606
2005-08,000757,-0.11473488152230694
2005-08,000758,-0.26719641234714914
2005-08,000759,-0.3368351910112602
2005-08,000761,1.8617725642704261
2005-08,000762,0.05368433002594014
2005-08,000767,0.5233511751824754
2005-08,000768,0.48465169681516823
2005-08,000776,-0.27888469281258715
2005-08,000777,-0.21407188441906108
2005-08,000778,-0.9802428315903349
2005-08,000779,0.6747506607602398
2005-08,000782,-0.803383679455343
2005-08,000783,1.0146972327257668
2005-08,000785,-0.29072483211757466
2005-08,000786,-1.1136257767756523
2005-08,000788,0.08421587193222625
2005-08,000789,-0.2589826208545634
2005-08,000790,1.1728956928192833
2005-08,000791,-0.1631126578580252
2005-08,000792,-0.42676032280793375
2005-08,000793,-0.5202523216861369
2005-08,000795,-0.08513494655578796
2005-08,000796,0.2391132160177408
2005-08,000797,-0.3782978000697219
2005-08,000798,-0.24175241967433733
2005-08,000799,-0.1359824574345316
2005-08,000800,0.009292845813048673
2005-08,000802,-0.9682471045478213
2005-08,000807,-0.7578229085774946
2005-08,000809,2.770615762038398
2005-08,000810,-0.6789108227617567
2005-08,000811,0.8656975509309931
2005-08,000812,1.6763398375547787
2005-08,000813,1.5352756852924894
2005-08,000815,1.0189283851928297
2005-08,000816,-0.0008558226575502395
2005-08,000818,-0.988211755095362
2005-08,000819,-0.5372236734015275
2005-08,000820,-0.35169177770274607
2005-08,000821,-0.33165977096786703
2005-08,000822,-0.6461544807865554
2005-08,000823,-0.963188786963923
2005-08,000825,0.09414552059193985
2005-08,000826,-1.3516929459367857
2005-08,000828,1.3182876080744084
2005-08,000829,0.7241234328084463
2005-08,000830,1.712457711259701
2005-08,000831,-0.32661265936454376
2005-08,000833,-0.7551488411073269
2005-08,000837,-0.1670954882306819
2005-08,000838,-0.45425270309615595
2005-08,000839,-0.3015634970386315
2005-08,000848,0.8624420162844867
2005-08,000850,-0.048523277806287374
2005-08,000852,0.026565035484360598
2005-08,000856,-0.0641851481901163
2005-08,000858,-0.5042776055887507
2005-08,000859,0.7027766427469854
2005-08,000860,-0.3881432258518465
2005-08,000863,-0.7085954981212664
2005-08,000868,1.487830800274255
2005-08,000869,1.4187894715317892
2005-08,000875,0.17104851798456047
2005-08,000876,0.4405831344921783
2005-08,000877,-0.6523370963991153
2005-08,000878,-0.10487308221106566
2005-08,000881,0.8064967737496416
2005-08,000882,0.2331223582888645
2005-08,000883,0.1512385390101586
2005-08,000885,-0.08731270268489565
2005-08,000886,-0.6725827010628436
2005-08,000887,-1.1068776405770333
2005-08,000888,-0.4969096101063353
2005-08,000889,-1.7979528960890534
2005-08,000890,-1.0386534554965974
2005-08,000892,-0.09588932046989483
2005-08,000893,1.1831646156791873
2005-08,000895,1.2795649937143605
2005-08,000897,0.5681631442462896
2005-08,000898,-0.20210575579341
2005-08,000899,1.6869127745801487
2005-08,000900,0.8050849428462069
2005-08,000901,-0.913513540927354
2005-08,000902,-0.551032942418252
2005-08,000903,-0.7498131053328714
2005-08,000905,-0.4787948860336943
2005-08,000906,-0.9752541999256331
2005-08,000908,-1.8440781091074399
2005-08,000909,-0.43302160161120506
2005-08,000910,-1.0208405165639298
2005-08,000911,-0.05534345272665078
2005-08,000912,-1.3585431666400385
2005-08,000913,0.1576621492870782
2005-08,000915,-1.2179248576443866
2005-08,000917,0.2842480457645153
2005-08,000919,1.2302845092404269
2005-08,000920,0.024986538070612612
2005-08,000921,2.965546526740527
2005-08,000922,1.0654093610839714
2005-08,000923,-1.0396729494100332
2005-08,000925,0.3535826059741213
2005-08,000926,-0.7599738133051186
2005-08,000927,1.677429941909774
2005-08,000928,-1.0643701570914925
2005-08,000929,-1.4601806120408949
2005-08,000930,-0.70767046420745
2005-08,000931,2.68907533251374
2005-08,000932,-0.024782413855861482
2005-08,000933,-0.6875410469885392
2005-08,000935,-0.4168791822496582
2005-08,000936,-1.2916779673964234
2005-08,000938,-0.37516516300463304
2005-08,000948,-1.3271800116893018
2005-08,000949,-1.063011450911221
2005-08,000951,-0.5892117557816436
2005-08,000952,-0.5630986376838715
2005-08,000953,0.1040325982282987
2005-08,000955,-0.13679951536768015
2005-08,000957,2.7225773573271503
2005-08,000958,-0.47785777404747537
2005-08,000959,1.7009793030461904
2005-08,000960,-0.6465988554936816
2005-08,000962,-0.652297787294544
2005-08,000963,0.03770685409268274
2005-08,000965,-0.8842842125442909
2005-08,000966,0.6576504496963231
2005-08,000967,1.0825617569518227
2005-08,000968,0.9935450517763197
2005-08,000969,-0.31689573242304314
2005-08,000970,0.8086314113141336
2005-08,000972,1.024981995462174
2005-08,000973,0.025736877530872927
2005-08,000975,-1.534061868234705
2005-08,000977,0.5173293131336463
2005-08,000978,1.4533086792074237
2005-08,000980,-0.8474510798023254
2005-08,000981,-0.9373604923717235
2005-08,000983,-1.0671844078051294
2005-08,000985,1.0024953083493446
2005-08,000987,-0.5413046556638889
2005-08,000988,-1.1646520948046044
2005-08,000989,-0.803479005440528
2005-08,000990,1.8361004744392049
2005-08,000993,0.6235667511311076
2005-08,000995,2.414326425393897
2005-08,000998,0.6963912943286282
2005-08,000999,-0.020465268247657473
2005-08,001696,-0.19212951052842894
2005-08,001896,1.6636253378135564
2005-08,001914,-1.0408532509332995
2005-08,002001,2.965546526740527
2005-08,002003,2.965546526740527
2005-08,002004,-2.3467134217210965
2005-08,002005,-2.3467134217210965
2005-08,002006,-2.340753113953282
2005-08,002007,-1.731702820390198
2005-08,002008,-2.3467134217210965
2005-08,002009,0.9366682372189183
2005-08,002010,2.057254796130604
2005-08,002011,-1.8105616039890207
2005-08,002012,-2.3467134217210965
2005-08,002014,2.570825638887806
2005-08,002015,-2.123614956310349
2005-08,002016,-2.2038405237730934
2005-08,002017,-0.8534271470526705
2005-08,002019,2.965546526740527
2005-08,002020,-2.108595004440156
2005-08,002021,2.322317579492988
2005-08,002022,-1.6938760332492264
2005-08,002023,2.312822171560662
2005-08,002024,2.3922684173078235
2005-08,002025,-0.8855536569101472
2005-08,002026,-2.3467134217210965
2005-08,002027,-2.3467134217210965
2005-08,002028,-1.943915692328205
2005-08,002029,2.626592383750152
2005-08,002030,-1.7929373905858101
2005-08,002031,-1.6446070853324528
2005-08,002032,2.186824775113144
2005-08,002033,-0.4426856018726946
2005-08,002034,-2.1367470172554226
2005-08,002035,-1.5561677628197625
2005-08,002036,-2.3467134217210965
2005-08,002037,-1.7612348261646404
2005-08,002038,-2.3467134217210965
2005-08,600000,-0.43073808543781894
2005-08,600004,0.19716016214262955
2005-08,600006,1.0983395492496142
2005-08,600007,-0.058364517183030595
2005-08,600008,0.5718446399767695
2005-08,600009,0.7109273321673752
2005-08,600010,1.4896059494027745
2005-08,600011,0.2910116744681682
2005-08,600012,0.19353897294628972
2005-08,600015,-0.23808591277621158
2005-08,600016,-0.7631243470848283
2005-08,600019,0.928808445442993
2005-08,600020,0.582282497762317
2005-08,600021,0.3908226018193732
2005-08,600022,-0.8620567735163845
2005-08,600026,-0.8197560387004895
2005-08,600028,-0.7730347973834992
2005-08,600029,0.5066186650067532
2005-08,600030,2.965546526740527
2005-08,600033,0.4565045832225756
2005-08,600035,0.8062407519909758
2005-08,600036,-0.3566673609598129
2005-08,600037,0.761152495197901
2005-08,600038,-0.2822887626048168
2005-08,600039,-0.09891063240083717
2005-08,600050,-0.5201822594025739
2005-08,600051,0.4986665497555538
2005-08,600052,0.8401820969695097
2005-08,600054,0.12515285182733965
2005-08,600055,1.897699473357445
2005-08,600056,-1.0274910478425712
2005-08,600057,0.09428198255690304
2005-08,600058,-0.8051344438931036
2005-08,600059,-0.7217569500405635
2005-08,600060,-0.626659688138214
2005-08,600061,1.0957532171489073
2005-08,600062,-0.773810379637879
2005-08,600063,-1.3116451546287955
2005-08,600064,0.8880781477292228
2005-08,600066,1.6175171630355514
2005-08,600067,-0.4450098679164252
2005-08,600071,-1.4096980642611543
2005-08,600072,-0.9405638334542022
2005-08,600073,-0.2650094722326948
2005-08,600075,-0.24183961866849657
2005-08,600076,-0.1543762561748981
2005-08,600078,-1.2325808148579094
2005-08,600079,1.3442938874549661
2005-08,600080,0.4031974028854376
2005-08,600081,-0.04862689859265738
2005-08,600082,-0.9636045909846618
2005-08,600085,0.4487760961791712
2005-08,600088,1.5051335191125592
2005-08,600089,0.4191887901176502
2005-08,600094,-0.3200676184819683
2005-08,600095,-0.9010108093408797
2005-08,600096,-1.3483254901670734
2005-08,600097,-1.7686553283211122
2005-08,600098,2.965546526740527
2005-08,600099,-1.1171939595709497
2005-08,600100,0.6375213319449073
2005-08,600101,0.47684190189198966
2005-08,600103,0.6851327424864001
2005-08,600104,0.5691860564250346
2005-08,600105,-1.1213748761212257
2005-08,600106,0.7330971431962824
2005-08,600107,1.7936766095784669
2005-08,600108,-0.06742380762581833
2005-08,600109,-0.5205441831769472
2005-08,600110,0.08624078546813767
2005-08,600111,0.57058950668233
2005-08,600113,-0.5609638004897877
2005-08,600114,-0.8913013802488753
2005-08,600115,2.506183256202809
2005-08,600116,0.7645283767811375
2005-08,600117,-0.5939418329209649
2005-08,600118,-0.9301181993526039
2005-08,600119,0.2816032226269509
2005-08,600120,-0.8283152157027969
2005-08,600121,1.4348253847400225
2005-08,600123,-0.41803456131682676
2005-08,600125,0.8496144192624506
2005-08,600126,-0.28704580075934244
2005-08,600127,-0.14245457764373007
2005-08,600128,1.0290868011611556
2005-08,600129,0.5482084789494183
2005-08,600130,0.22437297593446162
2005-08,600131,-0.1641481574235116
2005-08,600132,2.0987531873459226
2005-08,600133,-1.0265642563883464
2005-08,600135,0.7691807276304881
2005-08,600136,-0.10609572266156247
2005-08,600138,-1.316033101765425
2005-08,600141,-0.12412532693849895
2005-08,600143,2.951702502247164
2005-08,600148,0.18913385842940422
2005-08,600149,0.16901313414843047
2005-08,600150,0.4055066080200319
2005-08,600151,-0.8437689876243045
2005-08,600152,0.29851014174883744
2005-08,600153,0.40307392451540247
2005-08,600155,0.32090251948071374
2005-08,600156,0.5372807110592952
2005-08,600157,0.541770544826107
2005-08,600158,0.14678640120902214
2005-08,600160,-1.4501992580181111
2005-08,600161,-1.553154296600258
2005-08,600162,1.3529929420344557
2005-08,600163,0.07763477111859367
2005-08,600165,-0.3415220415242621
2005-08,600166,0.05423167948799694
2005-08,600167,-0.33772800794838775
2005-08,600168,-0.9915442347521582
2005-08,600169,0.559669662526598
2005-08,600170,0.189300120038925
2005-08,600171,-1.0436801123441959
2005-08,600172,0.426934871487721
2005-08,600173,0.8333461291753809
2005-08,600176,-0.5035293322502412
2005-08,600177,-0.4425250960651746
2005-08,600178,-0.29324979612294255
2005-08,600179,0.6552621301813708
2005-08,600180,0.3725719678379141
2005-08,600182,1.0596407473476512
2005-08,600183,-1.4554843076888662
2005-08,600184,-0.7773893684814793
2005-08,600185,-0.8539057774534293
2005-08,600186,-0.4071293761070973
2005-08,600187,1.8655543610695182
2005-08,600188,-0.9678843137072622
2005-08,600189,-0.25880480287379787
2005-08,600191,0.451602958287107
2005-08,600192,2.2229802708367994
2005-08,600195,-0.44189785353419175
2005-08,600196,-1.0616388273025035
2005-08,600197,-0.2492208680182455
2005-08,600198,-0.35562441610119305
2005-08,600199,-0.31596529992515604
2005-08,600201,-0.23835064530478908
2005-08,600202,0.13570022095202303
2005-08,600203,-0.6133146089518783
2005-08,600206,0.14758178583146378
2005-08,600207,-1.1419167225785025
2005-08,600208,-0.2727514162060336
2005-08,600211,0.40241302254088784
2005-08,600212,-0.6181867799310733
2005-08,600215,-0.7719601766276883
2005-08,600216,1.0021298345571001
2005-08,600217,-0.8847074621274325
2005-08,600218,-1.0805622797380743
2005-08,600219,-0.1734921001883177
2005-08,600221,1.0710467240479604
2005-08,600222,0.659747156891238
2005-08,600223,-0.629428671675981
2005-08,600226,-1.1718932182065274
2005-08,600227,-1.0126020499834973
2005-08,600228,-1.4592206243988988
2005-08,600229,-0.8692761623058595
2005-08,600230,-1.1703519695549887
2005-08,600231,-0.8048471808670778
2005-08,600232,0.633326671930892
2005-08,600233,1.2260704355853114
2005-08,600235,0.4854997191943086
2005-08,600236,0.47933162250333305
2005-08,600237,-1.0144677425330682
2005-08,600238,-0.9378689995067265
2005-08,600239,0.7115913033561687
2005-08,600241,0.46724545878285784
2005-08,600243,-1.699612903483167
2005-08,600246,2.813979660450212
2005-08,600248,-0.6655106377443721
2005-08,600249,0.7547097876753773
2005-08,600250,-0.5808405157631937
2005-08,600251,-1.4670907188059858
2005-08,600252,0.5290984242626752
2005-08,600255,-0.5930370968665432
2005-08,600256,-0.2001965175957085
2005-08,600257,-1.135959107668249
2005-08,600258,-0.8670441891051258
2005-08,600259,-1.0775634825698364
2005-08,600261,0.6883413962490356
2005-08,600262,-0.8310742835161066
2005-08,600265,-0.4733044410142253
2005-08,600266,-0.26122941470301697
2005-08,600268,1.4980625556030789
2005-08,600269,0.005043122743708946
2005-08,600271,-0.654986574896461
2005-08,600272,-0.2557833398507847
2005-08,600273,-0.5410777511747805
2005-08,600276,1.6358589826147067
2005-08,600278,-1.192206876022663
2005-08,600279,0.4198205369673639
2005-08,600280,0.5236103210606968
2005-08,600281,-0.08831489219116495
2005-08,600282,-0.6382338851869196
2005-08,600283,-0.519376855425585
2005-08,600284,-0.34695314627028084
2005-08,600285,-0.4475466625673711
2005-08,600287,-1.3722373459715167
2005-08,600288,0.07722981533265323
2005-08,600289,-0.9748642380882473
2005-08,600292,0.2716960605516488
2005-08,600293,0.3543035511347776
2005-08,600295,1.341606928524704
2005-08,600298,-0.6615266769345202
2005-08,600299,-1.1857952841956139
2005-08,600300,0.9759799278011787
2005-08,600301,2.107730584133723
2005-08,600302,-1.3115305686353256
2005-08,600303,1.0374275020329524
2005-08,600305,0.7971910136183621
2005-08,600307,-0.5576987751096094
2005-08,600308,1.2874234938362148
2005-08,600309,-0.2640912632177839
2005-08,600310,0.0215594822076289
2005-08,600312,0.029763388055787553
2005-08,600313,-0.12952688180978555
2005-08,600315,0.5012971135936436
2005-08,600316,1.3019808668565174
2005-08,600318,0.16275242940586512
2005-08,600319,0.7992221294765303
2005-08,600320,0.29874133189880936
2005-08,600322,-0.03141384535977022
2005-08,600323,-0.196141976523311
2005-08,600325,1.6975287698848383
2005-08,600326,1.5323472845271755
2005-08,600327,-0.2848321088191146
2005-08,600328,-0.03872855490752855
2005-08,600329,0.5647864177051832
2005-08,600330,0.2175350354166452
2005-08,600331,-0.9601776173143933
2005-08,600332,0.5176477723295689
2005-08,600333,-1.2800151198117549
2005-08,600335,-0.8475722974260772
2005-08,600336,-1.2380106779677151
2005-08,600340,-1.3895043954944168
2005-08,600343,-0.8057666071508485
2005-08,600345,-0.28353781944983747
2005-08,600346,-1.5451181758600463
2005-08,600348,-0.13680423540694484
2005-08,600350,0.11831109609854898
2005-08,600351,-0.22035876810280394
2005-08,600352,2.6745330736277944
2005-08,600353,-0.947628450126929
2005-08,600354,-0.7474229945746058
2005-08,600356,-0.2604523120220805
2005-08,600358,-0.5146551710707684
2005-08,600359,1.2462427417948188
2005-08,600360,0.29795752617157184
2005-08,600362,-0.6435954610736067
2005-08,600363,-1.1301223619085903
2005-08,600365,-0.04793742455028238
2005-08,600366,-0.08258669786697302
2005-08,600367,-1.207397512267758
2005-08,600368,-0.8195246438857376
2005-08,600371,-0.769185375343981
2005-08,600372,0.5111560903024367
2005-08,600373,0.01931754357001195
2005-08,600375,-0.7597991057871522
2005-08,600376,-0.4011332367255041
2005-08,600377,0.2174526819485454
2005-08,600378,0.23845846861812844
2005-08,600379,-0.44088116153427476
2005-08,600380,0.33792778883840163
2005-08,600381,0.39538707470748385
2005-08,600382,-0.283894521981755
2005-08,600383,-0.21530184010761985
2005-08,600386,1.5137517089812347
2005-08,600388,-0.6446752389233893
2005-08,600389,0.12264698853385869
2005-08,600390,-0.015951885260580168
2005-08,600391,-0.46029113974118707
2005-08,600392,-0.8548784759055691
2005-08,600395,0.5301455725542906
2005-08,600396,-0.4483485256136418
2005-08,600397,-0.46216230698456495
2005-08,600398,2.965546526740527
2005-08,600399,0.19231008673638833
2005-08,600400,-0.44743801125182864
2005-08,600405,2.0051174004780545
2005-08,600406,2.0290421535995993
2005-08,600408,-0.14908637888274323
2005-08,600409,-0.6996969433391564
2005-08,600410,0.21848110789470085
2005-08,600415,0.5211357210021352
2005-08,600416,-0.9395221882526558
2005-08,600418,0.30677695328709625
2005-08,600419,-1.4630374527484669
2005-08,600420,-1.6775386047056247
2005-08,600422,-0.8080842775448357
2005-08,600423,0.34353087769164775
2005-08,600425,1.9043131604143424
2005-08,600426,-1.0055279326079873
2005-08,600428,-0.27591075428992046
2005-08,600429,-0.49211899457675684
2005-08,600433,1.0664087778540328
2005-08,600435,-1.276202138761397
2005-08,600436,0.8072928533948037
2005-08,600438,-0.4461127427615862
2005-08,600439,1.3910720163154158
2005-08,600444,-1.0172765265901973
2005-08,600446,-0.05881924595245272
2005-08,600448,-0.6191716197662327
2005-08,600449,-1.1010674575899828
2005-08,600452,0.22652691148805584
2005-08,600455,0.5654265359279089
2005-08,600456,-0.5164849514830654
2005-08,600458,1.3891019817949772
2005-08,600459,0.8096465325140249
2005-08,600460,1.1770358003678112
2005-08,600461,-1.0514013098331216
2005-08,600463,0.060322223386071364
2005-08,600467,-0.10319348777431388
2005-08,600468,0.21451226288054642
2005-08,600469,1.673222341126574
2005-08,600470,-0.600237063346103
2005-08,600475,-0.2875045834165305
2005-08,600476,-0.4037089654383503
2005-08,600477,0.14674009851872216
2005-08,600478,-0.3716530219700981
2005-08,600479,-0.21708679946270107
2005-08,600480,0.6688285739022605
2005-08,600481,1.604715930237233
2005-08,600482,0.2786462827876441
2005-08,600483,0.4748735956220373
2005-08,600486,-0.00549900532539244
2005-08,600487,2.3107540539478335
2005-08,600488,0.35236993546170975
2005-08,600489,-0.2016021173505572
2005-08,600490,-0.9913613022445927
2005-08,600491,-0.629558606886025
2005-08,600493,-1.8275138702147395
2005-08,600495,-0.5453173422325834
2005-08,600496,-0.8992560683196744
2005-08,600497,-0.06081894759060481
2005-08,600498,1.2662121627994745
2005-08,600499,-0.2489687552269681
2005-08,600500,2.435733064061125
2005-08,600501,-0.45314874961219914
2005-08,600502,-0.2976256523419996
2005-08,600505,0.5317411328450075
2005-08,600506,0.961097766511457
2005-08,600507,2.8256842303875254
2005-08,600508,-0.8574982061338253
2005-08,600509,-1.3915660354523318
2005-08,600510,1.6216341000181382
2005-08,600511,-0.8089925607576537
2005-08,600512,-0.6966205597271949
2005-08,600513,0.06098277692946263
2005-08,600515,-0.3307714823420402
2005-08,600516,-1.0065398083765789
2005-08,600517,-0.49533566052135564
2005-08,600518,-1.1623081782493234
2005-08,600519,0.5647980000087715
2005-08,600520,0.10003708418240631
2005-08,600521,2.965546526740527
2005-08,600522,-0.9796800612312703
2005-08,600523,0.5743392097302118
2005-08,600525,-0.9391089080948041
2005-08,600526,1.9000520190884471
2005-08,600527,0.1301813318128738
2005-08,600528,0.05902224120555512
2005-08,600529,-0.33683204806518596
2005-08,600530,-0.3734547061006713
2005-08,600531,-1.001725632438018
2005-08,600533,-0.6102646640669424
2005-08,600535,0.6284767514345878
2005-08,600536,1.2879500530757237
2005-08,600537,-0.20841261566090563
2005-08,600538,-0.5004334187254005
2005-08,600539,-1.0509881759291644
2005-08,600540,0.1717361381613242
2005-08,600543,-0.5124162235752392
2005-08,600545,-2.1662428262403983
2005-08,600546,-0.8087665752433436
2005-08,600547,0.13368890316952028
2005-08,600548,0.8930498988174815
2005-08,600549,0.35728594368947797
2005-08,600551,1.2025825788727322
2005-08,600552,0.004529816218081173
2005-08,600556,-1.1699959679417848
2005-08,600557,-0.23952351587810555
2005-08,600558,0.21913240656210622
2005-08,600559,-1.0903989118564008
2005-08,600560,-0.34082058886937483
