month,w_applied,gold_ret,mmf_ret,gross,net,nav
2019-01-31,0,0.00389242745931,0.00220793534807,0.00220793534807,0.000907935348069,1.20388887035
2019-02-28,1,-0.00140994007755,0.0019183119186,-0.00140994007755,-0.00270994007755,1.20062640365
2019-03-31,1,-0.0158842216731,0.00202980092457,-0.0158842216731,-0.0158842216731,1.18155538771
2019-04-30,0,-0.00394548063128,0.00188900253402,0.00188900253402,0.00058900253402,1.18225132682
2019-05-31,1,0.0363701836514,0.00193185354688,0.0363701836514,0.0350701836514,1.22371309798
2019-06-30,1,0.0802640722724,0.00187928489123,0.0802640722724,0.0802640722724,1.32193329452
2019-07-31,0,0.0176905757478,0.00191767718614,0.00191767718614,0.000617677186142,1.32274982255
2019-08-31,0.677575925688,0.108723135272,0.00194208263842,0.0742943532225,0.0734135045191,1.41985752263
2019-09-30,0,-0.0319270239453,0.0018478683902,0.0018478683902,0.000967019686806,1.42123055281
2019-10-31,0.537185227371,-0.00971731448763,0.00190665681497,-0.00433756885218,-0.00503590964776,1.41407336415
2019-11-30,0.5404775472,-0.0291406482307,0.0018766400788,-0.0148875078275,-0.0148917878433,1.39301528362
2019-12-31,0,0.0364471669219,0.00199010386072,0.00199010386072,0.00128748304936,1.39480876718
2020-01-31,0.928952542723,0.0135933806147,0.00203839780187,0.0127724284669,0.0115647901614,1.41093943789
2020-02-29,0,0.0562682215743,0.00185587066767,0.00185587066767,0.000648232362134,1.4118540545
2020-03-31,0,-0.0102125310516,0.00181763653801,0.00181763653801,0.00181763653801,1.41442029201
2020-04-30,0.394268672196,0.0446179587284,0.00148973147229,0.0184938403667,0.0179812910929,1.43985339501
2020-05-31,0.41282782285,0.0315002669514,0.00134588567582,0.0137944532472,0.0137703263514,1.45968064616
2020-06-30,0,0.0129399585921,0.00114833680307,0.00114833680307,0.000611660633368,1.46057347535
2020-07-31,0.71351076307,0.0771589167092,0.00117459706591,0.055390226956,0.054462662964,1.54012019627
2020-08-31,0.77806757091,-0.0220588235294,0.00122956092457,-0.016890375798,-0.0169742996482,1.51397773456
2020-09-30,0.506217439062,-0.0361387339316,0.00132705038338,-0.017638783005,-0.0179921881764,1.48673796227
2020-10-31,0.471868659039,-0.0193759436336,0.00147788579841,-0.0083623827315,-0.00840703614553,1.47423890248
2020-11-30,0,-0.0690274570182,0.00159135258554,0.00159135258554,0.000977923328792,1.47568059509
2020-12-31,0,0.061190738699,0.00185789809443,0.00185789809443,0.00185789809443,1.47842225926
2021-01-31,0,-0.0187012987013,0.00190366130083,0.00190366130083,0.00190366130083,1.4812366745
2021-02-28,0,-0.0436739015352,0.00171711998811,0.00171711998811,0.00171711998811,1.4837801356
2021-03-31,0,-0.0326598394686,0.00183890425541,0.00183890425541,0.00183890425541,1.48650866521
2021-04-30,0,0.0371959942775,0.00178523860047,0.00178523860047,0.00178523860047,1.48916243786
2021-05-31,0,0.056,0.00175835430053,0.00175835430053,0.00175835430053,1.49178091303
2021-06-30,0,-0.0637408568443,0.00170251941085,0.00170251941085,0.00170251941085,1.49432069899
2021-07-31,0,0.0379464285714,0.00173818023068,0.00173818023068,0.00173818023068,1.49691809769
2021-08-31,0,-0.00806451612903,0.00172008000105,0.00172008000105,0.00172008000105,1.49949291658
2021-09-30,0,-0.039837398374,0.00167216998551,0.00167216998551,0.00167216998551,1.50200032362
2021-10-31,0,0.0186282811177,0.00172635043967,0.00172635043967,0.00172635043967,1.50459330254
2021-11-30,0,-0.00110834026046,0.00167427338813,0.00167427338813,0.00167427338813,1.50711240307
2021-12-31,0,0.0105409153953,0.00173230037103,0.00173230037103,0.00173230037103,1.50972317444
2022-01-31,0,-0.0134504529234,0.00176324260247,0.00176324260247,0.00176324260247,1.51238518266
2022-02-28,0,0.0537006121313,0.00152213595609,0.00152213595609,0.00152213595609,1.51468723853
2022-03-31,0.840338381347,0.0121468180618,0.00165081720631,0.0104710095758,0.00937856968007,1.52889283834
2022-04-30,0.618286628354,0.0284372554135,0.00155877312349,0.0181773793139,0.017888712035,1.55624276206
2022-05-31,0,-0.0164890918316,0.00147405033488,0.00147405033488,0.000670277718021,1.5572858769
2022-06-30,0.672007703444,-0.0152179520248,0.00133746378798,-0.0097879031719,-0.0106615131864,1.54068285299
2022-07-31,0.943926729712,-0.0180722891566,0.00130529361515,-0.0169857247203,-0.0173392194545,1.51396861489
2022-08-31,0,0.00240064017071,0.00118094428451,0.00118094428451,-4.6160464115e-05,1.5138987294
2022-09-30,0,0.0066524747206,0.00112807459244,0.00112807459244,0.00112807459244,1.51560652009
2022-10-31,1,0.00634417129262,0.00120322994792,0.00634417129262,0.00504417129262,1.52325149899
2022-11-30,1,0.0359863409509,0.00113769431457,0.0359863409509,0.0359863409509,1.57806774679
2022-12-31,1,0.0106490872211,0.00130091787499,0.0106490872211,0.0106490872211,1.59487272787
2023-01-31,0,0.0208228800803,0.0015249240387,0.0015249240387,0.000224924038698,1.59523145308
2023-02-28,1,-0.0132710739739,0.00136591872724,-0.0132710739739,-0.0145710739739,1.57198721757
2023-03-31,1,0.0662515566625,0.0016027714913,0.0662515566625,0.0662515566625,1.67613381779
2023-04-30,0.891610247825,0.00397103480495,0.00166403654144,0.0037209798349,0.00358007315707,1.68213449948
2023-05-31,0,0.0155886458818,0.00146135227175,0.00146135227175,0.000302258949573,1.68264293969
2023-06-30,0.760594305247,-0.00366552119129,0.00142298774629,-0.00244730317384,-0.00343607577066,1.67686125105
2023-07-31,0.932893810297,0.0137962750057,0.00146864248725,0.0129690145594,0.0127450252028,1.69823288996
2023-08-31,1,0.0192787480154,0.00134077907024,0.0192787480154,0.0191915099688,1.73082454339
2023-09-30,1,-0.0129060970182,0.00131541542562,-0.0129060970182,-0.0129060970182,1.70848635391
2023-10-31,0,0.0414788097385,0.00159423841521,0.00159423841521,0.000294238415206,1.70898905623
2023-11-30,1,-0.00670995670996,0.0014586472934,-0.00670995670996,-0.00800995670996,1.69530012787
2023-12-31,1,0.0128568315537,0.0016998562481,0.0128568315537,0.0128568315537,1.71709631605
2024-01-31,0,0.00107573149742,0.00178844556514,0.00178844556514,0.000488445565137,1.71793502413
2024-02-29,1,-0.00128949065119,0.00154718440866,-0.00128949065119,-0.00258949065119,1.71348644745
2024-03-31,1,0.103077254142,0.00154402237018,0.103077254142,0.103077254142,1.89010792546
2024-04-30,0,0.0312134217714,0.00140580426037,0.00140580426037,0.000105804260373,1.89030790693
2024-05-31,0.706469135652,0.0107832009081,0.00133857621233,0.00801091205768,0.00709250218133,1.90371491988
2024-06-30,0.586961635147,-0.00860939547071,0.00124639023055,-0.00453857786032,-0.00469393761098,1.89477900082
2024-07-31,0,0.0262412686426,0.00121818747034,0.00121818747034,0.000455137344646,1.8956413855
2024-08-31,0.612705190932,0.0158204562178,0.0011920370046,0.0101549453917,0.00935842864346,1.91338161014
2024-09-30,0,0.0335023542195,0.00113733473765,0.00113733473765,0.000340817989433,1.91403372502
2024-10-31,0.763056132096,0.0693884702996,0.00119111593593,0.0532295253758,0.0522375524041,2.01401816203
2024-11-30,0.871598812233,-0.0294936916271,0.001074397529,-0.0255687126717,-0.0257098181559,1.96223812132
2024-12-31,0,0.000844166807361,0.00106992351316,0.00106992351316,-6.31549427461e-05,1.96211419629
2025-01-31,0.703342323537,0.0462213225371,0.0011667178693,0.0328555282024,0.0319411831818,2.02478644525
2025-02-28,0,0.0390196710738,0.0010320230128,0.0010320230128,0.000117677992197,2.02502471806
2025-03-31,0.78280498377,0.0881440099317,0.00112558253482,0.0692440411809,0.068226394702,2.16318485375
2025-04-30,0.786317109025,0.0654592127781,0.00108432782815,0.0517034012558,0.051698835493,2.27501899165
2025-05-31,0.456567235257,-0.0136527907911,0.00105447749972,-0.00566037932197,-0.00608905415787,2.2611662778
2025-06-30,0,-0.00746369928077,0.000965019789419,0.000965019789419,0.000371482383586,2.26200626124
2025-07-31,0.428780319383,0.00492206726825,0.000906197092622,0.00262812318913,0.00207070877393,2.26669021745
2025-08-31,0.669516221359,0.0185034013605,0.000916936501439,0.012691360001,0.0123784033284,2.29474822318
2025-09-30,0,0.113946032594,0.000860697771935,0.000860697771935,-9.6733158313e-06,2.29472602536
2025-10-31,0.86250260293,0.0545628972299,0.000885509176835,0.0471823960911,0.0460611427073,2.40042372828
2025-11-30,0.436815682589,0.0310438935638,0.000831193709813,0.0140285748194,0.0134751818229,2.43276987447
2025-12-31,0,0.0258078747105,0.000865782482345,0.000865782482345,0.00029792209498,2.43349465037
2026-01-31,0.400059700802,0.183636168154,0.000854613197831,0.0739781473856,0.0734580697746,2.6122544702
2026-02-28,0,-0.00690344263784,0.000792482282656,0.000792482282656,0.000272404671614,2.61296606052
2026-03-31,0,-0.112869294796,0.00084590603274,0.00084590603274,0.00084590603274,2.61517638427
2026-04-30,0.213026163276,-0.00216517166718,0.000831093522238,0.000192810644779,-8.41233674794e-05,2.61495638683
2026-05-31,0.214291905455,-0.0290349245712,0.00074057524777,-0.00564007334431,-0.00564171880915,2.60020353819
2026-06-30,0,-0.108438863467,0.000696584413842,0.000696584413842,0.000418004936751,2.60129043611
2026-07-31,0,0.00656481260444,0.00071807938256,0.00071807938256,0.00071807938256,2.60315836914
2026-08-31,0,0.134115972963,0.000537998642013,0.000537998642013,0.000537998642013,2.60455886481
