date,pe_eq,n_sel,n_all
2016-05-23,67.25712448171483,470.0,2346.0
2016-05-24,66.66536146123785,471.0,2351.0
2016-05-25,67.12798714012294,471.0,2353.0
2016-05-26,65.04592105218994,472.0,2357.0
2016-05-27,67.23735225269063,472.0,2357.0
2016-05-30,65.57772475916641,472.0,2360.0
2016-05-31,67.04402549425919,472.0,2360.0
2016-06-01,67.53656089886407,472.0,2357.0
2016-06-02,68.16793872136626,472.0,2359.0
2016-06-03,67.40915440807414,473.0,2363.0
2016-06-06,67.54826858874968,472.0,2360.0
2016-06-07,68.43117009603904,475.0,2371.0
2016-06-08,67.0886275342947,475.0,2372.0
2016-06-13,63.23353439119386,473.0,2364.0
2016-06-14,60.840772307562546,473.0,2365.0
2016-06-15,62.97381192516462,475.0,2373.0
2016-06-16,63.71709747723005,475.0,2373.0
2016-06-17,64.66093922437939,475.0,2371.0
2016-06-20,64.87943051424685,474.0,2366.0
2016-06-21,65.61592779146956,474.0,2369.0
2016-06-22,64.22287449984915,476.0,2376.0
2016-06-23,64.50294771005494,476.0,2378.0
2016-06-24,60.44623987197655,477.0,2385.0
2016-06-27,62.63894646281616,477.0,2381.0
2016-06-28,61.5716494011534,478.0,2386.0
2016-06-29,62.12167549484695,477.0,2385.0
2016-06-30,64.7750371464879,477.0,2385.0
2016-07-01,63.151188349855246,479.0,2393.0
2016-07-04,65.62749088365094,479.0,2393.0
2016-07-05,62.52422985520303,481.0,2402.0
2016-07-06,63.974520405259575,481.0,2404.0
2016-07-07,65.50883751282184,482.0,2407.0
2016-07-08,62.45575833142334,482.0,2407.0
2016-07-11,62.96363538935615,482.0,2406.0
2016-07-12,64.03958143111863,483.0,2414.0
2016-07-13,64.80523755623489,482.0,2409.0
2016-07-14,63.2007569571993,483.0,2412.0
2016-07-15,65.12958130127909,483.0,2415.0
2016-07-18,61.99867522293889,484.0,2418.0
2016-07-19,63.31105045860918,485.0,2421.0
2016-07-20,63.25926289395117,484.0,2417.0
2016-07-21,64.08042155104553,484.0,2420.0
2016-07-22,63.694229622421695,484.0,2420.0
2016-07-25,62.6286796065092,485.0,2421.0
2016-07-26,62.513326122201704,486.0,2429.0
2016-07-27,59.97324540582785,487.0,2433.0
2016-07-28,58.552870310969006,488.0,2437.0
2016-07-29,58.51206575879985,488.0,2439.0
2016-08-01,73.96590989717734,489.0,2443.0
2016-08-02,76.0410859444334,491.0,2451.0
2016-08-03,77.0929503482153,490.0,2448.0
2016-08-04,76.7758894310282,490.0,2448.0
2016-08-05,77.38058450082363,490.0,2450.0
2016-08-08,76.98556419364964,492.0,2457.0
2016-08-09,79.31305331080463,493.0,2463.0
2016-08-10,80.17052223036586,494.0,2466.0
2016-08-11,79.49215833928872,494.0,2468.0
2016-08-12,78.61905674623057,495.0,2474.0
2016-08-15,81.13559441255589,494.0,2468.0
2016-08-16,83.19930041083416,495.0,2471.0
2016-08-17,82.14819664579792,495.0,2475.0
2016-08-18,83.48180188922609,496.0,2479.0
2016-08-19,82.84353397601802,496.0,2479.0
2016-08-22,81.77729404923733,497.0,2482.0
2016-08-23,81.42241612417655,497.0,2485.0
2016-08-24,81.60190022839035,497.0,2485.0
2016-08-25,80.65902351838264,496.0,2477.0
2016-08-26,80.25599168142482,496.0,2478.0
2016-08-29,80.4265753809208,495.0,2472.0
2016-08-30,79.27970132588491,496.0,2480.0
2016-08-31,80.050409621476,496.0,2480.0
2016-09-01,79.90788455039174,498.0,2486.0
2016-09-02,80.33800100045745,498.0,2486.0
2016-09-05,79.43402699928824,498.0,2490.0
2016-09-06,81.14698972148149,498.0,2489.0
2016-09-07,83.06804644264263,497.0,2485.0
2016-09-08,81.82911269206377,498.0,2488.0
2016-09-09,78.50610731081296,497.0,2484.0
2016-09-12,75.31919425487285,496.0,2477.0
2016-09-13,75.71774766755361,496.0,2478.0
2016-09-14,74.5459601920185,495.0,2473.0
2016-09-19,76.10042026885446,494.0,2469.0
2016-09-20,77.50244024170414,496.0,2477.0
2016-09-21,78.41444336049685,495.0,2475.0
2016-09-22,80.87330673964732,496.0,2477.0
2016-09-23,80.48077289526732,496.0,2476.0
2016-09-26,76.77874328326297,496.0,2480.0
2016-09-27,75.12471874569925,497.0,2484.0
2016-09-28,75.99153576453513,498.0,2490.0
2016-09-29,76.82597564750854,499.0,2491.0
2016-09-30,76.97610729859389,500.0,2500.0
2016-10-10,67.18542424014807,499.0,2494.0
2016-10-11,67.65049121576423,499.0,2492.0
2016-10-12,67.68808396057901,502.0,2508.0
2016-10-13,67.81720763504012,502.0,2510.0
2016-10-14,66.91553814465209,503.0,2515.0
2016-10-17,67.32251228424609,504.0,2518.0
2016-10-18,66.54099747783854,503.0,2515.0
2016-10-19,67.56102522323097,503.0,2515.0
2016-10-20,67.64965235325548,503.0,2515.0
2016-10-21,67.2354784548025,504.0,2518.0
2016-10-24,68.87037649520072,505.0,2525.0
2016-10-25,69.32920677149164,507.0,2531.0
2016-10-26,66.57151740239904,508.0,2539.0
2016-10-27,67.51523651037755,508.0,2539.0
2016-10-28,67.62037110254761,509.0,2542.0
2016-10-31,65.33025105336864,509.0,2541.0
2016-11-01,66.6419919124115,510.0,2546.0
2016-11-02,66.91710896775693,509.0,2542.0
2016-11-03,69.60367710138101,510.0,2549.0
2016-11-04,69.7933901300922,511.0,2552.0
2016-11-07,69.46140545028145,511.0,2552.0
2016-11-08,70.85472223452972,511.0,2551.0
2016-11-09,69.03051008898514,511.0,2552.0
2016-11-10,73.59768739544442,511.0,2552.0
2016-11-11,74.17157303870944,511.0,2551.0
2016-11-14,74.3025563799733,511.0,2551.0
2016-11-15,72.53720156902962,510.0,2548.0
2016-11-16,71.19591047402315,510.0,2549.0
2016-11-17,69.04841567587486,508.0,2539.0
2016-11-18,71.70843272453355,508.0,2540.0
2016-11-21,71.42964766266819,509.0,2543.0
2016-11-22,71.87477671835231,510.0,2549.0
2016-11-23,71.59689303659306,511.0,2553.0
2016-11-24,69.89110566580835,511.0,2554.0
2016-11-25,68.08024707361228,512.0,2556.0
2016-11-28,68.00774691434427,511.0,2553.0
2016-11-29,68.62886671077288,512.0,2558.0
2016-11-30,68.40548654522793,514.0,2569.0
2016-12-01,70.39785846233862,515.0,2571.0
2016-12-02,67.44453819510133,515.0,2575.0
2016-12-05,66.15225594843756,516.0,2578.0
2016-12-06,67.4388499976087,517.0,2583.0
2016-12-07,67.07801086626641,517.0,2584.0
2016-12-08,66.3897129434211,518.0,2586.0
2016-12-09,64.01599742617806,518.0,2587.0
2016-12-12,60.827928211866954,517.0,2583.0
2016-12-13,58.65618476103413,519.0,2591.0
2016-12-14,58.9029241435308,520.0,2598.0
2016-12-15,58.131483302829075,518.0,2590.0
2016-12-16,59.340471575565,519.0,2591.0
2016-12-19,57.591696425072456,518.0,2590.0
2016-12-20,57.93933074076402,520.0,2599.0
2016-12-21,59.705197043715415,521.0,2601.0
2016-12-22,59.81278458163988,520.0,2599.0
2016-12-23,58.93169709841055,521.0,2603.0
2016-12-26,57.31687368326296,523.0,2611.0
2016-12-27,59.20097261215767,524.0,2617.0
2016-12-28,58.21424874235198,524.0,2620.0
2016-12-29,58.29113301952049,524.0,2619.0
2016-12-30,57.46488923615163,526.0,2629.0
2017-01-03,58.61961163839043,525.0,2625.0
2017-01-04,58.97176167176697,527.0,2632.0
2017-01-05,58.70255733036187,527.0,2631.0
2017-01-06,56.15301393582072,528.0,2637.0
2017-01-09,55.12786874375756,528.0,2636.0
2017-01-10,55.09438296387529,528.0,2639.0
2017-01-11,54.083759192601754,528.0,2640.0
2017-01-12,52.042571592364915,530.0,2648.0
2017-01-13,49.21231805995017,531.0,2655.0
2017-01-16,46.38004034493689,530.0,2647.0
2017-01-17,45.931976337435216,531.0,2652.0
2017-01-18,46.193884470622365,532.0,2657.0
2017-01-19,45.427470440116736,532.0,2658.0
2017-01-20,46.693024707382186,534.0,2668.0
2017-01-23,47.42117724579178,535.0,2675.0
2017-01-24,47.560809170964596,536.0,2677.0
2017-01-25,47.42225596522223,537.0,2684.0
2017-01-26,47.19648793411677,538.0,2687.0
2017-02-03,47.10876603290835,536.0,2680.0
2017-02-06,46.89718993696019,537.0,2681.0
2017-02-07,47.08740842289065,537.0,2684.0
2017-02-08,47.171152493948924,539.0,2692.0
2017-02-09,48.54040246283412,538.0,2690.0
2017-02-10,47.26642465957652,539.0,2693.0
2017-02-13,47.209034497862916,539.0,2694.0
2017-02-14,49.117061703239834,539.0,2694.0
2017-02-15,49.91856141209712,541.0,2702.0
2017-02-16,48.69066660151554,541.0,2701.0
2017-02-17,48.39922670904338,541.0,2702.0
2017-02-20,47.53051695931225,538.0,2686.0
2017-02-21,48.940126872874636,539.0,2692.0
2017-02-22,48.96728572441621,539.0,2693.0
2017-02-23,49.575159541038374,539.0,2695.0
2017-02-24,53.52271845035575,539.0,2694.0
2017-02-27,52.60199837786489,539.0,2693.0
2017-02-28,53.465103528098304,539.0,2693.0
2017-03-01,53.713127357379236,540.0,2698.0
2017-03-02,54.03104037514433,541.0,2702.0
2017-03-03,53.214660783610384,541.0,2702.0
2017-03-06,53.79922993922477,542.0,2707.0
2017-03-07,55.481193633323095,542.0,2710.0
2017-03-08,55.833523757335584,542.0,2708.0
2017-03-09,54.63524807841997,542.0,2710.0
2017-03-10,54.665586106570274,544.0,2716.0
2017-03-13,54.437993878899405,543.0,2715.0
2017-03-14,54.78631744214996,544.0,2718.0
2017-03-15,54.65757874888546,545.0,2721.0
2017-03-16,56.0508458094748,544.0,2719.0
2017-03-17,55.85250742870918,546.0,2726.0
2017-03-20,55.07383224134162,544.0,2717.0
2017-03-21,55.99848409204915,545.0,2723.0
2017-03-22,57.10176124235133,545.0,2724.0
2017-03-23,56.53112422059494,546.0,2729.0
2017-03-24,56.11283272645959,548.0,2736.0
2017-03-27,56.04607187412701,547.0,2735.0
2017-03-28,56.740170137743625,547.0,2734.0
2017-03-29,55.35098294843134,549.0,2742.0
2017-03-30,53.12667599276725,549.0,2743.0
2017-03-31,53.37362913820703,549.0,2741.0
2017-04-05,66.94279877649272,549.0,2741.0
2017-04-06,68.10966021498194,548.0,2740.0
2017-04-07,66.36412891536773,550.0,2747.0
2017-04-10,64.71115705492434,549.0,2741.0
2017-04-11,64.19276653228053,548.0,2736.0
2017-04-12,64.1563597778535,551.0,2752.0
2017-04-13,64.21273638262407,549.0,2744.0
2017-04-14,62.01588908252329,549.0,2744.0
2017-04-17,60.12564391101479,552.0,2759.0
2017-04-18,59.526981355829335,554.0,2766.0
2017-04-19,58.806091785161264,555.0,2771.0
2017-04-20,58.93633922746968,553.0,2762.0
2017-04-21,58.258753228853436,553.0,2765.0
2017-04-24,56.03184067563371,552.0,2759.0
2017-04-25,56.26324077756753,554.0,2767.0
2017-04-26,56.31778296560662,555.0,2771.0
2017-04-27,56.09853521930006,554.0,2770.0
2017-04-28,57.186192067249,554.0,2768.0
2017-05-02,57.20713339648619,553.0,2761.0
2017-05-03,56.78646177916171,556.0,2777.0
2017-05-04,56.55870075977183,555.0,2774.0
2017-05-05,55.94228735758068,556.0,2776.0
2017-05-08,55.084667007403944,555.0,2775.0
2017-05-09,54.194148384271756,557.0,2781.0
2017-05-10,53.75122577823887,556.0,2777.0
2017-05-11,51.9790395839724,557.0,2785.0
2017-05-12,53.1548919973429,557.0,2782.0
2017-05-15,53.572774285159014,557.0,2781.0
2017-05-16,52.84650950554062,556.0,2776.0
2017-05-17,55.32359516393638,556.0,2780.0
2017-05-18,54.22010060956987,557.0,2783.0
2017-05-19,52.43564971843879,560.0,2796.0
2017-05-22,50.17898535043081,560.0,2796.0
2017-05-23,46.93677683514136,560.0,2799.0
2017-05-24,45.72623336396322,561.0,2803.0
2017-05-25,45.03000059206261,560.0,2800.0
2017-05-26,44.87934486985885,561.0,2803.0
2017-05-31,46.71822374564809,561.0,2803.0
2017-06-01,43.3430820126053,561.0,2801.0
2017-06-02,42.883126892649116,560.0,2800.0
2017-06-05,44.24523799448819,559.0,2794.0
2017-06-06,43.601639389902914,559.0,2795.0
2017-06-07,44.85343459434656,560.0,2798.0
2017-06-08,44.76483955611487,560.0,2798.0
2017-06-09,44.20819447593604,561.0,2801.0
2017-06-12,41.375590650417436,561.0,2803.0
2017-06-13,41.951104453128174,562.0,2807.0
2017-06-14,42.03009608738849,563.0,2812.0
2017-06-15,42.95401072313192,563.0,2813.0
2017-06-16,42.08929217606294,564.0,2820.0
2017-06-19,41.82970977249235,564.0,2818.0
2017-06-20,41.85013741544115,565.0,2824.0
2017-06-21,41.24414240550034,566.0,2829.0
2017-06-22,40.626333966136684,565.0,2825.0
2017-06-23,39.32052589972183,567.0,2831.0
2017-06-26,39.97913465591204,566.0,2830.0
2017-06-27,40.45175544060901,567.0,2833.0
2017-06-28,39.62623741107018,567.0,2832.0
2017-06-29,39.323430169862775,567.0,2832.0
2017-06-30,39.89700722460332,566.0,2829.0
2017-07-03,40.182872611452346,567.0,2832.0
2017-07-04,40.63940527084608,568.0,2836.0
2017-07-05,41.13047217760344,569.0,2841.0
2017-07-06,41.42120387206356,568.0,2836.0
2017-07-07,42.2553369199907,568.0,2837.0
2017-07-10,40.89611491290714,567.0,2835.0
2017-07-11,39.66989463760297,568.0,2839.0
2017-07-12,38.372889050459165,568.0,2840.0
2017-07-13,38.50661999879727,568.0,2838.0
2017-07-14,38.189123694075455,569.0,2843.0
2017-07-17,34.92935025081811,569.0,2841.0
2017-07-18,33.50624461065992,567.0,2834.0
2017-07-19,33.61911967140677,567.0,2835.0
2017-07-20,34.08856167661752,568.0,2836.0
2017-07-21,33.586390751212264,569.0,2844.0
2017-07-24,33.33103793181354,570.0,2849.0
2017-07-25,33.91258171612725,571.0,2852.0
2017-07-26,33.49901715571667,571.0,2852.0
2017-07-27,34.50412200859244,573.0,2861.0
2017-07-28,34.59303157163561,573.0,2862.0
2017-07-31,34.37421642816861,573.0,2864.0
2017-08-01,34.003067282026116,574.0,2866.0
2017-08-02,33.0885512778267,575.0,2875.0
2017-08-03,33.43642379689304,576.0,2877.0
2017-08-04,33.069939156648765,575.0,2872.0
2017-08-07,33.67023055637926,576.0,2879.0
2017-08-08,33.03676548606797,577.0,2882.0
2017-08-09,33.21336514368942,578.0,2888.0
2017-08-10,32.6163311569064,579.0,2894.0
2017-08-11,32.50546335011194,579.0,2895.0
2017-08-14,33.09519682695063,581.0,2901.0
2017-08-15,34.21856016786211,581.0,2901.0
2017-08-16,34.153012567100625,581.0,2904.0
2017-08-17,34.17512135632995,580.0,2899.0
2017-08-18,33.72293488317356,581.0,2905.0
2017-08-21,34.55878645548811,583.0,2912.0
2017-08-22,34.454675504980145,582.0,2909.0
2017-08-23,34.454890317771145,584.0,2916.0
2017-08-24,34.60492838302158,583.0,2915.0
2017-08-25,34.76549633981998,584.0,2919.0
2017-08-28,36.3658922714533,585.0,2922.0
2017-08-29,37.11500554700737,584.0,2920.0
2017-08-30,36.78514184961763,584.0,2918.0
2017-08-31,38.22768023915222,584.0,2919.0
2017-09-01,38.2742146528001,587.0,2935.0
2017-09-04,38.40028859022797,587.0,2933.0
2017-09-05,38.25765247972528,589.0,2941.0
2017-09-06,38.71260094105625,589.0,2942.0
2017-09-07,39.281224661925215,588.0,2939.0
2017-09-08,38.77025555214954,587.0,2931.0
2017-09-11,39.406943557158016,587.0,2932.0
2017-09-12,39.04611340516105,587.0,2932.0
2017-09-13,38.81277059485001,588.0,2936.0
2017-09-14,39.04207580954028,588.0,2937.0
2017-09-15,38.28441009976393,589.0,2941.0
2017-09-18,38.83128948894682,589.0,2943.0
2017-09-19,38.9798177509074,591.0,2953.0
2017-09-20,39.514306076758814,591.0,2954.0
2017-09-21,39.910970639977194,593.0,2963.0
2017-09-22,39.75168044914417,594.0,2969.0
2017-09-25,39.68249477456499,594.0,2970.0
2017-09-26,38.504443985657886,596.0,2979.0
2017-09-27,38.691898101297575,596.0,2977.0
2017-09-28,38.96565539077856,596.0,2979.0
2017-09-29,38.45100272643328,597.0,2982.0
2017-10-09,34.90169054682193,596.0,2979.0
2017-10-10,35.47554435814694,597.0,2982.0
2017-10-11,35.205664568877566,597.0,2983.0
2017-10-12,34.96795229079712,598.0,2986.0
2017-10-13,36.23852172298741,599.0,2992.0
2017-10-16,35.718915707760075,600.0,2996.0
2017-10-17,35.76707445863942,599.0,2993.0
2017-10-18,35.29699897399697,599.0,2994.0
2017-10-19,34.685602945838134,599.0,2993.0
2017-10-20,34.45260124215395,600.0,2996.0
2017-10-23,34.830914511057536,600.0,3000.0
2017-10-24,34.60631180786783,600.0,2998.0
2017-10-25,35.26336834943518,601.0,3003.0
2017-10-26,35.74951829278926,601.0,3003.0
2017-10-27,36.0496872632855,602.0,3006.0
2017-10-30,35.42499953326651,602.0,3010.0
2017-10-31,34.85422926118466,604.0,3018.0
2017-11-01,35.33826721990378,605.0,3021.0
2017-11-02,35.08975670055998,606.0,3030.0
2017-11-03,34.72605552150369,607.0,3033.0
2017-11-06,35.08005034175245,607.0,3034.0
2017-11-07,34.683339240304875,608.0,3036.0
2017-11-08,35.565776676040635,608.0,3040.0
2017-11-09,35.563746455893664,609.0,3042.0
2017-11-10,36.14294947710093,609.0,3042.0
2017-11-13,36.1933966837097,608.0,3038.0
2017-11-14,35.928511089691305,608.0,3037.0
2017-11-15,34.87468763533631,608.0,3039.0
2017-11-16,34.320597502411154,608.0,3036.0
2017-11-17,33.38527018762995,609.0,3041.0
2017-11-20,32.07810083499423,608.0,3038.0
2017-11-21,31.92224335056004,608.0,3039.0
2017-11-22,31.841839247527577,608.0,3038.0
2017-11-23,31.561921020088374,608.0,3037.0
2017-11-24,31.194721113569663,607.0,3035.0
2017-11-27,30.83989693431019,608.0,3040.0
2017-11-28,30.58521787771686,607.0,3035.0
2017-11-29,30.423457713191112,608.0,3037.0
2017-11-30,30.670905728459793,607.0,3032.0
2017-12-01,31.30158644965641,608.0,3036.0
2017-12-04,29.68712541090048,607.0,3031.0
2017-12-05,28.634842032564162,608.0,3039.0
2017-12-06,28.287269227254427,608.0,3039.0
2017-12-07,28.66512222077088,607.0,3031.0
2017-12-08,28.916593273012673,607.0,3034.0
2017-12-11,29.229917902323365,606.0,3030.0
2017-12-12,29.441179312212007,606.0,3030.0
2017-12-13,29.203612472161712,606.0,3029.0
2017-12-14,29.072134216662448,607.0,3034.0
2017-12-15,29.071557767121348,609.0,3041.0
2017-12-18,28.626737791742283,609.0,3042.0
2017-12-19,28.90164773956906,608.0,3040.0
2017-12-20,28.518491568553078,610.0,3046.0
2017-12-21,28.321584850304312,610.0,3046.0
2017-12-22,28.610906448874758,610.0,3047.0
2017-12-25,27.97982553245445,611.0,3051.0
2017-12-26,28.751728556797453,611.0,3051.0
2017-12-27,28.736128301183296,610.0,3049.0
2017-12-28,29.128643141002268,609.0,3044.0
2017-12-29,28.924587080124063,610.0,3049.0
2018-01-02,29.062724245875113,610.0,3050.0
2018-01-03,29.302555498684693,612.0,3058.0
2018-01-04,29.226065400136264,612.0,3057.0
2018-01-05,29.241588940621853,613.0,3061.0
2018-01-08,29.120415431283565,613.0,3063.0
2018-01-09,29.210955532747775,613.0,3064.0
2018-01-10,29.334805678902217,614.0,3067.0
2018-01-11,29.3389100973078,614.0,3069.0
2018-01-12,29.623789445815664,614.0,3070.0
2018-01-15,28.532706035310238,615.0,3075.0
2018-01-16,28.798964001626885,615.0,3073.0
2018-01-17,29.242741408148678,615.0,3071.0
2018-01-18,29.716879295520297,614.0,3067.0
2018-01-19,29.778905223212092,615.0,3073.0
2018-01-22,28.44143872931218,614.0,3066.0
2018-01-23,28.774658388777443,614.0,3068.0
2018-01-24,28.903046049227925,615.0,3075.0
2018-01-25,29.609974745210273,614.0,3069.0
2018-01-26,29.449467672503868,614.0,3067.0
2018-01-29,29.258163520925102,613.0,3064.0
2018-01-30,28.973197476586343,613.0,3063.0
2018-01-31,28.53099188836857,612.0,3060.0
2018-02-01,27.156218996802284,612.0,3059.0
2018-02-02,26.229822757030643,606.0,3029.0
2018-02-05,25.79225711955718,600.0,2996.0
2018-02-06,24.132507808248345,599.0,2991.0
2018-02-07,23.75880757903277,596.0,2980.0
2018-02-08,24.135104288849224,596.0,2976.0
2018-02-09,23.862991726430437,597.0,2981.0
2018-02-12,24.36465949428262,599.0,2993.0
2018-02-13,24.32150094661778,600.0,3000.0
2018-02-14,24.53081267550005,603.0,3013.0
2018-02-22,24.755006350304157,605.0,3022.0
2018-02-23,24.938323145909767,606.0,3027.0
2018-02-26,25.96522341410669,608.0,3038.0
2018-02-27,26.26437037563714,610.0,3046.0
2018-02-28,26.267045388381444,609.0,3042.0
2018-03-01,26.407424124452906,608.0,3039.0
2018-03-02,26.67119413639958,610.0,3049.0
2018-03-05,26.622114993933266,609.0,3041.0
2018-03-06,27.3586540852878,609.0,3042.0
2018-03-07,27.414573087490023,610.0,3046.0
2018-03-08,27.56233633517905,609.0,3044.0
2018-03-09,28.16659849633952,610.0,3046.0
2018-03-12,28.728821842721533,610.0,3047.0
2018-03-13,28.111565698768487,609.0,3044.0
2018-03-14,28.20833410267067,609.0,3045.0
2018-03-15,27.264878842270583,610.0,3050.0
2018-03-16,27.193239868400415,611.0,3052.0
2018-03-19,27.55811652655958,611.0,3055.0
2018-03-20,27.724992857353783,611.0,3051.0
2018-03-21,28.352831675503765,611.0,3054.0
2018-03-22,28.251222297611037,612.0,3056.0
2018-03-23,26.926599908313285,612.0,3059.0
2018-03-26,25.870049413188948,612.0,3058.0
2018-03-27,27.841191983672395,611.0,3053.0
2018-03-28,28.602913500470702,610.0,3049.0
2018-03-29,29.023329236014288,611.0,3052.0
2018-03-30,29.40865894787877,612.0,3058.0
2018-04-02,46.467916548518744,613.0,3061.0
2018-04-03,45.32450878357908,613.0,3064.0
2018-04-04,46.00208742498999,614.0,3067.0
2018-04-09,46.34678270243783,613.0,3061.0
2018-04-10,46.766591470377115,614.0,3066.0
2018-04-11,47.534765873929906,614.0,3067.0
2018-04-12,48.028915884153356,615.0,3071.0
2018-04-13,47.50027507674647,615.0,3071.0
2018-04-16,45.842019654300465,614.0,3067.0
2018-04-17,45.42506575763055,613.0,3065.0
2018-04-18,44.14682274534849,612.0,3060.0
2018-04-19,44.98484721523379,613.0,3061.0
2018-04-20,43.5947866697084,612.0,3060.0
2018-04-23,42.185345881963784,613.0,3065.0
2018-04-24,43.46148325548872,614.0,3066.0
2018-04-25,44.266613189159784,614.0,3070.0
2018-04-26,43.6679511607275,614.0,3069.0
2018-04-27,42.85567726923916,616.0,3076.0
2018-05-02,42.513648595329556,616.0,3076.0
2018-05-03,43.52620972481593,616.0,3080.0
2018-05-04,44.16286913223864,617.0,3081.0
2018-05-07,45.38252475518207,617.0,3084.0
2018-05-08,46.03079711755313,617.0,3082.0
2018-05-09,46.00524296944364,617.0,3081.0
2018-05-10,46.30174447905558,617.0,3085.0
2018-05-11,45.57427217903443,618.0,3088.0
2018-05-14,45.170163809763146,619.0,3092.0
2018-05-15,45.18371030024651,619.0,3092.0
2018-05-16,45.3231368862287,621.0,3101.0
2018-05-17,44.91750973475865,621.0,3105.0
2018-05-18,44.55261958317579,621.0,3105.0
2018-05-21,46.16382189083115,621.0,3101.0
2018-05-22,46.12076341932397,621.0,3102.0
2018-05-23,46.18221073825235,621.0,3105.0
2018-05-24,45.24817897197585,621.0,3101.0
2018-05-25,45.57640457209639,621.0,3103.0
2018-05-28,44.514951808616594,622.0,3110.0
2018-05-29,43.369992753603306,622.0,3108.0
2018-05-30,41.21724996983926,621.0,3104.0
2018-05-31,40.73740379709746,621.0,3103.0
2018-06-01,40.42875172275177,621.0,3104.0
2018-06-04,39.88301244505224,623.0,3112.0
2018-06-05,40.882024103157086,623.0,3115.0
2018-06-06,41.36060810578941,623.0,3112.0
2018-06-07,40.93155638264665,622.0,3108.0
2018-06-08,40.000439720461415,622.0,3106.0
2018-06-11,39.29440967237705,623.0,3113.0
2018-06-12,38.563025068941585,623.0,3113.0
2018-06-13,38.789861902742516,623.0,3114.0
2018-06-14,37.59155097209364,623.0,3111.0
2018-06-15,36.61928390735032,622.0,3108.0
2018-06-19,33.66867523515989,619.0,3095.0
2018-06-20,32.929085275045395,620.0,3098.0
2018-06-21,32.5502015354119,620.0,3097.0
2018-06-22,32.187137074000624,620.0,3100.0
2018-06-25,32.883098950177526,622.0,3106.0
2018-06-26,32.92490090654293,622.0,3109.0
2018-06-27,32.92513484417312,624.0,3118.0
2018-06-28,32.36260281675869,625.0,3122.0
2018-06-29,32.75674943827268,626.0,3129.0
2018-07-02,32.73739945821534,628.0,3136.0
2018-07-03,33.441323561848115,630.0,3146.0
2018-07-04,32.59722246425164,630.0,3146.0
2018-07-05,31.64754659558974,630.0,3150.0
2018-07-06,31.488191833326916,630.0,3149.0
2018-07-09,31.7488659744122,632.0,3157.0
2018-07-10,32.886071245279474,632.0,3159.0
2018-07-11,31.971781565368158,632.0,3157.0
2018-07-12,32.92220933303257,632.0,3158.0
2018-07-13,32.921681531278324,633.0,3164.0
2018-07-16,32.681813814243384,635.0,3172.0
2018-07-17,32.94190406714931,635.0,3174.0
2018-07-18,33.24235431142436,636.0,3178.0
2018-07-19,32.255870550870334,636.0,3179.0
2018-07-20,32.557499857779995,637.0,3182.0
2018-07-23,32.77720008806725,637.0,3183.0
2018-07-24,32.86372753413101,637.0,3182.0
2018-07-25,33.117631461371744,637.0,3185.0
2018-07-26,32.521771029540226,637.0,3185.0
2018-07-27,31.94109919834476,638.0,3186.0
2018-07-30,31.60766384753669,638.0,3189.0
2018-07-31,31.384361775468406,639.0,3192.0
2018-08-01,36.35829614869741,639.0,3195.0
2018-08-02,34.04645854005878,640.0,3196.0
2018-08-03,33.83369679187359,640.0,3199.0
2018-08-06,32.59582760072606,641.0,3202.0
2018-08-07,32.92748276970071,642.0,3207.0
2018-08-08,32.82726571446359,642.0,3206.0
2018-08-09,33.48319476476016,642.0,3208.0
2018-08-10,33.25801169149312,642.0,3208.0
2018-08-13,33.3725717868112,642.0,3208.0
2018-08-14,34.046263377445975,642.0,3210.0
2018-08-15,33.490087078348814,643.0,3211.0
2018-08-16,32.76809323628279,643.0,3211.0
2018-08-17,32.25810447823481,643.0,3213.0
2018-08-20,31.538329206358217,643.0,3215.0
2018-08-21,32.170761121200734,644.0,3216.0
2018-08-22,32.208443077974714,644.0,3216.0
2018-08-23,32.596604343069586,643.0,3214.0
2018-08-24,32.587713063779496,644.0,3217.0
2018-08-27,32.73259019757989,644.0,3219.0
2018-08-28,33.044077978300585,645.0,3223.0
2018-08-29,32.706547025138235,645.0,3223.0
2018-08-30,32.565838746364506,645.0,3225.0
2018-08-31,32.241545919106784,646.0,3227.0
2018-09-03,31.195818780874166,646.0,3230.0
2018-09-04,32.20343312428187,647.0,3231.0
2018-09-05,32.04148239956664,647.0,3231.0
2018-09-06,31.270318503959732,647.0,3233.0
2018-09-07,31.28084524634406,646.0,3229.0
2018-09-10,31.072029687166225,646.0,3229.0
2018-09-11,30.526303203199348,647.0,3232.0
2018-09-12,30.594560833511107,647.0,3233.0
2018-09-13,30.908174102892115,648.0,3236.0
2018-09-14,31.016268289883172,648.0,3236.0
2018-09-17,30.25247279257908,647.0,3235.0
2018-09-18,30.36358308854636,648.0,3239.0
2018-09-19,30.767843752233368,648.0,3238.0
2018-09-20,30.727135419996376,648.0,3240.0
2018-09-21,30.777021061685797,649.0,3245.0
2018-09-25,30.911085286188346,651.0,3252.0
2018-09-26,30.996700873299744,651.0,3255.0
2018-09-27,30.655313549771588,652.0,3256.0
2018-09-28,30.604491262372722,652.0,3258.0
2018-10-08,29.618874626527894,651.0,3255.0
2018-10-09,30.04074400485762,653.0,3263.0
2018-10-10,30.280696368856603,654.0,3266.0
2018-10-11,28.26709992909511,653.0,3264.0
