year,return
2005,-0.010945164670461471
2006,0.45607688738338914
2007,1.8096757995955612
2008,-0.6656553961813172
2009,1.5693053108896762
2010,0.1553085290075189
2011,-0.47682515033016803
2012,-0.0377861960142335
2013,0.3212298919490679
2014,0.3480662687831131
2015,1.2967031145118129
2016,-0.029645466616588845
2017,-0.0192561655079031
2018,-0.2359287156626615
2019,0.33879249275766443
2020,0.11936136168388001
2021,0.3858678722241944
2022,-0.016777165759298218
2023,0.08529680429300579
2024,0.2632736445753676
2025,0.3340847931081403
2026,-0.022559725700890487
