,0
2020-09-30,-0.00268540784903597
2020-10-30,0.0136513784149219
2020-11-30,0.12299073632129034
2020-12-31,0.0014084661088832108
2021-01-29,-0.014141093753711132
2021-02-26,-0.05102690720177274
2021-03-31,0.04720076785093543
2021-04-30,0.051037594525211546
2021-05-31,-0.012214467762230142
2021-06-30,0.1138853327509092
2021-07-30,0.127893957554164
2021-08-31,-0.10101774449370489
2021-09-30,0.006185038403872234
2021-10-29,0.060093211402934776
2021-11-30,-0.04109597256102053
2021-12-31,-0.11025725844323957
2022-01-28,0.029406967436988805
2022-02-28,-0.0578394203827511
2022-03-30,-0.09865963037640617
2022-04-29,0.009472532432046687
2022-05-31,0.03183778953737859
2022-06-30,-0.03883288154227786
2022-07-29,-0.024880095653113266
2022-08-31,-0.06470862551293495
2022-09-30,-0.10502818104470169
2022-10-31,0.02222436927293956
2022-11-30,-0.0049665220877824325
2022-12-30,0.02674255235214269
2023-01-31,0.011914682819066647
2023-02-28,0.02666821310534111
2023-03-31,-0.0067049610491269895
2023-04-28,-0.05462207763533986
2023-05-31,0.01866323886839518
2023-06-30,-0.04093605435422447
2023-07-31,-0.049827075712752154
2023-08-31,-0.025700458618171718
2023-09-28,-0.04788150831601046
2023-10-31,0.003102981162746166
2023-11-30,-0.020387611714816824
2023-12-29,-0.07701969492666397
2024-01-31,0.06193493793675926
2024-02-29,0.015983483198302718
2024-03-29,0.035960619662534964
2024-04-30,-0.0022593953078739793
2024-05-31,-0.03936427047627959
2024-06-28,-0.04198423578584678
2024-07-31,-0.060075524126139326
2024-08-30,0.13730048715388943
2024-09-30,0.032434575920921846
2024-10-31,0.0038716818107498606
2024-11-29,-0.02322896089711344
2024-12-31,-0.038128804943240155
2025-01-27,0.07304484081324789
2025-02-28,-0.037390584860706365
2025-03-31,-0.04317825547950831
2025-04-30,0.03192414221057573
2025-05-30,0.002993413445074711
2025-06-30,0.04159800654421919
2025-07-31,0.13317006946279658
2025-08-29,0.03168451718733123
2025-09-30,0.004356602938801068
2025-10-31,-0.010466170566124977
2025-11-28,0.06473262323852876
2025-12-31,0.10785322722008903
2026-01-30,0.05632592549888558
2026-02-27,-0.09185403960180494
2026-03-31,0.10295080656610693
2026-04-30,0.017493863351712945
2026-05-29,0.11398182003799762
2026-06-30,-0.2537186502000705
