,0
2011-05-31,0.029866052456034953
2011-06-30,0.004871812907106987
2011-07-29,-0.016352509798461323
2011-08-31,-0.1319863715459004
2011-09-30,0.048200009488021056
2011-10-31,-0.016154070374601946
2011-11-30,-0.13350748294035059
2011-12-30,-0.018106176517430118
2012-01-31,0.0986108280055669
2012-02-29,-0.06593683470446768
2012-03-30,0.06952803491261679
2012-04-27,0.0156890737351832
2012-05-31,-0.05284704216027456
2012-06-29,-0.048716719437095525
2012-07-31,-0.028691304941702377
2012-08-31,0.0113995206864548
2012-09-28,-0.017524478025112457
2012-10-31,-0.09897582470592288
2012-11-30,0.13838626964070308
2012-12-31,0.04905533994650781
2013-01-31,0.016293907334230306
2013-02-28,-0.009766910792690653
2013-03-29,-0.03590473718768481
2013-04-26,0.11736135407858975
2013-05-31,-0.12878728533600675
2013-06-28,0.04878449956219653
2013-07-31,0.04152615390753929
2013-08-30,0.07652645248894108
2013-09-30,-0.027467177345378756
2013-10-31,0.052253998299148965
2013-11-29,-0.015441236769305044
2013-12-31,-0.01603997742836316
2014-01-30,0.03290607600318731
2014-02-28,-0.047012050770829816
2014-03-31,-0.0076114518947022255
2014-04-30,-0.0015154725759356502
2014-05-30,0.00016240258427306918
2014-06-30,0.02632016059632698
2014-07-31,0.045255867365539125
2014-08-29,0.11596187015082285
2014-09-30,0.022428663754284518
2014-10-31,0.061553698414028093
2014-11-28,0.2792477366390993
2014-12-31,-0.052228850198183394
2015-01-30,0.04841208220202988
2015-02-27,0.18879752305125672
2015-03-31,0.19304273337231953
2015-04-30,0.20232226115904267
2015-05-29,-0.16352830241842015
2015-06-30,-0.10663602883501491
2015-07-31,-0.14494664562421192
2015-08-31,-0.06827300428036209
2015-09-30,0.09998767555590504
2015-10-30,0.07817671044181385
2015-11-30,0.0382868556125374
2015-12-31,-0.284458736268683
2016-01-29,-0.01688591988059742
2016-02-29,0.1194489328502693
2016-03-31,-0.01876686447252183
2016-04-29,-0.017365343673374813
2016-05-31,0.049514311359537856
2016-06-30,0.0064618066499109615
2016-07-29,0.015125524081754448
2016-08-31,-0.02032508756510807
2016-09-30,0.036007179718418825
2016-10-31,0.06131496630160209
2016-11-30,-0.05190346533457006
2016-12-30,0.0
2017-01-26,0.03676065663536434
2017-02-28,-0.004799991713276275
2017-04-28,-0.034651982657560934
2017-05-31,0.054476295399065934
2017-06-30,0.012578462779790156
2017-07-31,0.045564801450128554
2017-08-31,0.007069435794875223
2017-09-29,0.0074043079143092825
2017-10-31,-0.03769012097690627
2017-11-30,0.028959918298296007
2017-12-29,0.06581785352650045
2018-01-31,-0.06204176679036868
2018-02-28,-0.0331709409761811
2018-03-30,-0.03276384216609318
2018-04-27,-0.03576631161699486
2018-05-31,-0.09306858172848478
2018-06-29,-0.00862774929842205
2018-07-31,-0.08336209254699616
2018-08-31,0.02224146017288413
2018-09-28,-0.05354636103686974
2018-10-31,-0.007445341582742349
2018-11-30,-0.04562622648791883
2018-12-28,0.012117478207941335
2019-01-31,0.17968563987580008
2019-02-28,0.12403101584637888
2019-03-29,0.000186961810913977
2019-04-30,-0.05124474420654539
2019-05-31,0.03544310144570177
2019-06-28,-0.004615398390908121
2019-07-31,0.03315583268345468
2019-08-30,-0.006152616878188933
2019-09-30,0.005716877735361825
2019-10-31,-0.011279147299299686
2019-11-29,0.10299745865116905
2019-12-31,0.0020032561691543105
2020-01-23,0.02719197679345864
2020-02-28,-0.11870575472195784
2020-03-31,0.04624510355000548
2020-04-30,0.02952355674185734
2020-05-29,0.11756074039696074
2020-06-30,0.18510862905957057
2020-07-31,0.018443003591288788
2020-08-31,-0.03427719425298144
2020-09-30,0.017706635198500954
2020-10-30,0.059522956841672636
2020-11-30,0.05404593939106297
2020-12-31,0.02107819546313088
2021-01-29,0.013501618739322718
2021-02-26,-0.04789742508989445
2021-03-31,-0.012897207011003432
2021-04-30,0.026708070336675993
2021-05-31,0.009918438512785621
2021-06-30,0.031023712017337668
2021-07-30,0.09052617055990016
2021-08-31,-0.09725990483230391
2021-09-30,-0.017578438367673744
2021-10-29,-0.024379648883805793
2021-11-30,0.03750780184046012
2021-12-31,-0.12718137099406274
2022-01-28,0.0181535009626999
2022-02-28,-0.010695358724771764
2022-03-30,-0.07549678928342055
2022-04-29,0.03074801324310359
2022-05-31,0.05403773046527085
2022-06-30,-0.01923304240658861
2022-07-29,-0.07568474467672122
2022-08-31,-0.08754866943673964
2022-09-30,-0.03656837702270834
2022-10-31,0.038543823737941116
2022-11-30,-0.009048979301017668
2022-12-30,0.0462350543661858
2023-01-31,0.005982900274610836
2023-02-28,0.020311360957122604
2023-03-31,0.02473658074367353
2023-04-28,-0.040182474275252365
2023-05-31,0.012737053261614562
2023-06-30,-0.03676349995772441
2023-07-31,-0.06191403156782434
2023-08-31,-0.017209735075730048
2023-09-28,-0.030055897629690763
2023-10-31,0.025423061347748455
2023-11-30,-0.022287214960569467
2023-12-29,-0.12827378328635783
2024-01-31,0.06193493793675926
2024-02-29,0.015983483198302718
2024-03-29,0.035203187273722444
2024-04-30,-0.030407629533322832
2024-05-31,-0.05030849697730801
2024-06-28,-0.023049059550204264
2024-07-31,-0.050861996447034284
2024-08-30,0.20430317669324632
2024-09-30,0.047536566980658265
2024-10-31,0.04116553257518483
2024-11-29,-0.03588222253387226
2024-12-31,-0.027319597409436836
2025-01-27,0.049426343750055966
2025-02-28,-0.01076445217968689
2025-03-31,-0.044600337527288446
2025-04-30,0.011319887306228727
2025-05-30,0.027769450530412288
2025-06-30,0.04915252320775014
2025-07-31,0.17541813667157968
2025-08-29,0.042203084765807516
2025-09-30,0.004356602938801068
2025-10-31,-0.010466170566124977
2025-11-28,0.024938067053545954
2025-12-31,0.10973479625373753
2026-01-30,0.035603401069895256
2026-02-27,-0.12148136652646893
2026-03-31,0.0636061077619479
2026-04-30,0.05174429807125067
2026-05-29,0.007795708063548479
2026-06-30,-0.26053624535657627
