,0
2015-07-31,-0.12969423201836533
2015-08-31,-0.11930235665113229
2015-09-30,0.1575435501957994
2015-10-30,0.00593272778044387
2015-11-30,0.028469891266050908
2015-12-31,-0.2846538388724703
2016-01-29,-0.03198455121324242
2016-02-29,0.14406496191151047
2016-03-31,-0.03786079105684041
2016-04-29,-0.018946492174044493
2016-05-31,0.012633451306659538
2016-06-30,0.0069231240201993675
2016-07-29,0.019850269274800002
2016-08-31,-0.021479751605346164
2016-09-30,0.03689785964140837
2016-10-31,0.039819647465804
2016-11-30,-0.05528176461208854
2016-12-30,0.0
2017-01-26,0.051800795017160436
2017-02-28,0.010475119586890713
2017-03-31,-0.0035768967326219813
2017-04-28,-0.033495154555564934
2017-05-31,0.061717506109358486
2017-06-30,0.034731608924226665
2017-07-31,0.03267658264295605
2017-08-31,0.008254205882449673
2017-09-29,0.02719363332104514
2017-10-31,-0.015264694203325279
2017-11-30,0.001511340579912912
2018-01-31,-0.058919777909259466
2018-02-28,-0.06483605076064518
2018-03-30,-0.024243054033665314
2018-04-27,0.036414624126692476
2018-05-31,-0.07371905766399603
2018-06-29,-0.00862774929842205
2018-07-31,-0.09676277172590242
2018-08-31,0.03346859190555958
2018-09-28,-0.12144819113973333
2018-10-31,-0.009893473270581165
2018-11-30,-0.0340727121647056
2018-12-28,0.03151371883695327
2019-01-31,0.17564460033351842
2019-02-28,0.11262674782387334
2019-03-29,0.030678429957286202
2019-04-30,-0.05346329310326976
2019-05-31,0.031634892199037014
2019-06-28,-0.0016091191692712893
2019-07-31,0.010818568857036758
2019-08-30,-0.034116258877950244
2019-09-30,0.03765468116063471
2019-10-31,-0.025354535367006492
2019-11-29,0.07053015806796456
2019-12-31,0.013770223496988487
2020-01-23,0.04624767049334655
2020-02-28,-0.054347059187929835
2020-03-31,0.06759127196430506
2020-04-30,0.017371787630935054
2020-05-29,0.1099363771879367
2020-06-30,0.18310104393771787
2020-07-31,0.0020925364165189863
2020-08-31,-0.05970979133147632
2020-09-30,0.0034665047970688923
2020-10-30,0.0136513784149219
2020-11-30,0.14674256121426293
2020-12-31,-0.002613073441788805
2021-01-29,-0.02196832322082074
2021-02-26,-0.04789742508989445
2021-03-31,0.053666363215922795
2021-04-30,0.07124497074712717
2021-05-31,0.00039101753471380005
2021-06-30,0.046136132471544335
2021-07-30,0.12237025871385758
2021-08-31,-0.09450066222171119
2021-09-30,-0.017578438367673744
2021-10-29,0.03609216034128397
2021-11-30,-0.02835965564473093
2021-12-31,-0.10454072765793512
2022-01-28,0.07910564627578003
2022-02-28,-0.08975634076967162
2022-03-30,-0.14564272189605687
2022-04-29,0.08426104885074492
2022-05-31,0.08346689054934038
2022-06-30,-0.005847959971305517
2022-07-29,-0.025867507189586858
2022-08-31,-0.06442492688015444
2022-09-30,-0.009704913993399168
2022-10-31,0.055325193551977424
2022-11-30,-0.01570300444737933
2022-12-30,0.015441238484477093
2023-01-31,0.008884122781364056
2023-02-28,-0.0030049364078202244
2023-03-31,-0.003617350156192134
2023-04-28,-0.009165392411374462
2023-05-31,0.031668279641321594
2023-06-30,-0.04661096529750062
2023-07-31,-0.049827075712752154
2023-08-31,-0.025700458618171718
2023-09-28,-0.0535326596517768
2023-10-31,0.010391879250534286
2023-11-30,-0.01208906983248521
2023-12-29,-0.1588731238702074
2024-01-31,0.08123001227187157
2024-02-29,0.00834665956643279
2024-03-29,0.032992666222786224
2024-04-30,0.009777413840278526
2024-05-31,-0.035783708936856964
2024-06-28,-0.04198423578584678
2024-07-31,-0.018773566530688866
2024-08-30,0.13298693512263654
2024-09-30,-0.0273758707343996
2024-10-31,-0.0052692154313700446
2024-11-29,0.022135420304632003
2024-12-31,-0.015383073074588416
2025-01-27,0.09632423959985074
2025-02-28,-0.026992207781032597
2025-03-31,-0.03654438848164414
2025-04-30,0.013233705170113819
2025-05-30,0.05165120510421177
2025-06-30,0.04612593708162893
2025-07-31,0.2145529049543419
2025-08-29,0.027314595631138604
2025-09-30,-0.0008743793495512575
2025-10-31,-0.010466170566124977
2025-11-28,0.06473262323852876
2025-12-31,0.10785322722008903
2026-01-30,0.05632592549888558
2026-02-27,-0.11435287028674805
2026-03-31,0.15441476704737128
2026-04-30,0.04324299400553071
2026-05-29,0.04583814248397724
2026-06-30,-0.24597236984198007
