,0
2006-01-25,0.039548180625487726
2006-02-28,0.016946749528497108
2006-03-31,0.17842638426052065
2006-04-28,0.18110222464161724
2006-05-31,0.03937044168793069
2006-06-30,-0.055309322020998655
2006-07-31,0.07550854851534172
2006-08-31,0.04092265218673852
2006-09-29,-0.005190030279724245
2006-10-31,0.1125989967444669
2006-11-30,0.14186676569529705
2006-12-29,0.19039904925005663
2007-01-31,0.172219933215806
2007-02-28,0.15455523854101144
2007-03-30,0.36700359517342673
2007-04-30,0.08716329329497294
2007-05-31,-0.14150714332617487
2007-06-29,0.2112653085702186
2007-07-31,0.1347680951395221
2007-08-31,0.04130023390792006
2007-09-28,-0.04372402228643044
2007-10-31,-0.17142101721676345
2007-11-30,0.19573545735974202
2007-12-28,-0.06503395460279641
2008-01-31,0.041200499802019605
2008-02-29,-0.19872149083171048
2008-03-31,-0.05192572444050174
2008-04-30,-0.08512860684411619
2008-05-30,-0.20307255859292747
2008-06-30,0.05449307393001188
2008-07-31,-0.20811439608394894
2008-08-29,-0.047827221614859326
2008-09-26,-0.23041633443239773
2008-10-31,0.15591677810811685
2008-11-28,0.007915453059371424
2008-12-31,0.10712504133804024
2009-01-23,0.08741432476309816
2009-02-27,0.18440209997598928
2009-03-31,0.04508383180484197
2009-04-30,0.037969116995865713
2009-05-27,0.1330801830209248
2009-06-30,0.18209972804240251
2009-07-31,-0.21318411653535047
2009-08-31,0.055625790845662416
2009-09-30,0.11454661391194651
2009-10-30,0.10724958539893423
2009-11-30,0.035160364826965385
2009-12-31,-0.08220243833005333
2010-01-29,0.07067494773271128
2010-02-26,0.021209062906315947
2010-03-31,-0.10312829009481013
2010-04-30,-0.041853356006682094
2010-05-31,-0.09164905595758858
2010-06-30,0.15699631468352626
2010-07-30,0.05728937711869211
2010-08-31,0.026428039108136493
2010-09-30,0.09464798207690266
2010-10-29,-0.056259662499365426
2010-11-30,-0.044252990102027656
2010-12-31,-0.025124748327511902
2011-01-31,0.06735541533954614
2011-02-28,-0.011475727126845237
2011-03-31,-0.028254034130048768
2011-04-29,-0.08214623937581263
2011-05-31,0.031573149046945616
2011-06-30,-0.007838151048588404
2011-07-29,-0.00024056946780171007
2011-08-31,-0.13522072122687392
2011-09-30,0.030375365361856498
2011-10-31,-0.02355811930892373
2011-11-30,-0.13350748294035059
2011-12-30,0.032983070355127486
2012-01-31,0.10095304751378764
2012-02-29,-0.07186456235902602
2012-03-30,0.07921217792990212
2012-04-27,0.0076946691966156555
2012-05-31,-0.048897103699649766
2012-06-29,-0.05072497620396541
2012-07-31,-0.01760199970324412
2012-08-31,0.005135933944354987
2012-09-28,-0.011584715000597878
2012-10-31,-0.050283487611403464
2012-11-30,0.13838626964070308
2012-12-31,0.03840900331307449
2013-01-31,0.0352882051933455
2013-02-28,0.009721193614518597
2013-03-29,-0.02481197983582355
2013-04-26,0.11789031432728367
2013-05-31,-0.14638942132511004
2013-06-28,0.049730853335865
2013-07-31,0.05946952963656753
2013-08-30,0.06194073812616385
2013-09-30,-0.039943447165130784
2013-10-31,0.049021407989132015
2013-11-29,-0.03272871203652439
2013-12-31,-0.003209191352196328
2014-01-30,0.04483189154825706
2014-02-28,-0.02819521558113085
2014-03-31,-0.0035246007112236244
2014-04-30,0.0154093308677701
2014-05-30,0.07402868265316118
2014-06-30,0.0454046387395304
2014-07-31,0.01476767649369779
2014-08-29,0.10108050034106082
2014-09-30,0.024460423888568728
2014-10-31,0.1647253792470588
2014-11-28,0.2982311111619919
2014-12-31,-0.054638601611238215
2015-01-30,0.10121384881136017
2015-02-27,0.2064204507078713
2015-03-31,0.19772899460134727
2015-04-30,0.1945601947149096
2015-05-29,-0.15849270529235565
2015-06-30,-0.1553392985672237
2015-07-31,-0.1615425752679545
2015-08-31,-0.038638188306534
2015-09-30,0.13732792545317057
2015-10-30,0.017704688138044867
2015-11-30,0.04139802863799287
2015-12-31,-0.23928273009232007
2016-01-29,-0.01874414791374317
2016-02-29,0.14367713182655284
2016-03-31,-0.04104147542240557
2016-04-29,-0.0002890304052168835
2016-05-31,0.05338887098356291
2016-06-30,-0.010766681569828051
2016-07-29,0.014627787283868132
2016-08-31,-0.007019376596283422
2016-09-30,0.02851816970847674
2016-10-31,0.06367314171724558
2016-11-30,-0.06340720301659575
2016-12-30,0.0
2017-02-28,0.0037702141684028854
2017-03-31,-0.022726927605368163
2017-04-28,-0.019573122974104497
2017-05-31,0.056457607158176513
2017-06-30,0.030273559908868486
2017-07-31,0.03969759049472956
2017-08-31,0.008857789113189195
2017-09-29,0.030558381976582116
2017-10-31,-0.04116193173068137
2017-11-30,-0.032894783556469756
2017-12-29,0.03898360700430126
2018-01-31,-0.04997118526954229
2018-02-28,0.0141503575008193
2018-03-30,-0.02574105297111733
2018-04-27,0.013797567649876562
2018-05-31,-0.10317515787267939
2018-06-29,-0.00452710887173442
2018-07-31,-0.05367093513238961
2018-08-31,0.00963457796138929
2018-09-28,-0.09908197640406391
2018-10-31,-0.007445341582742349
2018-11-30,-0.012100158320734411
2018-12-28,0.0037556759558188936
2019-01-31,0.13963378394876855
2019-02-28,0.09641320531091124
2019-03-29,-0.014074146462113423
2019-04-30,-0.05698773564659321
2019-05-31,0.014833559872378443
2019-06-28,-0.011699925739829453
2019-07-31,0.019922264236778987
2019-08-30,0.0038200029961802605
2019-09-30,0.0033083032392368316
2019-10-31,-0.03277144386852373
2019-11-29,0.09232785829602337
2019-12-31,0.013499086451175058
2020-01-23,0.04178882677044995
2020-02-28,-0.058509038035817015
2020-03-31,0.04582948238654925
2020-04-30,0.02369397778016813
2020-05-29,0.0978413171855768
2020-06-30,0.1634252529718813
2020-07-31,0.00169311704190358
2020-08-31,-0.0719903931813757
2020-09-30,0.0278197340429714
2020-10-30,0.059522956841672636
2020-11-30,0.010514902409028259
2020-12-31,-0.002613073441788805
2021-01-29,0.018190172457728294
2021-02-26,-0.026602801955914336
2021-03-31,0.0002217222712648459
2021-04-30,0.040588845183637055
2021-05-31,0.01583897823725804
2021-06-30,0.031023712017337668
2021-07-30,0.09504139965423475
2021-08-31,-0.05944694122246299
2021-09-30,-0.017910111899178748
2021-10-29,0.001414552721203144
2021-11-30,-0.005348668246689714
2021-12-31,-0.1031559704907049
2022-01-28,0.04518210858383258
2022-02-28,-0.03807945360319185
2022-03-30,-0.09951537077211844
2022-04-29,0.04637093690544005
2022-05-31,0.09747289017053073
2022-06-30,-0.01810996954879478
2022-07-29,-0.05032911623766625
2022-08-31,-0.06499808819767613
2022-09-30,-0.125254491133107
2022-10-31,0.0182347760899652
2022-11-30,-5.493751789757973e-05
2022-12-30,0.01909310270195892
2023-01-31,-0.0025163019022218956
2023-02-28,0.007486844817287652
2023-03-31,0.02473658074367353
2023-04-28,-0.05771896870906197
2023-05-31,0.02191571568014372
2023-06-30,-0.010792778916542133
2023-07-31,-0.07059997103394278
2023-08-31,-0.00217244608833147
2023-09-28,-0.03265399998581364
2023-10-31,0.014566766346502159
2023-11-30,-0.026666745591005327
2023-12-29,-0.07587956915146832
2024-01-31,0.06193493793675926
2024-02-29,0.010197793981053138
2024-03-29,-0.011253267443076042
2024-04-30,-0.020545586850204845
2024-05-31,-0.06258813025800251
2024-06-28,-0.01801439305988799
2024-07-31,-0.04270882247109005
2024-08-30,0.19830279027526382
2024-09-30,0.03813646535644075
2024-10-31,0.020682913688246218
2024-11-29,-0.02899497694298625
2024-12-31,-0.011026208351220635
2025-01-27,0.053349152275748414
2025-02-28,-0.019657722064119264
2025-03-31,-0.025294549899924457
2025-04-30,0.017740915970634364
2025-05-30,0.03924908810915353
2025-06-30,0.05868732565370553
2025-07-31,0.1328613184000753
2025-08-29,0.042203084765807516
2025-09-30,-0.01189369211471849
2025-10-31,-0.010336328179994613
2025-11-28,0.01593041311164678
2025-12-31,0.11221727878955115
2026-01-30,0.027004721813079603
2026-02-27,-0.12193588599111618
2026-03-31,0.07255544554336016
2026-04-30,0.08292051490632116
2026-05-29,0.09385733418638346
2026-06-30,-0.26053624535657627
