date,close,nav,prem
2014-05-29,1.062,1.0722,-0.009513150531617276
2014-06-03,1.071,1.0747,-0.0034428212524425517
2014-06-04,1.073,1.082,-0.008317929759704357
2014-06-05,1.075,1.0857,-0.009855392834116405
2014-06-09,1.086,1.0834,0.0023998523167807484
2014-06-10,1.084,1.0806,0.0031464001480658865
2014-06-11,1.082,1.0733,0.008105841796329116
2014-06-12,1.079,1.0764,0.0024154589371980784
2014-06-16,1.073,1.0793,-0.005837116649680341
2014-06-17,1.075,1.0881,-0.012039334619979858
2014-06-18,1.076,1.0891,-0.012028280231383581
2014-06-19,1.09,1.0908,-0.0007334066740006806
2014-06-23,1.092,1.0841,0.007287150631860584
2014-06-24,1.092,1.0893,0.002478656017626202
2014-06-25,1.084,1.0875,-0.003218390804597515
2014-06-26,1.09,1.0896,0.00036710719530108626
2014-06-30,1.093,1.0947,-0.0015529368776834307
2014-07-01,1.093,1.0949,-0.0017353182939081613
2014-07-02,1.099,1.1017,-0.0024507579195787166
2014-07-07,1.105,1.0908,0.013017968463512997
2014-07-08,1.101,1.0948,0.005663134819144933
2014-07-09,1.095,1.0881,0.006341328921974032
2014-07-10,1.099,1.0903,0.007979455195817664
2014-07-14,1.093,1.0935,-0.0004572473708275293
2014-07-15,1.098,1.0989,-0.0008190008190007703
2014-07-16,1.095,1.0866,0.007730535615681822
2014-07-17,1.098,1.0976,0.0003644314868807008
2014-07-21,1.1,1.1,0.0
2014-07-22,1.098,1.1025,-0.004081632653061162
2014-07-23,1.1,1.103,-0.0027198549410697437
2014-07-24,1.1,1.098,0.0018214936247722413
2014-07-28,1.099,1.0935,0.005029721079103933
2014-07-29,1.099,1.0943,0.004294983094215388
2014-07-30,1.095,1.0729,0.020598378227234537
2014-07-31,1.094,1.0698,0.02262105066367548
2014-08-04,1.073,1.0666,0.006000375023438975
2014-08-05,1.074,1.0673,0.006277522720884665
2014-08-06,1.067,1.0615,0.005181347150258864
2014-08-07,1.068,1.0718,-0.0035454375816383887
2014-08-11,1.074,1.0726,0.0013052396046988601
2014-08-12,1.073,1.0803,-0.006757382208645857
2014-08-13,1.072,1.0852,-0.012163656468853534
2014-08-14,1.08,1.0851,-0.004700027647221328
2014-08-18,1.086,1.1001,-0.012817016634851353
2014-08-19,1.095,1.1034,-0.0076128330614464446
2014-08-20,1.1,1.1076,-0.006861682918020806
2014-08-21,1.101,1.1053,-0.0038903465122590575
2014-08-25,1.104,1.1125,-0.00764044943820219
2014-08-26,1.109,1.1125,-0.0031460674157304247
2014-08-27,1.109,1.1105,-0.0013507429085998224
2014-08-28,1.108,1.1144,-0.005743000717875035
2014-09-01,1.111,1.1143,-0.0029615004935834577
2014-09-02,1.116,1.1139,0.00188526797737687
2014-09-03,1.112,1.1117,0.0002698569758030622
2014-09-04,1.109,1.1179,-0.007961356114142504
2014-09-09,1.107,1.1065,0.0004518752824220762
2014-09-10,1.102,1.1082,-0.00559465800397041
2014-09-11,1.102,1.1018,0.00018152114721381452
2014-09-15,1.102,1.1091,-0.006401586872238685
2014-09-16,1.096,1.1103,-0.01287940196343329
2014-09-17,1.106,1.1165,-0.00940438871473348
2014-09-18,1.107,1.1154,-0.007530930607853703
2014-09-22,1.113,1.1002,0.011634248318487472
2014-09-23,1.105,1.1087,-0.0033372418147380456
2014-09-24,1.099,1.0915,0.006871278057718699
2014-09-25,1.105,1.1011,0.0035419126328217754
2014-09-29,1.098,1.0956,0.0021905805038335835
2014-10-08,1.076,1.0702,0.005419547748084508
2014-10-09,1.096,1.058,0.035916824196597474
2014-10-13,1.06,1.0413,0.017958321329107907
2014-10-14,1.051,1.0331,0.017326493079082406
2014-10-15,1.049,1.0324,0.016079039132119277
2014-10-16,1.039,1.046,-0.006692160611854847
2014-10-20,1.05,1.0762,-0.02434491730161681
2014-10-21,1.057,1.0689,-0.01113294040602486
2014-10-22,1.078,1.0823,-0.0039730204194770025
2014-10-23,1.072,1.09,-0.016513761467889965
2014-10-27,1.088,1.1005,-0.011358473421172133
2014-10-28,1.088,1.0986,-0.009648643728381479
2014-10-29,1.093,1.1066,-0.012289896981745985
2014-10-30,1.092,1.1196,-0.024651661307609762
2014-11-03,1.116,1.1176,-0.0014316392269146938
2014-11-04,1.113,1.1236,-0.009433962264150941
2014-11-05,1.113,1.1293,-0.014433720003542039
2014-11-06,1.117,1.1304,-0.011854210898796902
2014-11-10,1.122,1.1313,-0.008220631132325518
2014-11-11,1.129,1.1311,-0.0018565997701353032
2014-11-12,1.126,1.1314,-0.004772847799186963
2014-11-13,1.123,1.1314,-0.007424429909846153
2014-11-17,1.119,1.1387,-0.017300430315271842
2014-11-18,1.123,1.1365,-0.01187857457105157
2014-11-19,1.132,1.1391,-0.006232990957773743
2014-11-20,1.127,1.1445,-0.015290519877675934
2014-11-24,1.127,1.1466,-0.017094017094017144
2014-11-25,1.136,1.1493,-0.011572261376490145
2014-11-27,1.139,1.1463,-0.00636831544970784
2014-12-01,1.132,1.1454,-0.01169896979221241
2014-12-02,1.127,1.1508,-0.020681265206812682
2014-12-03,1.134,1.1501,-0.013998782714546576
2014-12-04,1.139,1.1514,-0.010769498002431765
2014-12-08,1.141,1.1405,0.00043840420868046515
2014-12-09,1.13,1.121,0.00802854594112401
2014-12-10,1.133,1.1254,0.006753154433979169
2014-12-11,1.115,1.1077,0.006590232012277708
2014-12-15,1.1,1.0917,0.007602821287899797
2014-12-16,1.094,1.1132,-0.017247574559827394
2014-12-17,1.083,1.1412,-0.050998948475289185
2014-12-18,1.109,1.1466,-0.03279260422117569
2014-12-22,1.14,1.1535,-0.011703511053316018
2014-12-23,1.146,1.1536,-0.006588072122052702
2014-12-25,1.146,1.1562,-0.008822003113648114
2014-12-29,1.152,1.1532,-0.0010405827263267886
2014-12-30,1.149,1.1406,0.007364544976328213
2015-01-05,1.134,1.1105,0.021161638901395552
2015-01-06,1.114,1.1239,-0.008808612865913168
2015-01-07,1.108,1.1446,-0.031976236239734335
2015-01-08,1.128,1.1346,-0.005817028027498838
2015-01-12,1.134,1.1206,0.011957879707299446
2015-01-13,1.122,1.1144,0.006819813352476611
2015-01-14,1.117,1.1037,0.012050376007973318
2015-01-15,1.116,1.1183,-0.002056693195028103
2015-01-19,1.116,1.121,-0.004460303300624302
2015-01-20,1.119,1.1272,-0.007274662881476157
2015-01-21,1.123,1.1439,-0.018270827869568906
2015-01-22,1.133,1.1393,-0.005529711226191503
2015-01-26,1.137,1.1277,0.008246874168661877
2015-01-27,1.141,1.1107,0.027280093634644897
2015-01-28,1.129,1.1226,0.005701051131302259
2015-01-29,1.115,1.1084,0.005954529050884005
2015-02-02,1.112,1.1389,-0.023619281763104683
2015-02-03,1.124,1.1334,-0.00829362978648307
2015-02-04,1.134,1.1462,-0.010643866689932113
2015-02-05,1.127,1.1409,-0.012183364010868614
2015-02-09,1.136,1.1485,-0.010883761427949667
2015-02-10,1.129,1.1492,-0.01757744517925508
2015-02-11,1.143,1.1608,-0.015334252239834645
2015-02-12,1.142,1.1648,-0.019574175824175977
2015-02-16,1.16,1.1674,-0.006338872708583243
2015-02-25,1.171,1.1745,-0.0029799914857386867
2015-02-26,1.17,1.1727,-0.00230237912509601
2015-03-02,1.17,1.1757,-0.00484817555498851
2015-03-03,1.177,1.1703,0.005725027770657309
2015-03-04,1.175,1.1718,0.0027308414405189385
2015-03-05,1.174,1.1555,0.0160103851146689
2015-03-09,1.166,1.1414,0.02155247941124938
2015-03-10,1.166,1.1398,0.022986488857694276
2015-03-11,1.145,1.1548,-0.008486317977138946
2015-03-12,1.15,1.1472,0.0024407252440723504
2015-03-16,1.151,1.1587,-0.0066453784413567085
2015-03-17,1.162,1.1722,-0.008701586759938595
2015-03-18,1.157,1.1646,-0.006525845783960205
2015-03-19,1.172,1.1757,-0.0031470613251680657
2015-03-23,1.174,1.1647,0.007984888812569535
2015-03-24,1.167,1.1481,0.01646198066370541
2015-03-25,1.158,1.1447,0.011618764741853749
2015-03-26,1.142,1.148,-0.005226480836236891
2015-03-30,1.142,1.1524,-0.009024644220756883
2015-03-31,1.152,1.1483,0.0032221544892447884
2015-04-01,1.145,1.1516,-0.005731156651615055
2015-04-07,1.148,1.1594,-0.009832672071761306
2015-04-08,1.146,1.1644,-0.015802129852284574
2015-04-09,1.145,1.171,-0.02220324508966698
2015-04-13,1.15,1.1687,-0.01600068452126313
2015-04-14,1.147,1.1733,-0.02241540952867982
2015-04-15,1.147,1.1721,-0.021414555072092778
2015-04-16,1.149,1.1581,-0.007857697953544518
2015-04-20,1.147,1.168,-0.017979452054794454
2015-04-21,1.157,1.174,-0.014480408858603022
2015-04-22,1.154,1.1768,-0.019374575118966786
2015-04-23,1.158,1.1786,-0.01747836416086901
2015-04-27,1.167,1.1764,-0.007990479428765629
2015-04-28,1.163,1.1711,-0.006916574161045186
2015-04-29,1.166,1.1588,0.006213324128408582
2015-05-04,1.16,1.1622,-0.0018929616245052516
2015-05-05,1.165,1.1569,0.007001469444204433
2015-05-06,1.152,1.1607,-0.007495476867407702
2015-05-07,1.15,1.1768,-0.02277362338545219
2015-05-11,1.163,1.1677,-0.004025006422882504
2015-05-12,1.162,1.167,-0.004284490145672781
2015-05-13,1.159,1.1791,-0.017046900178101954
2015-05-14,1.155,1.1799,-0.02110348334604617
2015-05-18,1.163,1.1832,-0.017072346179851206
2015-05-19,1.169,1.1827,-0.011583664496491064
2015-05-20,1.168,1.1858,-0.015010963062911165
2015-05-21,1.166,1.183,-0.014370245139476046
2015-05-25,1.17,1.1726,-0.0022172949002218223
2015-05-26,1.17,1.1839,-0.011740856491257778
2015-05-27,1.164,1.1827,-0.015811279276232493
2015-05-28,1.168,1.1751,-0.00604203897540645
2015-06-01,1.163,1.1769,-0.011810689098479044
2015-06-02,1.164,1.1792,-0.012890094979647326
2015-06-03,1.158,1.1692,-0.009579199452617204
2015-06-04,1.165,1.1677,-0.0023122377322941645
2015-06-08,1.164,1.1613,0.002324980625161288
2015-06-09,1.156,1.1752,-0.016337644656228778
2015-06-10,1.16,1.1773,-0.014694640278603677
2015-06-11,1.167,1.1693,-0.001966988796715974
2015-06-15,1.157,1.1703,-0.011364607365632606
2015-06-16,1.154,1.1725,-0.015778251599147253
2015-06-17,1.154,1.1836,-0.025008448800270422
2015-06-18,1.155,1.1768,-0.018524813052345324
2015-06-23,1.166,1.1771,-0.009429954974088939
2015-06-24,1.17,1.1737,-0.0031524239584220792
2015-06-25,1.164,1.1732,-0.007841800204568816
2015-06-29,1.159,1.1517,0.006338456195189801
2015-06-30,1.141,1.1601,-0.016464097922592735
2015-07-01,1.144,1.16,-0.01379310344827589
2015-07-06,1.146,1.1625,-0.014193548387096966
2015-07-07,1.143,1.1437,-0.0006120486141469872
2015-07-08,1.119,1.1457,-0.02330452998167054
2015-07-09,1.118,1.1599,-0.0361238037761874
2015-07-13,1.134,1.1819,-0.04052796344868437
2015-07-14,1.157,1.182,-0.021150592216581998
2015-07-15,1.165,1.1916,-0.022322927156763983
2015-07-16,1.159,1.1932,-0.0286624203821656
2015-07-20,1.174,1.1895,-0.013030685161832811
2015-07-21,1.182,1.1861,-0.003456706854396807
2015-07-22,1.175,1.1795,-0.0038151759220007575
2015-07-23,1.18,1.1668,0.011312992800822652
2015-07-27,1.151,1.1738,-0.019424092690407124
2015-07-28,1.152,1.1825,-0.02579281183932358
2015-07-29,1.165,1.1829,-0.015132301969735473
2015-07-30,1.176,1.1803,-0.003643141574176001
2015-08-03,1.175,1.1742,0.0006813149378301908
2015-08-04,1.17,1.1785,-0.007212558336869068
2015-08-05,1.171,1.1696,0.001196990424076727
2015-08-06,1.175,1.1661,0.007632278535288695
2015-08-10,1.168,1.1906,-0.01898202586930975
2015-08-11,1.2,1.2107,-0.008837862393656692
2015-08-12,1.2,1.2224,-0.018324607329842868
2015-08-13,1.211,1.2265,-0.012637586628617914
2015-08-17,1.225,1.2297,-0.003822070423680546
2015-08-18,1.231,1.2194,0.009512875184517045
2015-08-19,1.226,1.1925,0.028092243186582877
2015-08-20,1.216,1.1543,0.05345230875855478
2015-08-24,1.124,1.0963,0.02526680653105906
2015-08-25,1.11,1.1399,-0.02623037108518278
2015-08-26,1.113,1.1682,-0.04725218284540311
2015-08-27,1.142,1.1672,-0.02159013022618239
2015-08-31,1.157,1.1196,0.03340478742408015
2015-09-01,1.138,1.1377,0.0002636899006767113
2015-09-07,1.13,1.1499,-0.017305852682842016
2015-09-08,1.138,1.134,0.003527336860670305
2015-09-09,1.152,1.1423,0.008491639674341078
2015-09-10,1.137,1.1468,-0.008545517963027605
2015-09-14,1.147,1.1557,-0.007527905165700344
2015-09-15,1.14,1.1665,-0.022717531075868158
2015-09-16,1.153,1.1627,-0.008342650726756773
2015-09-17,1.164,1.1431,0.018283614731869458
2015-09-21,1.141,1.136,0.004401408450704247
2015-09-22,1.148,1.1345,0.011899515204935929
2015-09-23,1.134,1.131,0.0026525198938991412
2015-09-24,1.133,1.1304,0.002300070771408258
2015-09-28,1.128,1.101,0.02452316076294281
2015-09-29,1.097,1.1211,-0.021496744269021484
2015-10-08,1.15,1.1744,-0.020776566757493398
2015-10-12,1.166,1.163,0.002579535683576939
2015-10-13,1.163,1.1607,0.0019815628500041704
2015-10-14,1.158,1.178,-0.01697792869269954
2015-10-15,1.159,1.1839,-0.021032181772109082
2015-10-19,1.173,1.1856,-0.010627530364372473
2015-10-20,1.178,1.1762,0.0015303519809557464
2015-10-21,1.174,1.1964,-0.018722835172183205
2015-10-22,1.171,1.2112,-0.033190224570673776
2015-10-26,1.199,1.2038,-0.003987373317826837
2015-10-27,1.201,1.2189,-0.014685372056772561
2015-10-28,1.2,1.2195,-0.01599015990159902
2015-10-29,1.211,1.2117,-0.0005777007510109344
2015-11-02,1.205,1.2257,-0.016888308721546785
2015-11-03,1.219,1.2223,-0.0026998281927512746
2015-11-04,1.221,1.2218,-0.0006547716483875643
2015-11-05,1.22,1.223,-0.0024529844644318732
2015-11-09,1.221,1.2159,0.004194423883543186
2015-11-10,1.209,1.2121,-0.002557544757033181
2015-11-11,1.209,1.1955,0.01129234629861986
2015-11-12,1.21,1.1826,0.02316928800947049
2015-11-16,1.179,1.2006,-0.01799100449775104
2015-11-17,1.202,1.2209,-0.015480383323777658
2015-11-18,1.196,1.2195,-0.01927019270192709
2015-11-19,1.219,1.2241,-0.004166326280532595
2015-11-23,1.225,1.226,-0.0008156606851549286
2015-11-24,1.223,1.2257,-0.0022028228767234648
2015-11-26,1.225,1.2273,-0.0018740324289089338
2015-11-30,1.23,1.2357,-0.004612770089827634
2015-12-01,1.228,1.2223,0.004663339605661454
2015-12-02,1.237,1.2052,0.026385662130766763
2015-12-03,1.225,1.2273,-0.0018740324289089338
2015-12-07,1.227,1.215,0.009876543209876631
2015-12-08,1.221,1.2067,0.01185050136736554
2015-12-09,1.218,1.2113,0.005531247420127006
2015-12-10,1.212,1.1902,0.018316249369853876
2015-12-14,1.198,1.2122,-0.011714238574492608
2015-12-15,1.203,1.231,-0.022745735174654724
2015-12-16,1.212,1.2149,-0.0023870277389086425
2015-12-17,1.227,1.1944,0.027294038847957225
2015-12-21,1.201,1.2135,-0.010300782859497315
2015-12-22,1.207,1.2281,-0.017181011318296524
2015-12-23,1.211,1.2266,-0.012718082504483808
2015-12-28,1.223,1.239,-0.012913640032284124
2015-12-29,1.225,1.2307,-0.004631510522466686
2015-12-30,1.233,1.2199,0.010738585129928868
2016-01-04,1.227,1.2081,0.015644400297988748
2016-01-05,1.211,1.1952,0.013219544846050812
2016-01-06,1.214,1.1725,0.035394456289978615
2016-01-07,1.202,1.1596,0.03656433252845814
2016-01-11,1.173,1.1692,0.0032500855285666486
2016-01-12,1.179,1.1406,0.033666491320357705
2016-01-13,1.18,1.1594,0.01776781093669144
2016-01-14,1.164,1.1349,0.02564102564102555
2016-01-18,1.163,1.1345,0.02512119876597607
2016-01-19,1.179,1.1212,0.05155190866928305
2016-01-20,1.158,1.127,0.027506654835847355
2016-01-21,1.146,1.1495,-0.0030448020878642845
2016-01-25,1.162,1.1469,0.013165925538407786
2016-01-26,1.136,1.1343,0.0014987216785680157
2016-01-27,1.15,1.1404,0.008418098912662098
2016-01-28,1.14,1.1683,-0.02422323033467433
2016-02-01,1.166,1.146,0.017452006980802848
2016-02-02,1.167,1.152,0.013020833333333481
2016-02-03,1.165,1.152,0.011284722222222321
2016-02-04,1.198,1.1293,0.06083414504560336
2016-02-15,1.181,1.1361,0.0395211689111874
2016-02-16,1.187,1.1568,0.02610650069156284
2016-02-17,1.179,1.15,0.025217391304347858
2016-02-18,1.18,1.1506,0.02555188597253588
2016-02-22,1.175,1.1541,0.018109349276492548
2016-02-23,1.178,1.1599,0.015604793516682536
2016-02-24,1.17,1.1735,-0.0029825308904986025
2016-02-25,1.17,1.1716,-0.0013656538067600144
2016-02-29,1.187,1.1908,-0.0031911320120927567
2016-03-01,1.184,1.1975,-0.011273486430062651
2016-03-02,1.205,1.2003,0.0039156877447306115
2016-03-03,1.204,1.202,0.0016638935108153063
2016-03-07,1.211,1.1854,0.02159608570946525
2016-03-08,1.203,1.1926,0.008720442730169253
2016-03-09,1.195,1.1932,0.0015085484411665462
2016-03-10,1.196,1.2088,-0.010589013898080868
2016-03-14,1.212,1.2082,0.0031451746399602243
2016-03-15,1.207,1.2167,-0.007972384318237657
2016-03-16,1.207,1.2208,-0.011304062909567536
2016-03-17,1.212,1.2199,-0.006475940650873091
2016-03-21,1.223,1.2266,-0.0029349421164192036
2016-03-22,1.22,1.2181,0.001559806255644114
2016-03-23,1.221,1.2215,-0.00040933278755628244
2016-03-28,1.209,1.2312,-0.01803118908382062
2016-03-29,1.207,1.2326,-0.02076910595489201
2016-03-30,1.217,1.2257,-0.007097984824997905
2016-03-31,1.217,1.233,-0.012976480129764822
2016-04-05,1.22,1.233,-0.010543390105434036
2016-04-06,1.218,1.2173,0.0005750431282345314
2016-04-07,1.224,1.2211,0.0023749078699533133
2016-04-11,1.224,1.2272,-0.0026075619295958807
2016-04-12,1.221,1.2392,-0.014686894770819858
2016-04-13,1.225,1.2452,-0.016222293607452642
2016-04-14,1.233,1.2443,-0.00908141123523254
2016-04-18,1.231,1.2521,-0.01685168916220736
2016-04-19,1.239,1.2508,-0.00943396226415083
2016-04-20,1.241,1.2485,-0.006007208650380291
2016-04-21,1.25,1.2504,-0.0003198976327575265
2016-04-25,1.241,1.2501,-0.007279417646588127
2016-04-26,1.248,1.2513,-0.002637257252457559
2016-04-27,1.251,1.2421,0.007165284598663391
2016-04-28,1.255,1.2288,0.02132161458333326
2016-05-03,1.245,1.2271,0.014587238203895403
2016-05-04,1.232,1.2304,0.0013003901170351995
2016-05-05,1.226,1.2358,-0.007930085774397133
2016-05-09,1.25,1.2525,-0.001996007984031878
2016-05-10,1.246,1.2407,0.0042717820585154165
2016-05-11,1.256,1.2358,0.01634568700436967
2016-05-12,1.25,1.2308,0.015599610009749743
2016-05-16,1.235,1.2306,0.0035754916300991813
2016-05-17,1.241,1.2312,0.007959714100064907
2016-05-18,1.231,1.2326,-0.0012980691221806673
2016-05-19,1.232,1.2397,-0.006211180124223614
2016-05-23,1.236,1.253,-0.013567438148443633
2016-05-24,1.232,1.2659,-0.026779366458646092
2016-05-25,1.247,1.2632,-0.01282457251424951
2016-05-26,1.254,1.2675,-0.010650887573964596
2016-05-30,1.279,1.2718,0.005661267494889044
2016-05-31,1.282,1.2754,0.005174847106790059
2016-06-01,1.279,1.2752,0.0029799247176913735
2016-06-02,1.277,1.2735,0.002748331370239443
2016-06-06,1.266,1.2778,-0.009234622006573878
2016-06-07,1.27,1.2817,-0.009128501209331397
2016-06-13,1.258,1.2592,-0.000952986022871749
2016-06-14,1.259,1.2609,-0.0015068601792370684
2016-06-15,1.265,1.26,0.003968253968253954
2016-06-16,1.262,1.2568,0.0041374920432846185
2016-06-20,1.275,1.2647,0.008144223926622951
2016-06-21,1.275,1.2678,0.0056791292001892035
2016-06-22,1.269,1.2795,-0.008206330597889888
2016-06-23,1.272,1.2355,0.029542695265074803
2016-06-27,1.26,1.2489,0.008887821282728803
2016-06-28,1.256,1.2665,-0.008290564547966839
2016-06-29,1.264,1.2832,-0.014962593516209433
2016-06-30,1.285,1.2894,-0.003412439894524777
2016-07-04,1.283,1.2824,0.00046787273861514933
2016-07-05,1.282,1.2945,-0.009656237929702605
2016-07-06,1.283,1.2928,-0.007580445544554504
2016-07-07,1.293,1.3129,-0.01515728539873562
2016-07-11,1.319,1.3284,-0.00707618187292991
2016-07-12,1.333,1.3275,0.004143126177024614
2016-07-13,1.342,1.3335,0.00637420322459703
2016-07-14,1.337,1.3314,0.004206098843322792
2016-07-18,1.348,1.3359,0.009057564188936329
2016-07-19,1.365,1.3412,0.017745302713987554
2016-07-20,1.361,1.3348,0.019628408750374637
2016-07-21,1.391,1.3368,0.0405445840813885
2016-07-25,1.396,1.3352,0.04553624925104849
2016-07-26,1.4,1.3315,0.051445737889598275
2016-07-27,1.392,1.3322,0.04488815493169174
2016-07-28,1.381,1.3327,0.03624221505214975
2016-08-01,1.409,1.3212,0.06645473811686364
2016-08-02,1.42,1.3205,0.0753502461188944
2016-08-03,1.395,1.326,0.05203619909502266
2016-08-04,1.39,1.3366,0.03995211731258408
2016-08-08,1.404,1.3396,0.048074051955807606
2016-08-09,1.404,1.3349,0.05176417709191705
2016-08-10,1.4,1.3358,0.04806108698907008
2016-08-11,1.394,1.3405,0.03991048116374474
2016-08-15,1.39,1.3324,0.04323026118282791
2016-08-16,1.386,1.3302,0.04194857916102834
2016-08-17,1.374,1.3374,0.027366532077164774
2016-08-18,1.376,1.3343,0.031252342052012105
2016-08-22,1.38,1.3435,0.02716784518049864
2016-08-23,1.38,1.3333,0.03502587564689108
2016-08-24,1.387,1.3351,0.038873492622275574
2016-08-25,1.384,1.3307,0.04005410686105049
2016-08-29,1.382,1.3415,0.030190085724934868
2016-08-30,1.398,1.3404,0.04297224709042058
2016-08-31,1.405,1.3378,0.05023172372551943
2016-09-01,1.401,1.3423,0.04373090963271986
2016-09-05,1.419,1.3444,0.05548943766736092
2016-09-06,1.445,1.3421,0.0766708889054466
2016-09-07,1.451,1.3406,0.08235118603610325
2016-09-08,1.449,1.3091,0.10686731342143463
2016-09-12,1.404,1.3099,0.07183754485075178
2016-09-13,1.417,1.3122,0.07986587410455726
2016-09-19,1.424,1.3151,0.08280739107292212
2016-09-20,1.423,1.3321,0.06823812026124165
2016-09-21,1.441,1.336,0.07859281437125754
2016-09-22,1.453,1.3314,0.09133243202643837
2016-09-26,1.447,1.328,0.08960843373493965
2016-09-27,1.446,1.3359,0.08241634852908142
2016-09-28,1.445,1.324,0.09138972809667667
2016-09-29,1.435,1.3359,0.07418219926641223
2016-10-10,1.464,1.3231,0.10649232862217528
2016-10-11,1.477,1.3276,0.11253389575173256
2016-10-12,1.477,1.3242,0.11539042440718927
2016-10-13,1.508,1.3218,0.14086851263428657
2016-10-17,1.506,1.3285,0.1336093338351525
2016-10-18,1.507,1.3317,0.13163625441165405
2016-10-19,1.51,1.3297,0.13559449499887188
2016-10-20,1.512,1.3343,0.1331784456269205
2016-10-24,1.516,1.339,0.13218820014936528
2016-10-25,1.521,1.3359,0.13855827532000875
2016-10-26,1.52,1.3324,0.1407985589912939
2016-10-27,1.511,1.3308,0.13540727382025852
2016-10-31,1.51,1.3189,0.14489347183258783
2016-11-01,1.513,1.3073,0.15734720416124848
2016-11-02,1.505,1.3006,0.1571582346609257
2016-11-03,1.498,1.2989,0.15328354761721452
2016-11-07,1.505,1.339,0.1239731142643763
2016-11-08,1.515,1.3542,0.11874169251218425
2016-11-09,1.471,1.3581,0.08313084456225606
2016-11-10,1.503,1.3606,0.10465970895193277
2016-11-14,1.495,1.3785,0.08451215088864705
2016-11-15,1.499,1.3785,0.08741385564018866
2016-11-16,1.539,1.387,0.1095890410958904
2016-11-17,1.549,1.386,0.11760461760461771
2016-11-21,1.558,1.3989,0.11373221817142043
2016-11-22,1.579,1.4025,0.12584670231729045
2016-11-24,1.666,1.4132,0.17888480045287292
2016-11-28,1.666,1.4023,0.18804820651786347
2016-11-29,1.644,1.3983,0.17571336623042244
2016-11-30,1.666,1.3953,0.19400845696266034
2016-12-01,1.683,1.3925,0.2086175942549371
2016-12-05,1.735,1.4008,0.23857795545402638
2016-12-06,1.779,1.4241,0.2492100273857174
2016-12-07,1.83,1.4259,0.2833999579213129
2016-12-08,1.8,1.4393,0.2506079344125616
2016-12-12,1.798,1.4463,0.24317223259351461
2016-12-13,1.872,1.4366,0.30307670889600447
2016-12-14,1.842,1.4475,0.27253886010362693
2016-12-15,1.795,1.4494,0.23844349385952812
2016-12-19,1.876,1.4568,0.28775398132894003
2016-12-20,1.897,1.4537,0.30494599986242
2016-12-21,1.982,1.45,0.36689655172413804
2016-12-22,1.97,1.4524,0.35637565408978245
2016-12-26,1.911,1.4553,0.31313131313131315
2016-12-27,1.84,1.4441,0.2741499896129078
2016-12-28,1.677,1.4436,0.16167913549459678
2016-12-29,1.615,1.4344,0.12590630228667044
2016-12-30,1.577,1.4343,0.09949104092588734
2017-01-03,1.451,1.4568,-0.003981328940142803
2017-01-04,1.462,1.4513,0.0073727003376282685
