ym,EP~log_mv,EP~amt20,EP~pb_inv,EP~roe_ttm,BP~log_mv,BP~amt20,BP~pb_inv,BP~roe_ttm,DP~log_mv,DP~amt20,DP~pb_inv,DP~roe_ttm,SP~log_mv,SP~amt20,SP~pb_inv,SP~roe_ttm,EP_stab~log_mv,EP_stab~amt20,EP_stab~pb_inv,EP_stab~roe_ttm,EP_impr~log_mv,EP_impr~amt20,EP_impr~pb_inv,EP_impr~roe_ttm
2008-07,-0.16810183188279884,0.059301544930498794,-0.6077208392579456,0.6872175492139593,-0.4523634111373536,-0.2064989988893213,-1.0,-0.00024323867639274144,0.027597601313485216,0.0781381931277042,-0.3547060273947559,0.37382822520911935,-0.30579995109213753,-0.12646932289569562,-0.6770479899916648,0.26052944973337644,-0.09595269651295828,-0.04293228728294647,-0.3337095496587572,-0.036221684620352024,0.06939052683563067,0.19223567002657937,-0.17966837490526782,0.514894198730021
2008-08,-0.15890796588002853,0.10078709227969146,-0.551382063104182,0.7046049225008247,-0.45826046214778793,-0.2078145653718878,-0.9999999999999999,-0.0652785739606273,0.03558030753048208,0.10942288127992429,-0.34383639259094445,0.30795187211332153,-0.31645470367670575,-0.10905325268115357,-0.6753367504999388,0.2968300778092538,-0.08344833644487652,-0.023621047133539644,-0.3110260239364202,-0.02665126293773891,0.07758513668859651,0.19729920444984372,-0.15195684174174187,0.5449061542235057
2008-09,-0.16089597909170805,0.07152442990573206,-0.5412270936174511,0.7027950762134586,-0.47247004056295827,-0.251565446782966,-0.9999999999999999,-0.07175654330275401,0.03655897005227234,0.11201285241633331,-0.32455438993264174,0.31633793113716785,-0.3232834127456027,-0.15284964801724626,-0.6692012063402701,0.29587606789308984,-0.07565892174060986,-0.011211268112932125,-0.3010864903144654,-0.025009925289670724,0.09478969986753245,0.2353808882854864,-0.12714242490730243,0.5452671474230594
2008-10,-0.14441459379660984,0.11078479526958335,-0.4835486443464533,0.7563788849813287,-0.46013680502550375,-0.21460875508400454,-0.9999999999999999,-0.05392851389012866,0.044803358210221016,0.11604064672971898,-0.3243858049914476,0.30866127590375414,-0.3395924050576337,-0.11658357210400948,-0.6743562521262743,0.31640414779513004,-0.04361769938457849,0.009948807129028228,-0.22018981817287211,0.04481210243115191,0.1118204858107023,0.25272486773647773,-0.05787310673112842,0.5314163789843883
2008-11,-0.16500549854098667,0.1412489870251202,-0.49856467677031846,0.7678661351732026,-0.4507553942919966,-0.15771627959853263,-1.0,-0.019012796923164137,0.0651126807012573,0.16243664250858267,-0.3192266093426238,0.2866784056229996,-0.34666781686374754,-0.07539737192871775,-0.6817910782762145,0.3520807651665543,-0.038066871197526865,0.04391720952734747,-0.2191159294417668,0.053703234528805155,0.10270346058832988,0.26715825934113496,-0.07387460690178826,0.5326928223776594
2008-12,-0.15541597492739598,0.1656820496834106,-0.4867781632866963,0.761415287272235,-0.43562302056892643,-0.13828047248110253,-1.0,-0.044670332422220155,0.09927482838316759,0.184999183531202,-0.2985576584321899,0.2600061425652663,-0.33468910394849183,-0.04204300875585036,-0.6690819777324212,0.3402971395007663,-0.038358683777548246,0.02858652635689725,-0.2293548904853724,0.04839893290885069,0.11156845922934602,0.2454694829118772,-0.0786239751690978,0.5314059666381981
2009-01,-0.1570252623497119,0.25679258761158247,-0.48184989803518175,0.7646062697373255,-0.44252419003001503,-0.14505609240505368,-0.9999999999999999,-0.04178668180493292,0.11050628638117992,0.21593368932175608,-0.2901159478502675,0.2546101926266164,-0.34152230778306325,0.0032929981892786623,-0.672317552007849,0.3456272874173013,-0.0338728544591978,0.05283635801026048,-0.22627698641945065,0.047709321065234796,0.11894223550504396,0.2899857126333129,-0.06467977344720258,0.5344825521635931
2009-02,-0.17260858453007238,0.14319896014475772,-0.5038997586089836,0.7653236160427139,-0.44213416023481394,-0.17112646963924247,-1.0,-0.02883958802151189,0.09805907612825628,0.18962517082818564,-0.30572120863816543,0.2493516160165218,-0.34447770268152345,-0.0750467365149855,-0.6762109021488331,0.3493759757550899,-0.044334231861156315,0.03987199743039405,-0.24479830384660417,0.0478591171926802,0.11506173094422492,0.27245926451308566,-0.07000407947952277,0.5360795330357895
2009-03,-0.1905421923316307,0.12149595926615278,-0.5176146744534744,0.7696956301750112,-0.4457446987319027,-0.19164467026245322,-0.9999999999999999,-0.014411446700630676,0.09436461791072756,0.1574284432046659,-0.2989572038206053,0.23494225026328097,-0.3543764322433064,-0.10397765669779874,-0.6808979574240854,0.35824688614871514,-0.05456663067463077,0.015991676051845174,-0.2603028940247001,0.04992992913559029,0.10060524509510234,0.25382621108457637,-0.0854089046444713,0.5367520505909679
2009-04,-0.21210295197410672,0.08788792064125063,-0.5234790211421287,0.7439936008499098,-0.446272397013199,-0.11305341470133784,-1.0,0.06701445140398851,0.10020386536638594,0.17178028656620692,-0.3026327044430682,0.1744808254078195,-0.37807352229400576,-0.12579383755394075,-0.6804423850749867,0.32303641657139087,-0.028287880296896578,0.02839232883477466,-0.13133555777019779,0.10575542896775893,0.06506743011531045,0.1808409939005065,-0.038505745115236856,0.44493760325827253
2009-05,-0.21844513124757078,-0.0025263698212462785,-0.5332962891366143,0.7414577035155042,-0.4467458312524875,-0.15566910235604123,-1.0,0.06576857164455727,0.0198858778579793,0.0800699542989807,-0.33108688557384186,0.31263357893172744,-0.38144814551114303,-0.21891565580638922,-0.6828830571593197,0.3127727702984094,-0.0323709856155088,0.023215352855940195,-0.14193323864068252,0.10504333791149963,0.0487254092896117,0.13873765565961949,-0.0553286909859319,0.44321663892514135
2009-06,-0.2163168106729356,-0.0012510281481295763,-0.529424055913848,0.737597412206641,-0.44424253024668614,-0.15339516255641644,-1.0,0.04281307844781609,-0.03889072160928245,0.07085314795768655,-0.3760801387015843,0.42835932008456146,-0.3858380831961925,-0.20259421262735458,-0.6805748377398563,0.29402611236533577,-0.032615788837549634,0.014609322683825454,-0.1488782323265503,0.10097265674410552,0.0545218271180341,0.14468258178128907,-0.043471629141053576,0.44150324258302004
2009-07,-0.22686535994165108,0.010134034493506137,-0.5343700823649108,0.7377497564569468,-0.4618144654615087,-0.16049690571307668,-1.0,0.0476973069000053,-0.04455357456586221,0.1091057234451138,-0.41261527789381586,0.4756353158972905,-0.3955424928140654,-0.2304345671135871,-0.6759470580387751,0.2869951255541826,-0.0456694792038806,7.517573706079824e-05,-0.16376476384709418,0.10256794953940658,0.049961675056504326,0.1383965955659422,-0.0385700533092365,0.44194011376798864
2009-08,-0.19485997509529054,0.052727539209635785,-0.47005692911434427,0.8005897316093268,-0.4449218768811214,-0.11601264559052105,-0.9999999999999999,0.02217613173648077,-0.02301362909795384,0.14540131778019202,-0.4135244429197404,0.43944811674050516,-0.37860950344908273,-0.14012259382044234,-0.6052126012138241,0.3728813193579951,-0.026438982627492807,0.018023389070950777,-0.13356978900785343,0.2294744094974844,0.063346323220523,0.10339019846251912,0.02448145960811716,0.4786035078794315
2009-09,-0.18849435453723437,0.025871551370269565,-0.46317853516392576,0.7934451217080923,-0.44451588199771874,-0.15053611168924666,-1.0,0.005638679845373646,-0.02146418146173309,0.10993101465801773,-0.4113010115110702,0.4305504632218399,-0.37706717533311024,-0.14928993811495858,-0.5999815602610605,0.35468599333102896,-0.027006974249818894,0.009880213453991617,-0.1377143196214959,0.22694174673844336,0.07055048809691777,0.0787748600328398,0.03324994032311288,0.47684941998825014
2009-10,-0.18911111892853666,0.07086262128102358,-0.4512744190627386,0.7935269439692093,-0.4497575783484098,-0.1598206972736585,-1.0,0.005441248537227042,-0.023702019278785357,0.10833843297951157,-0.41070550861754807,0.4059529735711592,-0.3830358884031955,-0.1575251380336464,-0.6001808837856587,0.36672412756122114,-0.015075745706635287,-0.002036514185624943,-0.119619412399251,0.25951556868280534,0.05360379152284496,0.1095882404580783,0.10923876833770885,0.438962049595399
2009-11,-0.18363332085306383,0.009614438655005607,-0.45219970116523955,0.7939555536694178,-0.4367801359246911,-0.1460288329429427,-1.0,0.011400602522463853,-0.0147611954274699,0.08298162252064469,-0.41448959629244203,0.40834635324575724,-0.3751949198259882,-0.20576397619926895,-0.5965242789452057,0.37215660522115157,-0.011441254872782825,0.011746210733810755,-0.11751028506442429,0.25971618977728106,0.05592129844607182,0.07394890544478404,0.11102629221760088,0.4387661848490804
2009-12,-0.16376743594577237,0.0721446263866742,-0.43720028628301755,0.7988054519392612,-0.424306597609409,-0.1028352876411826,-1.0,0.0034818275039607658,-0.002253275570261807,0.13698050346125104,-0.40091161047926227,0.40726469742584825,-0.3541614878688839,-0.12025781473286817,-0.5787448100277091,0.3767159611758256,-0.0023113698015312313,0.01495148990018022,-0.1148658616820975,0.25920101507347376,0.06152882282023765,0.05343682090170146,0.11358247020593251,0.4397119772925558
2010-01,-0.16344147938567927,0.10192691668838595,-0.4357927482406365,0.8000423114671159,-0.41454200951347003,-0.0918397329765956,-1.0,0.010081529184308869,0.00634153938692274,0.16936668135272093,-0.3999920970171723,0.39615458609677995,-0.3486686808208377,-0.11050589946375274,-0.576183017541286,0.3842519005149208,0.006929907263623835,0.04710495219384209,-0.09620010893137429,0.25562358484361086,0.060432056287217116,0.05436511453532943,0.10931763247611925,0.43851265470735695
2010-02,-0.16837368613591536,0.04672804792787765,-0.44210839330646984,0.8057324014863575,-0.40825189834449194,-0.10793704042724528,-1.0,0.024013132655917833,0.011805710079888383,0.10166322715301984,-0.4058177640298115,0.388325939199681,-0.3509526469228962,-0.1444577154416851,-0.5816744754052273,0.39480742052287565,0.013895534736549323,0.07021608114170289,-0.08739027308513374,0.2598484865228863,0.0552175440534633,0.04991581943656521,0.10543974550819993,0.4398116467294689
2010-03,-0.1760128301353151,0.04158397120365568,-0.4460390801151819,0.8086788248274162,-0.3945846493416278,-0.09910877681189194,-0.9999999999999999,0.02917554567708131,0.014909716343793653,0.09596603022035809,-0.40611313096337004,0.3793789837777679,-0.3515166637690222,-0.14288683559340282,-0.580032485641903,0.403951417619885,0.010638227352199017,0.013924807293969534,-0.09820497163442937,0.2593058934136172,0.058116610709118034,0.02950741895696077,0.1063395593980702,0.442564439657256
2010-04,-0.21451115732609916,0.11944133406116406,-0.6544518211260788,0.7059675993616736,-0.43284344936105007,-0.09803756105847822,-0.9999999999999999,0.09420933660095422,0.040226455505452056,0.13754830079811903,-0.35459318126282796,0.2986464802961148,-0.3640297368788859,-0.05747644767856081,-0.7073259252387153,0.31672852049871236,0.00951523787524591,0.0018187376168526466,-0.0718023882968372,0.014752860581095524,0.02978359324885804,0.027064601434740956,0.09063096949586381,0.31020551027680926
2010-05,-0.2083763869817405,0.11284622019740238,-0.6516225861280741,0.698533728067063,-0.4204796879504243,-0.10469722505311022,-1.0,0.07517518887071432,0.0436085926654812,0.13871571023187784,-0.3236712710025329,0.3177098805777983,-0.35295962592340463,-0.05722178386346411,-0.702017700389361,0.31151986749293364,0.014502335312579516,-0.01604405254181542,-0.07729047908748231,0.009824737212926735,0.030750617399350116,0.025257981978521176,0.08700378891249683,0.3084665579000037
2010-06,-0.22493548820870912,0.15258982279170968,-0.6470847749138636,0.7024786571025525,-0.42293054156166027,-0.08669064542658408,-1.0,0.07050125680948233,-0.052965964125171364,0.16463993063156412,-0.3539468574072248,0.3572518497049675,-0.363091268948381,-0.05250986833760622,-0.6933872397774115,0.3144753884131455,0.012845049512396832,-0.04774541159717963,-0.08039646627293896,0.00730885555298233,0.030747363072644772,0.01495716044315064,0.08644531571339016,0.30951591047785154
2010-07,-0.2636836924127527,0.08422080159556876,-0.6516980374734481,0.7171275695305444,-0.4399256825250269,-0.1134610544600588,-1.0,0.09505174331101857,-0.07784379505367305,0.11516568878881446,-0.42174175695628063,0.44125428472798145,-0.39340704019082373,-0.0878517085223873,-0.6932797334681466,0.3473510689681743,0.008116398920895324,-0.07720260883198267,-0.09331024772072137,0.01409865757428843,0.030258154483828716,-0.017347195645832262,0.07822275242491729,0.31078143184373397
2010-08,-0.2764015010933046,0.022657075378188254,-0.6450087916506734,0.7016536641718812,-0.4337590958808437,-0.17167944364902973,-0.9999999999999999,0.08928832752124717,-0.08715508617171178,0.0778291504655346,-0.42188971539703085,0.40534858174815047,-0.4072160446715777,-0.15934577095164934,-0.6693265277597079,0.3668019522193548,-0.024383188094465193,-0.044126555183359645,-0.15030420635964228,-0.010688523801524578,0.021999325674611166,0.032953237669721566,0.007306002651915875,0.3458932663709398
2010-09,-0.30500932675328696,-0.05995926104505008,-0.6606475822128572,0.7064118029862564,-0.4520298553029367,-0.22203865828948818,-1.0,0.11435652699383382,-0.09270123181589032,0.03215212381495469,-0.4204358645747218,0.39155532102861146,-0.4304827423705717,-0.20537640975939855,-0.6805213830697192,0.3850924969425678,-0.027659113240688628,-0.06004756235428651,-0.15271085569589649,-0.021743404922562385,0.01895993110377968,0.01815491153956945,0.0034126140411323397,0.3440126387188767
2010-10,-0.32801076512104305,-0.02180107783437559,-0.6530302550929614,0.712774848208958,-0.47588579243616885,-0.21474008959041302,-0.9999999999999999,0.10879386320714379,-0.08277202671779704,0.07813876046822738,-0.39718193003947605,0.36458594312626613,-0.452185510633112,-0.2029106073110363,-0.6873210706956878,0.36684422518031146,-0.030692866103899395,-0.052267791811447424,-0.16148965951202307,-0.035225093280438345,-0.036813217130077694,0.0035535195804342824,-0.04288259012277435,0.35513464808458667
2010-11,-0.33049344185445884,-0.05113023868187933,-0.6433037437956076,0.7191346392202578,-0.45884804302800986,-0.22905137471079065,-1.0,0.09935817831615708,-0.05042877173883663,0.08385199148084344,-0.3660227770505391,0.3336624325467071,-0.4440659903080473,-0.2268233076495985,-0.6816956993268772,0.3751597119912106,-0.023710472583771434,-0.026733322874028072,-0.15655640884573285,-0.038979640778613184,-0.028074088876491418,0.00662972940265023,-0.042370872481692474,0.35381694659827795
2010-12,-0.3465927250885923,-0.013618163317188655,-0.6361735825255846,0.723566595752357,-0.46367016577702824,-0.22249809336364412,-1.0,0.09276723630985274,-0.023963143002383905,0.09320584952251426,-0.3271393107349021,0.2981131255896121,-0.4587650975742418,-0.1758008409647598,-0.6814503467722859,0.37910656121896397,-0.02898085382770412,-0.04048813122339581,-0.16587644415060435,-0.038858680915560086,-0.030516235260848956,0.04512454756331117,-0.04538875291963147,0.35437029260506564
2011-01,-0.3573304230277778,-0.004424924043785577,-0.6401850917690722,0.7362033686471334,-0.46608927203276274,-0.19137111201293375,-1.0,0.11034039141178,-0.011611181434093,0.09641131903131533,-0.3050543269124739,0.2748124346474108,-0.46660647184968557,-0.15758797422339516,-0.6822727653868534,0.3929479139811067,-0.028076920649232957,-0.01862491043100032,-0.1642101585745056,-0.04198466165815869,-0.026496685313266623,0.058124698178818546,-0.04404403106647382,0.3553289561280245
2011-02,-0.36908341130069977,-0.06810657734433129,-0.6502611423906001,0.7388615123146279,-0.4704785256796022,-0.21585454570581675,-0.9999999999999999,0.12392515015681635,0.002460193164983914,0.07201938230845913,-0.29025678706088665,0.25778204068412613,-0.47018301954069563,-0.2085118058810198,-0.694337994802526,0.40091763430898875,-0.03115190750866546,-0.03562285326499695,-0.16577625823559997,-0.040106662568220736,-0.03393380895058878,0.02048257872340484,-0.05180591400497147,0.3543083778875517
2011-03,-0.39843681866589037,-0.1605677091359052,-0.6608480173395107,0.747471277372314,-0.48191449930129976,-0.25225027246768367,-0.9999999999999999,0.14190539172130476,0.022437476512629544,0.06537556114973529,-0.2504172419636584,0.2327473954835769,-0.4903626567210801,-0.26461682495169014,-0.6974167714511766,0.41057504414718166,-0.036979152410840606,-0.03713934818131056,-0.17102161655296316,-0.03719038505197497,-0.04173605479351452,0.019138460663564807,-0.054822069871599585,0.35474039106482363
2011-04,-0.41643844044826117,-0.21765381776298098,-0.7910628549943269,0.5429704859120957,-0.5752098913319149,-0.3518758042663828,-1.0,0.028820091493007797,-0.014120773625269839,0.028463693974878974,-0.26769264837970796,0.25683874434072845,-0.4745024737981822,-0.24946901370450322,-0.7361701393980751,0.21710318700788284,0.09574737379440369,0.07089865829172988,-0.00141995573078678,-0.02302373907456698,0.10813341555514003,0.16877089243722102,-0.06340687466496481,0.38048554130924844
2011-05,-0.40140329301547867,-0.21289272025803282,-0.7809030217238907,0.5576041427303825,-0.5623254757636297,-0.33575049183613653,-1.0,0.030837787137881986,-0.1531595252935063,-0.10689029566500022,-0.3772939657156871,0.2966327130540513,-0.4557157321259294,-0.2131938388410526,-0.7216409924029858,0.23065837182841015,0.08761046250108356,0.04047716966539078,-0.014830383349352787,-0.026252900710848667,0.10401303605856647,0.14364222914623967,-0.07820665584652256,0.37856535150541265
2011-06,-0.40411767937223214,-0.18222920091230468,-0.7762645280888132,0.5690697651538799,-0.5584823570281485,-0.32581158425717227,-0.9999999999999999,0.035951153798855856,-0.22365297720555977,-0.1317920827769277,-0.48513771349649243,0.3355222888630344,-0.4546578469028349,-0.19976297267644563,-0.7163913116375913,0.24480716521133528,0.08118759126101861,0.0062753971845589855,-0.0314118746047282,-0.0230748516115721,0.10466091109128851,0.11406161671700589,-0.08308416290015815,0.377804508290639
2011-07,-0.4137175323817606,-0.16716148498136513,-0.7752696920995252,0.5804582269286955,-0.553807695078593,-0.3305423253426417,-1.0,0.04523201321684695,-0.24037667287397013,-0.1109024376798924,-0.5078204962914653,0.37211463318739985,-0.4602369275063625,-0.208084011364624,-0.7139720915740654,0.2673314381145801,0.07811726493755078,0.002737525630345944,-0.03157463578557368,-0.020970170341019535,0.11067346767377649,0.11176083536651668,-0.08461160099524946,0.37597658348829016
2011-08,-0.4219917600544963,-0.07003230740217571,-0.7570509013254932,0.591489464542783,-0.5527406366745741,-0.25486979863595277,-0.9999999999999998,0.01737145723656187,-0.21758973090048264,-0.04433491938076038,-0.4955754480086241,0.31532325108193876,-0.4729910938946623,-0.19786657225816662,-0.7137533304300333,0.2800204395137116,0.14706160649000644,0.020862277252877304,-0.03371219458187334,0.044918131691586066,0.21093555228763464,0.16734093744364756,-0.008708273785815865,0.4302535268592663
2011-09,-0.4348091752051682,-0.17777355297310868,-0.7568915477941693,0.5992960386577849,-0.5549373277960863,-0.3046640606840458,-1.0,0.024218880104299706,-0.21615112213886523,-0.11943694305711687,-0.4819891366086288,0.3085573451664829,-0.47380023232739976,-0.23387290627170726,-0.7058813604027512,0.28781996214790284,0.15284973535126645,0.029968565788157764,-0.02901309541859023,0.045906477025467386,0.2124764735471004,0.13615788346470437,-0.010354294985888713,0.4310806372598106
2011-10,-0.4310964617408571,-0.08472632314769535,-0.7305885604658966,0.6204739241301688,-0.5496093316260178,-0.2495965528009649,-1.0,0.017001416333406523,-0.19131284744280302,-0.03316746622742827,-0.4708350787014744,0.25572458893427974,-0.4818567633969552,-0.20503382050489183,-0.7006265679539264,0.2826046094183622,0.16125476040903416,0.022898191510918837,-0.0011490433785599284,0.0011524711308627785,0.17237021337424172,0.1418004447443745,0.04212492573918429,0.4195440472580994
2011-11,-0.4412374296356974,-0.05227310313154992,-0.7264787122673959,0.6319183682130567,-0.5365410069907469,-0.21616476275546292,-0.9999999999999998,0.020822556737452938,-0.16242648018033287,0.012767105548524121,-0.46235805686550574,0.23162177156037314,-0.48275149259676736,-0.19508579365501663,-0.7008348098416226,0.29705075920836377,0.16844980057731268,-0.005358821548467713,0.0021582546465954235,0.001385530450256465,0.1732095801701769,0.09361216634154547,0.03724096956486749,0.41715813687628395
2011-12,-0.4540454000357492,-0.05430285269949713,-0.7139833335368286,0.6303076530826627,-0.5519765817935088,-0.24220911608145806,-1.0,0.005940973645235984,-0.13316069890401222,0.008653442877108787,-0.41800240134757094,0.19758525399644855,-0.49875838926624283,-0.2047672269745258,-0.6971198354503031,0.2957939001784416,0.16974793256192652,0.012237372205942844,0.014520444135488598,-0.001396889690141512,0.18266912689182926,0.12429212857306797,0.057779355071088376,0.4161156907344166
2012-01,-0.47577666000904173,-0.03417989243858188,-0.7235729021564069,0.630737941348448,-0.5701698349891922,-0.23728535179943527,-0.9999999999999998,0.016603946454472357,-0.13454176742768675,0.02673734792262163,-0.40626279726897285,0.18881944302352202,-0.5200245259837881,-0.19500581386398647,-0.7018772021438959,0.30215978737828836,0.16760316651148485,0.03767949310402133,0.017214133622735467,0.000603348155753633,0.1884324489104794,0.185122877864713,0.07253418696752831,0.41501721622770754
2012-02,-0.4826393455481884,-0.08014795565766673,-0.725931503444881,0.6361786987429131,-0.5606220579850085,-0.2542332115233757,-1.0,0.024798555314527602,-0.11108578821995838,-0.0018424790333779698,-0.3885017650041164,0.1684271267769181,-0.5206262156737399,-0.22496606382131978,-0.7056675902432027,0.30991141498103486,0.16717981340161703,0.0342166277595834,0.009804674750602668,0.0007802326560313396,0.1881761941235086,0.16658262424032635,0.0684338425986313,0.4174101448126431
2012-03,-0.48844544816044466,-0.07348381533704876,-0.7242238878120405,0.638085395578977,-0.5600957724412855,-0.2639485977424774,-1.0,0.026504808188771913,-0.08536041944541371,0.008354000391288703,-0.35888419268497745,0.1331770783748811,-0.5227269798046588,-0.21490109745377864,-0.7068242957617001,0.3174497194173557,0.17597657289574567,0.044766846343430367,0.01867938895287691,-0.0013755077279573528,0.18878908792597526,0.15646994979565612,0.06307119792477536,0.4163394902008581
2012-04,-0.48241894918117206,-0.16302846225838616,-0.7630260164616359,0.515836181938798,-0.6508871839577122,-0.3433341091022337,-1.0,-0.04612445608172949,-0.061927891200545905,-0.012129552073666281,-0.32292119794571855,0.08653268840862208,-0.5401745178809294,-0.3110744247598396,-0.735659116123664,0.17447903990108396,0.28085472260901606,0.16322199018905487,0.15850822537184417,0.1744501081695542,0.22616705891067723,0.2121893243543621,0.17483985107322017,0.4061742580954752
2012-05,-0.4682479196321155,-0.12331970162800954,-0.7503743155348119,0.5273107121776873,-0.6345940100246322,-0.32315756626221304,-1.0,-0.04982550934328743,-0.14136662793128665,-0.047171336145384435,-0.3746757205372907,0.169536559740897,-0.5139208908639991,-0.2619285072909593,-0.7210755330619287,0.18752431838806102,0.2764051750271706,0.14933781937775006,0.14923416648790136,0.17251884769356143,0.22950626681817254,0.2026821369769422,0.1799276926658387,0.39975186533315715
2012-06,-0.4465423577420395,-0.008605033909961987,-0.7365097935299795,0.5322482965347581,-0.6151406175686589,-0.20719337967017487,-1.0,-0.06538028901123309,-0.26577396570814465,-0.027827789319524447,-0.48045296682637173,0.24744229308423935,-0.49297847122637606,-0.20403147925046558,-0.7068234346992751,0.18710204785842893,0.2823211110176899,0.09148089165803291,0.1509211423400615,0.17076359977781602,0.2373895794851996,0.15640831364629504,0.18497768535084647,0.39969116698585383
2012-07,-0.45485606102692566,0.008514703301706224,-0.7286315005054332,0.5354277678452607,-0.6260249909310822,-0.21228881444021672,-1.0,-0.06948125850782376,-0.3122182685772003,0.0009493096801254314,-0.5482258720820774,0.33136606740658753,-0.5054629487984535,-0.2030611984161388,-0.7053947362362258,0.19130033866754656,0.2849706125257387,0.0846425585680763,0.1605935774777996,0.17225707165546353,0.24099962178471632,0.15389903515802647,0.19193813245046856,0.3997118173089897
2012-08,-0.43847736252716685,-0.0039571892300982025,-0.6917466830918336,0.5990136861453961,-0.6069609566509531,-0.23770335559178477,-1.0,-0.053156350263364356,-0.29211172082510284,-0.028288847406732348,-0.5425666545130251,0.3232573008025619,-0.5062193533542528,-0.18625763578503612,-0.7096105122208827,0.2013223811355064,0.3008745053767629,0.060363652128731835,0.147305548442864,0.24114833621403492,0.2701761626159733,0.18962691244356206,0.24571628547249072,0.3914716188010505
2012-09,-0.45127200501395526,-0.009369332670055809,-0.6898765677337638,0.6059112058613292,-0.608286472814172,-0.21206705979888968,-1.0,-0.04877569979406894,-0.30362489280379135,-0.007950050622134738,-0.5442202844308114,0.32691608443035636,-0.513124136033491,-0.16932168148531487,-0.7107445023532702,0.20882893196492355,0.30273977379303124,0.07072071569439435,0.1472625649346732,0.23725014876479353,0.2702401322521418,0.1759425331908807,0.24812900765854334,0.39278589086555005
2012-10,-0.4483993395527923,-0.0929131388807766,-0.6598269798954923,0.6387451830643546,-0.6062765158216838,-0.27022197913965823,-1.0,-0.04152987025786914,-0.3048592527757414,-0.09329526171592296,-0.5464346269736856,0.31357898496571823,-0.5213788132092583,-0.20413976485529214,-0.7175244760283288,0.21551979368519256,0.2754874746142784,0.08025156514853285,0.14295256837585033,0.26701747560042,0.20687347932213285,0.1557621040132839,0.27385867418325255,0.36539727737375466
2012-11,-0.4661648132646202,-0.039415320285018735,-0.660838706399317,0.6412681183789747,-0.6201045537212071,-0.25131318101480005,-0.9999999999999998,-0.041673094701001896,-0.3138982937376936,-0.06527381122781394,-0.542967055531724,0.3062981100288046,-0.5358220169453507,-0.19385815187842453,-0.7172754840732758,0.21609234424958046,0.2658684021234714,0.11187535248829375,0.143669410833222,0.26956768200289405,0.20520995926865235,0.17008743633638604,0.2774950285129119,0.3671243744160266
2012-12,-0.4643595521563096,0.006976557395576795,-0.6483223386754919,0.6415281249813667,-0.6162909684988805,-0.22771783014577343,-1.0,-0.05521596494616623,-0.30220938030207944,-0.02373707430860102,-0.5337163002211073,0.29119596783154655,-0.5319406175087193,-0.1658579965441059,-0.713629904648499,0.21071871639600975,0.25914477106895634,0.11591223436466297,0.13431043177403407,0.27207478365434407,0.20384637853482637,0.15650774180801208,0.27737134352778375,0.36879828587514113
2013-01,-0.4701158508515218,-0.02002030509018135,-0.6483814416120484,0.6485317516480283,-0.6189892835734252,-0.26507061551345457,-1.0,-0.048691741832517614,-0.28574899985336843,-0.04588205391261657,-0.5197111352592058,0.2746008356920726,-0.5367166508059334,-0.225152485251294,-0.7153336503295435,0.22439849960955352,0.2585910330864874,0.12197806054494417,0.13130253145182938,0.267239357996138,0.20425869100024738,0.18503533364674507,0.27244303619636717,0.3668265240248986
2013-02,-0.46304113651026374,-0.013189679796581243,-0.6401640547887809,0.6523598094620363,-0.6048817190159703,-0.26198200715596237,-0.9999999999999998,-0.05403605958122846,-0.25844846730093446,-0.0021489756110220095,-0.5043062063142117,0.2552400826300646,-0.5265347395466662,-0.21653060804454363,-0.7112049490509861,0.22913029208539729,0.25848408096229875,0.14191673055797427,0.12555826150802635,0.26794132824452294,0.2053403655598184,0.1736475367300177,0.26750763916022297,0.36680928575270405
2013-03,-0.46429425559254217,-0.06769281029832772,-0.6407784275066173,0.6546579300815236,-0.5969327387185507,-0.3049616966745412,-1.0,-0.05203273812306872,-0.23103499837745595,-0.023051219196254028,-0.4770341564144209,0.23667892530912094,-0.5237290202690247,-0.23952575988780891,-0.7152719194254707,0.2302138747547323,0.2591795541234659,0.11957458933874524,0.12011840055954713,0.2687764733748082,0.2014168084061334,0.15930293369324539,0.26608499858963347,0.3648154866312443
2013-04,-0.41866680451409305,-0.0005351707364310999,-0.6791898292995189,0.5747147649485983,-0.6443926080207771,-0.2877656252585545,-1.0,-0.03251548574837914,-0.17676879821418046,-0.026286346437707157,-0.43272400919622606,0.17700039986211707,-0.4745807641556031,-0.18946194768608268,-0.7282911214215908,0.18710975392173929,0.26478537334176055,0.12504983244529905,0.13919767795191598,0.1925661218701049,0.14888941825951116,0.14487065848591332,0.23553043196058535,0.25537789040251485
2013-05,-0.38169433393116936,0.034097504919610826,-0.6585089408954338,0.5846017541815881,-0.6109932610350529,-0.26661635646745835,-1.0,-0.04293678610866152,-0.15977649478463818,0.041786576165368176,-0.3892316978531409,0.2325179910939192,-0.4345173591811656,-0.18935319336166637,-0.717571621368498,0.1881935881151144,0.26197485852617475,0.09172148985268794,0.11863205543315801,0.19384069478266744,0.14407159913707301,0.12724646116084068,0.2298852925931733,0.25669664950365206
