date,0
2013-07-29,1.0
2013-07-30,1.0025006571501494
2013-07-31,1.0083303857342147
2013-08-01,1.0180725970374769
2013-08-02,1.010219023010734
2013-08-05,1.0259326893656762
2013-08-06,1.0218442652235598
2013-08-07,1.015498758601531
2013-08-08,1.0227194673428168
2013-08-09,1.028757888141539
2013-08-12,1.040931118179894
2013-08-13,1.0456971980028609
2013-08-14,1.0410591209945124
2013-08-15,1.043601165120922
2013-08-16,1.0410560913470728
2013-08-19,1.052427413172003
2013-08-20,1.0503187110907646
2013-08-21,1.0569685149897259
2013-08-22,1.055045876260618
2013-08-23,1.0551906896996415
2013-08-26,1.0688769228218482
2013-08-27,1.0714921494524146
2013-08-28,1.0725049999412062
2013-08-29,1.0709086679037931
2013-08-30,1.062995057248573
2013-09-02,1.0638212802036204
2013-09-03,1.0680277425266227
2013-09-04,1.0708138138809942
2013-09-05,1.066917891272528
2013-09-06,1.0645813897824614
2013-09-09,1.0735078380765708
2013-09-10,1.0715299599736217
2013-09-11,1.0661061641584118
2013-09-12,1.0594056119830526
2013-09-13,1.0515480091098528
2013-09-16,1.0559089580827346
2013-09-17,1.0456670423172088
2013-09-18,1.0453945889020775
2013-09-23,1.0589237789033086
2013-09-24,1.061802876925635
2013-09-25,1.0642979991340267
2013-09-26,1.0615494796334033
2013-09-27,1.0591800896262054
2013-09-30,1.0688042857961906
2013-10-08,1.0699690038574725
2013-10-09,1.0700151431320806
2013-10-10,1.0635061939712316
2013-10-11,1.0657653849186859
2013-10-14,1.0664382735061624
2013-10-15,1.06324366432615
2013-10-16,1.0548615158771448
2013-10-17,1.0554393429847861
2013-10-18,1.0718080818917584
2013-10-21,1.0853470236398048
2013-10-22,1.0842601947689912
2013-10-23,1.0787996950298306
2013-10-24,1.0771817200837348
2013-10-25,1.075032059953617
2013-10-28,1.0797277907058187
2013-10-29,1.0626266329102754
2013-10-30,1.0745328882669198
2013-10-31,1.0767930498140719
2013-11-01,1.0711779242483133
2013-11-04,1.0709224678320723
2013-11-05,1.0743393494936646
2013-11-06,1.070541823474212
2013-11-07,1.069392376956613
2013-11-08,1.0605200191881936
2013-11-11,1.0656889545770833
2013-11-12,1.0747740419635572
2013-11-13,1.0670295943384585
2013-11-14,1.084856153614009
2013-11-15,1.1022264400615278
2013-11-18,1.111048150924518
2013-11-19,1.1062685922771918
2013-11-20,1.1067673505012852
2013-11-21,1.093652663107749
2013-11-22,1.093448904857951
2013-11-25,1.0963011583047921
2013-11-26,1.106147151825669
2013-11-27,1.1079267254282494
2013-11-28,1.1110849726867695
2013-11-29,1.123433607181556
2013-12-02,1.0825734855756182
2013-12-03,1.0869150016036426
2013-12-04,1.1036581110727401
2013-12-05,1.1141074843314636
2013-12-06,1.1115382210662956
2013-12-09,1.1226447767097547
2013-12-10,1.1252641145896785
2013-12-11,1.1221691538350425
2013-12-12,1.1275676149879081
2013-12-13,1.1279227524619013
2013-12-16,1.1209504929046876
2013-12-17,1.1209008370982392
2013-12-18,1.1163233395460097
2013-12-19,1.108858515837277
2013-12-20,1.091923736814032
2013-12-23,1.0941495346311667
2013-12-24,1.0992107028807814
2013-12-25,1.115519855771786
2013-12-26,1.1079812122581225
2013-12-27,1.1241655851289873
2013-12-30,1.1279112200847705
2013-12-31,1.1226133471936
2014-01-02,1.1353971725112553
2014-01-03,1.138440894083548
2014-01-06,1.1325682815343077
2014-01-07,1.1382539592310168
2014-01-08,1.1345127008791398
2014-01-09,1.1228593683048707
2014-01-10,1.1170295283840834
2014-01-13,1.1206332685045357
2014-01-14,1.135807041744956
2014-01-15,1.143888375480986
2014-01-16,1.1453043835052044
2014-01-17,1.1430286631219704
2014-01-20,1.1450957526610839
